Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
198	1209	A	  2	H	  5	    92.5	      15.125	  56.93	    .49	   6.48	   3.6 Y  5.6/.9	  23.67	  24.85	  22.76
198	1209	A	  2	H	  5	    95.0	      15.150	  61.06	    .42	   5.82	   3.4 Y  6.0/.8	   27.9	  29.32	  27.51
198	1209	A	  2	H	  5	    97.5	      15.175	  58.45	    .44	   5.29	   3.4 Y  5.7/.7	  25.16	  26.43	     25
198	1209	A	  2	H	  5	   100.0	      15.200	  53.27	    .59	   6.08	   3.5 Y  5.2/.9	   20.3	  21.29	  19.53
198	1209	A	  2	H	  5	   102.5	      15.225	  51.66	    .36	   5.35	   4.0 Y  5.0/.8	  18.88	  19.84	   18.5
198	1209	A	  2	H	  5	   105.0	      15.250	  56.60	    .55	   6.58	   3.6 Y  5.5/.9	  23.36	  24.51	  22.38
198	1209	A	  2	H	  5	   107.5	      15.275	  57.74	    .77	   6.09	   2.9 Y  5.6/.9	  24.53	  25.68	  23.79
198	1209	A	  2	H	  5	   110.0	      15.300	  56.00	    .61	   6.01	   3.4 Y  5.5/.9	   22.8	  23.91	  22.11
198	1209	A	  2	H	  5	   112.5	      15.325	  54.40	    .56	   6.03	   3.6 Y  5.3/.9	  21.31	  22.35	  20.58
198	1209	A	  2	H	  5	   115.0	      15.350	  54.62	    .23	   6.22	   4.5 Y  5.3/.9	  21.44	  22.56	  20.69
198	1209	A	  2	H	  5	   117.5	      15.375	  53.48	    .35	   6.08	   4.2 Y  5.2/.9	  20.44	  21.49	  19.73
198	1209	A	  2	H	  5	   120.0	      15.400	  55.59	    .08	   6.57	   4.8 Y  5.4/.9	   22.3	  23.51	  21.41
198	1209	A	  2	H	  5	   122.5	      15.425	  55.56	    .28	   6.60	   4.3 Y  5.4/.9	  22.31	  23.47	  21.36
198	1209	A	  2	H	  5	   125.0	      15.450	  60.27	    .23	   5.70	   4.2 Y  5.9/.8	     27	  28.42	  26.71
198	1209	A	  2	H	  5	   127.5	      15.475	  71.69	   -.41	   6.09	   6.5 Y  7.0/.8	  40.82	   43.2	  40.98
198	1209	A	  2	H	  5	   130.0	      15.500	  72.48	   -.60	   6.24	   7.2 Y  7.1/.8	  41.87	  44.37	  42.01
198	1209	A	  2	H	  5	   132.5	      15.525	  72.01	   -.15	   6.55	   5.3 Y  7.1/.8	  41.35	  43.67	  41.06
198	1209	A	  2	H	  5	   135.0	      15.550	  69.96	   -.20	   6.46	   5.6 Y  6.9/.8	  38.52	   40.7	  38.21
198	1209	A	  2	H	  5	   137.5	      15.575	  70.62	   -.13	   6.00	   5.2 Y  6.9/.8	  39.43	  41.63	  39.51
198	1209	A	  2	H	  5	   140.0	      15.600	  67.28	   -.27	   4.87	   6.1 Y  6.6/.6	     35	     37	  35.81
198	1209	A	  2	H	  5	   142.5	      15.625	  67.73	   -.17	   4.44	   5.6 Y  6.6/.6	   35.6	   37.6	  36.74
198	1209	A	  2	H	  5	   145.0	      15.650	  68.11	   -.86	   4.84	   9.5 Y  6.7/.6	  35.88	  38.12	  36.95
198	1209	A	  2	H	  5	   147.5	      15.675	  68.89	   -.96	   5.32	   9.7 Y  6.7/.7	  36.87	   39.2	  37.65
198	1209	A	  2	H	  6	     2.5	      15.725	  65.04	  -2.86	   5.11	   6.3 GY 6.4/.8	  31.53	  34.09	  32.72
198	1209	A	  2	H	  6	     5.0	      15.750	  67.01	   -.85	   4.95	   9.4 Y  6.6/.6	  34.49	  36.64	  35.39
198	1209	A	  2	H	  6	     7.5	      15.775	  70.78	   -.22	   6.07	   5.7 Y  6.9/.8	  39.63	  41.87	  39.69
198	1209	A	  2	H	  6	    10.0	      15.800	  69.77	   -.21	   6.08	   5.7 Y  6.8/.8	  38.26	  40.42	  38.25
198	1209	A	  2	H	  6	    12.5	      15.825	  68.97	   -.19	   5.57	   5.7 Y  6.8/.7	   37.2	   39.3	  37.55
198	1209	A	  2	H	  6	    15.0	      15.850	  69.92	    .26	   6.00	   3.6 Y  6.9/.8	   38.6	  40.63	  38.53
198	1209	A	  2	H	  6	    17.5	      15.875	  63.11	    .32	   5.82	   3.6 Y  6.2/.8	  30.15	  31.72	  29.87
198	1209	A	  2	H	  6	    20.0	      15.900	  68.35	    .24	   5.35	   3.7 Y  6.7/.7	  36.52	  38.44	  36.87
198	1209	A	  2	H	  6	    22.5	      15.925	  60.80	    .10	   3.76	   4.4 Y  5.9/.5	  27.53	  29.01	  28.56
198	1209	A	  2	H	  6	    25.0	      15.950	  51.01	    .11	   1.74	   4.1 Y  5.0/.3	   18.3	  19.28	  19.77
198	1209	A	  2	H	  6	    27.5	      15.975	  45.24	    .21	   1.19	   2.7 Y  4.4/.2	  13.98	  14.71	  15.26
198	1209	A	  2	H	  6	    30.0	      16.000	  48.49	    .41	   2.36	   2.6 Y  4.7/.4	  16.36	  17.18	  17.29
198	1209	A	  2	H	  6	    32.5	      16.025	  55.04	    .41	   3.38	   3.0 Y  5.4/.5	  21.86	  22.97	  22.67
198	1209	A	  2	H	  6	    35.0	      16.050	  60.80	    .39	   4.71	   3.2 Y  5.9/.6	   27.6	  29.01	  27.93
198	1209	A	  2	H	  6	    37.5	      16.075	  60.85	    .44	   4.64	   3.0 Y  5.9/.6	  27.67	  29.07	  28.04
198	1209	A	  2	H	  6	    40.0	      16.100	  60.33	    .32	   4.62	   3.4 Y  5.9/.6	  27.08	  28.49	  27.46
198	1209	A	  2	H	  6	    42.5	      16.125	  58.54	    .38	   4.90	   3.4 Y  5.7/.7	  25.25	  26.54	  25.35
198	1209	A	  2	H	  6	    45.0	      16.150	  59.68	    .25	   6.02	   4.1 Y  5.8/.8	  26.38	  27.77	  25.87
198	1209	A	  2	H	  6	    47.5	      16.175	  60.83	    .24	   6.18	   4.1 Y  5.9/.8	   27.6	  29.05	  27.02
198	1209	A	  2	H	  6	    50.0	      16.200	  61.41	    .34	   5.96	   3.7 Y  6.0/.8	  28.25	  29.71	   27.8
198	1209	A	  2	H	  6	    52.5	      16.225	  60.15	    .36	   6.18	   3.8 Y  5.9/.8	  26.91	  28.29	  26.27
198	1209	A	  2	H	  6	    55.0	      16.250	  59.18	    .49	   6.00	   3.4 Y  5.8/.8	  25.92	  27.22	  25.35
198	1209	A	  2	H	  6	    57.5	      16.275	  59.56	    .57	   5.98	   3.2 Y  5.8/.8	  26.33	  27.63	  25.76
198	1209	A	  2	H	  6	    60.0	      16.300	  59.64	    .58	   5.99	   3.1 Y  5.8/.8	  26.42	  27.72	  25.84
198	1209	A	  2	H	  6	    62.5	      16.325	  59.78	    .56	   6.60	   3.4 Y  5.8/.9	  26.57	  27.88	  25.62
198	1209	A	  2	H	  6	    65.0	      16.350	  62.08	    .45	   6.38	   3.5 Y  6.1/.9	  29.02	  30.49	  28.29
198	1209	A	  2	H	  6	    67.5	      16.375	  62.14	    .37	   6.69	   3.7 Y  6.1/.9	  29.07	  30.56	  28.16
198	1209	A	  2	H	  6	    70.0	      16.400	  56.35	   -.29	   7.02	  6.1 Y  5.5/1.0	  22.94	  24.27	  21.89
198	1209	A	  2	H	  6	    72.5	      16.425	  41.27	   -.32	   2.72	   8.3 Y  4.0/.4	  11.37	  12.03	  11.88
198	1209	A	  2	H	  6	    75.0	      16.450	  51.92	    .31	   7.42	  4.6 Y  5.1/1.1	  19.09	  20.07	   17.7
198	1209	A	  2	H	  6	    77.5	      16.475	  50.89	    .73	   6.72	  3.6 Y  5.0/1.0	  18.31	  19.17	  17.18
198	1209	A	  2	H	  6	    80.0	      16.500	  51.57	    .08	   6.33	   4.9 Y  5.0/.9	  18.75	  19.76	  17.94
198	1209	A	  2	H	  6	    82.5	      16.525	  54.44	    .69	   6.05	   3.3 Y  5.3/.9	  21.38	  22.39	  20.62
198	1209	A	  2	H	  6	    85.0	      16.550	  50.18	    .06	   1.89	   4.4 Y  4.9/.3	  17.61	  18.57	  18.95
198	1209	A	  2	H	  6	    87.5	      16.575	  58.09	    .63	   5.72	   3.0 Y  5.7/.8	  24.84	  26.05	  24.37
198	1209	A	  2	H	  6	    90.0	      16.600	  67.61	    .64	   6.91	   2.7 Y  6.6/.9	  35.69	  37.44	  34.68
198	1209	A	  2	H	  6	    92.5	      16.625	  70.26	    .42	   6.46	   3.1 Y  6.9/.9	  39.11	  41.12	  38.63
198	1209	A	  2	H	  6	    95.0	      16.650	  70.69	    .33	   6.47	   3.5 Y  6.9/.9	  39.67	  41.74	  39.23
198	1209	A	  2	H	  6	    97.5	      16.675	  71.23	    .22	   6.19	   3.7 Y  7.0/.8	  40.38	  42.52	  40.23
198	1209	A	  2	H	  6	   100.0	      16.700	  71.95	    .27	   6.16	   3.5 Y  7.1/.8	  41.41	  43.58	  41.31
198	1209	A	  2	H	  6	   102.5	      16.725	  73.87	    .21	   6.50	   3.8 Y  7.3/.9	  44.16	  46.51	  43.89
198	1209	A	  2	H	  6	   105.0	      16.750	  74.87	   -.06	   6.22	   5.0 Y  7.4/.8	  45.54	  48.06	  45.68
198	1209	A	  2	H	  6	   107.5	      16.775	  74.55	   -.10	   6.26	   5.2 Y  7.3/.8	  45.06	  47.56	  45.15
198	1209	A	  2	H	  6	   110.0	      16.800	  73.48	   -.31	   5.98	   6.1 Y  7.2/.8	  43.41	   45.9	  43.76
198	1209	A	  2	H	  6	   112.5	      16.825	  71.68	   -.72	   5.75	   8.2 Y  7.0/.7	  40.71	  43.18	  41.26
198	1209	A	  2	H	  6	   115.0	      16.850	  68.41	  -1.74	   5.18	   3.2 GY 6.7/.7	  36.01	  38.53	   37.1
198	1209	A	  2	H	  6	   117.5	      16.875	  65.94	  -1.50	   5.10	   2.3 GY 6.4/.7	  32.99	  35.25	  33.88
198	1209	A	  2	H	  6	   120.0	      16.900	  64.27	  -1.41	   6.20	   0.9 GY 6.3/.8	  31.03	  33.14	     31
198	1209	A	  2	H	  6	   122.5	      16.925	  63.43	  -1.29	   6.00	   0.6 GY 6.2/.8	  30.09	  32.11	  30.12
198	1209	A	  2	H	  6	   125.0	      16.950	  57.77	   -.21	   5.08	   6.2 Y  5.6/.7	  24.33	  25.71	  24.42
198	1209	A	  2	H	  6	   127.5	      16.975	  54.52	   -.03	   6.02	   5.0 Y  5.3/.8	  21.29	  22.46	   20.7
198	1209	A	  2	H	  6	   130.0	      17.000	  54.26	   -.06	   6.35	   5.2 Y  5.3/.9	  21.05	  22.22	  20.29
198	1209	A	  2	H	  6	   132.5	      17.025	  55.80	    .04	   6.38	   4.8 Y  5.4/.9	  22.49	  23.71	  21.71
198	1209	A	  2	H	  6	   135.0	      17.050	  53.22	    .32	   7.00	  4.3 Y  5.2/1.0	   20.2	  21.24	  19.02
198	1209	A	  2	H	  6	   137.5	      17.075	  54.19	    .33	   7.56	  4.4 Y  5.3/1.1	  21.07	  22.15	  19.59
198	1209	A	  2	H	  6	   140.0	      17.100	  53.71	    .19	   8.19	  4.7 Y  5.2/1.1	  20.61	   21.7	  18.85
198	1209	A	  2	H	  6	   142.5	      17.125	  55.19	    .09	   7.45	  4.8 Y  5.4/1.0	  21.93	  23.11	  20.56
198	1209	A	  2	H	  6	   145.0	      17.150	  55.49	    .49	   8.34	  4.1 Y  5.4/1.2	   22.3	  23.41	  20.36
198	1209	A	  2	H	  6	   147.5	      17.175	  56.12	    .50	   8.34	  4.1 Y  5.5/1.2	  22.89	  24.03	  20.94
198	1209	A	  2	H	  7	     2.5	      17.225	  59.29	    .44	   7.95	  4.0 Y  5.8/1.1	  26.03	  27.34	  24.28
198	1209	A	  2	H	  7	     5.0	      17.250	  56.99	    .64	   7.39	  3.6 Y  5.6/1.0	  23.76	  24.91	   22.3
198	1209	A	  2	H	  7	     7.5	      17.275	  54.15	    .57	   7.30	  3.9 Y  5.3/1.0	  21.09	  22.12	   19.7
198	1209	A	  2	H	  7	    10.0	      17.300	  53.82	    .51	   7.36	  3.9 Y  5.2/1.0	  20.78	  21.81	  19.37
198	1209	A	  2	H	  7	    12.5	      17.325	  54.55	    .55	   7.42	  3.9 Y  5.3/1.1	  21.44	   22.5	  19.99
198	1209	A	  2	H	  7	    15.0	      17.350	  54.45	    .47	   6.21	   3.8 Y  5.3/.9	  21.33	   22.4	  20.54
198	1209	A	  2	H	  7	    17.5	      17.375	  54.98	    .35	   6.75	   4.2 Y  5.4/.9	   21.8	  22.91	  20.74
198	1209	A	  2	H	  7	    20.0	      17.400	  56.56	    .36	   7.08	  4.2 Y  5.5/1.0	  23.28	  24.48	  22.06
198	1209	A	  2	H	  7	    22.5	      17.425	  60.15	    .10	   8.16	  4.6 Y  5.9/1.1	  26.84	  28.29	  25.04
198	1209	A	  2	H	  7	    25.0	      17.450	  58.18	    .18	   7.47	  4.5 Y  5.7/1.0	  24.83	  26.15	  23.43
198	1209	A	  2	H	  7	    27.5	      17.475	  58.84	    .18	   7.03	  4.4 Y  5.7/1.0	   25.5	  26.85	  24.36
198	1209	A	  2	H	  7	    30.0	      17.500	  64.65	   -.55	   7.09	   7.0 Y  6.3/.9	  31.72	  33.61	  30.83
198	1209	A	  2	H	  7	    32.5	      17.525	  64.40	    .18	   6.91	   4.4 Y  6.3/.9	  31.61	  33.29	  30.65
198	1209	A	  2	H	  7	    35.0	      17.550	  56.16	    .16	   7.26	  4.5 Y  5.5/1.0	  22.86	  24.07	  21.57
198	1209	A	  2	H	  7	    37.5	      17.575	  55.88	    .10	   7.14	  4.7 Y  5.4/1.0	  22.58	   23.8	  21.38
198	1209	A	  2	H	  7	    40.0	      17.600	  56.44	    .17	   6.90	   4.5 Y  5.5/.9	  23.13	  24.36	  22.05
198	1209	A	  2	H	  7	    42.5	      17.625	  57.35	    .59	   6.85	  3.6 Y  5.6/1.0	   24.1	  25.28	  22.96
198	1209	A	  2	H	  7	    45.0	      17.650	  55.13	    .54	   7.41	  3.9 Y  5.4/1.0	  21.97	  23.05	  20.52
198	1209	A	  2	H	  7	    47.5	      17.675	  56.95	    .58	   7.02	  3.7 Y  5.6/1.0	  23.71	  24.87	  22.47
198	1209	A	  2	H	 CC	     2.5	      17.725	  59.46	    .63	   6.04	   3.1 Y  5.8/.8	  26.24	  27.52	  25.61
198	1209	A	  2	H	 CC	     5.0	      17.750	  65.05	   -.03	   7.16	   4.9 Y  6.4/.9	  32.32	  34.11	  31.27
198	1209	A	  2	H	 CC	     7.5	      17.775	  72.15	   -.42	   6.35	   6.6 Y  7.1/.8	  41.46	  43.88	  41.44
198	1209	A	  2	H	 CC	    10.0	      17.800	  71.53	   -.57	   6.36	   7.3 Y  7.0/.8	  40.54	  42.96	  40.51
198	1209	A	  2	H	 CC	    12.5	      17.825	  69.20	  -1.32	   5.86	   0.9 GY 6.8/.8	  37.16	  39.63	  37.64
198	1209	A	  2	H	 CC	    15.0	      17.850	  68.81	   -.69	   6.56	   7.7 Y  6.7/.9	  36.83	  39.07	  36.54
198	1209	A	  2	H	 CC	    17.5	      17.875	  69.94	   -.96	   5.75	   9.3 Y  6.9/.7	  38.25	  40.66	  38.76
198	1209	A	  2	H	 CC	    20.0	      17.900	  67.25	    .10	   6.03	   4.5 Y  6.6/.8	  35.07	  36.96	  34.88
198	1209	A	  2	H	 CC	    22.5	      17.925	  67.71	    .85	   6.90	  2.3 Y  6.6/1.0	  35.88	  37.58	  34.82
198	1209	A	  2	H	 CC	    25.0	      17.950	  66.51	   1.10	   7.05	  2.0 Y  6.5/1.0	  34.42	  35.98	  33.15
198	1209	A	  2	H	 CC	    27.5	      17.975	  66.06	   1.05	   6.60	   1.9 Y  6.5/.9	  33.86	   35.4	  32.92
198	1209	A	  2	H	 CC	    30.0	      18.000	  57.77	    .70	    .72	   0.5 YR 5.6/.2	  24.55	  25.72	  27.14
198	1209	A	  2	H	 CC	    32.5	      18.025	  53.33	   1.38	   1.12	   8.8 R  5.2/.4	  20.52	  21.35	  22.27
198	1209	A	  2	H	 CC	    35.0	      18.050	  60.28	    .54	    .84	   3.6 YR 5.9/.2	  27.08	  28.43	  29.93
198	1209	A	  3	H	  1	     2.5	      17.725	  55.58	    .18	   6.35	   4.5 Y  5.4/.9	  22.32	   23.5	  21.52
198	1209	A	  3	H	  1	     5.0	      17.750	  68.85	    .44	   6.03	   3.0 Y  6.7/.8	  37.23	  39.13	  37.02
198	1209	A	  3	H	  1	     7.5	      17.775	  70.27	    .44	   6.15	   2.9 Y  6.9/.8	  39.13	  41.13	  38.89
198	1209	A	  3	H	  1	    10.0	      17.800	  74.28	    .28	   6.31	   3.5 Y  7.3/.8	  44.79	  47.14	  44.69
198	1209	A	  3	H	  1	    12.5	      17.825	  73.91	   -.06	   5.23	   5.0 Y  7.3/.7	  44.12	  46.56	  45.09
198	1209	A	  3	H	  1	    15.0	      17.850	  69.63	    .14	   6.06	   4.1 Y  6.8/.8	  38.17	  40.22	  38.07
198	1209	A	  3	H	  1	    17.5	      17.875	  68.52	    .18	   5.14	   4.0 Y  6.7/.7	  36.72	  38.68	  37.28
198	1209	A	  3	H	  1	    20.0	      17.900	  62.23	    .96	   6.18	   2.0 Y  6.1/.9	  29.33	  30.68	   28.6
198	1209	A	  3	H	  1	    22.5	      17.925	  61.40	    .96	   6.98	  2.3 Y  6.0/1.0	  28.41	  29.71	  27.14
198	1209	A	  3	H	  1	    25.0	      17.950	  59.97	   1.20	   6.82	  1.9 Y  5.9/1.0	  26.92	  28.09	  25.68
198	1209	A	  3	H	  1	    27.5	      17.975	  53.09	    .10	   4.51	   4.6 Y  5.2/.6	  20.04	  21.12	  20.19
198	1209	A	  3	H	  1	    30.0	      18.000	  50.84	    .16	   3.94	   4.3 Y  4.9/.6	  18.17	  19.13	   18.5
198	1209	A	  3	H	  1	    32.5	      18.025	  49.59	    .11	   5.44	   4.8 Y  4.8/.8	  17.15	  18.07	  16.73
198	1209	A	  3	H	  1	    35.0	      18.050	  59.33	    .52	   7.21	  3.7 Y  5.8/1.0	  26.09	  27.39	  24.77
198	1209	A	  3	H	  1	    37.5	      18.075	  60.44	    .59	   7.27	  3.5 Y  5.9/1.0	  27.27	  28.61	   25.9
198	1209	A	  3	H	  1	    40.0	      18.100	  64.85	    .41	   7.53	  3.8 Y  6.3/1.0	  32.21	  33.85	  30.76
198	1209	A	  3	H	  1	    42.5	      18.125	  69.86	   -.79	   4.98	   9.1 Y  6.8/.6	  38.19	  40.54	  39.27
198	1209	A	  3	H	  1	    45.0	      18.150	  71.06	   -.38	   4.65	   6.9 Y  7.0/.6	  39.95	  42.27	  41.29
198	1209	A	  3	H	  1	    47.5	      18.175	  73.29	   -.53	   5.56	   7.2 Y  7.2/.7	  43.05	   45.6	  43.83
198	1209	A	  3	H	  1	    50.0	      18.200	  73.89	  -1.41	   5.16	   2.1 GY 7.3/.7	  43.63	  46.52	  45.12
198	1209	A	  3	H	  1	    52.5	      18.225	  69.08	  -1.63	   2.78	   6.5 GY 6.8/.4	  36.91	  39.45	  39.98
198	1209	A	  3	H	  1	    55.0	      18.250	  74.30	    .06	   5.17	   4.4 Y  7.3/.7	  44.74	  47.17	  45.75
198	1209	A	  3	H	  1	    57.5	      18.275	  71.30	  -1.04	   4.79	   0.7 GY 7.0/.6	  40.07	  42.62	  41.52
198	1209	A	  3	H	  1	    60.0	      18.300	  74.18	    .27	   5.73	   3.4 Y  7.3/.8	  44.63	  46.98	  45.05
198	1209	A	  3	H	  1	    62.5	      18.325	  71.54	    .37	   5.46	   2.8 Y  7.0/.7	  40.86	  42.97	  41.29
198	1209	A	  3	H	  1	    65.0	      18.350	  71.64	    .44	   5.70	   2.7 Y  7.0/.8	  41.03	  43.13	  41.25
198	1209	A	  3	H	  1	    67.5	      18.375	  69.64	    .46	   5.63	   2.7 Y  6.8/.8	  38.28	  40.23	  38.43
198	1209	A	  3	H	  1	    70.0	      18.400	  66.75	    .20	   5.42	   3.9 Y  6.5/.7	  34.46	  36.29	  34.68
198	1209	A	  3	H	  1	    72.5	      18.425	  64.04	   -.24	   6.31	   5.6 Y  6.3/.8	  31.07	  32.84	  30.63
198	1209	A	  3	H	  1	    75.0	      18.450	  63.44	   -.20	   6.22	   5.5 Y  6.2/.8	  30.39	  32.11	  29.98
198	1209	A	  3	H	  1	    77.5	      18.475	  56.92	   -.28	   6.06	   6.1 Y  5.5/.8	  23.48	  24.84	  22.99
198	1209	A	  3	H	  1	    80.0	      18.500	  54.70	   -.61	   6.79	   7.5 Y  5.3/.9	  21.33	  22.64	  20.45
198	1209	A	  3	H	  1	    82.5	      18.525	  56.98	   -.79	   6.50	   8.2 Y  5.6/.9	  23.42	   24.9	  22.79
198	1209	A	  3	H	  1	    85.0	      18.550	  59.80	   -.49	   6.35	   6.8 Y  5.8/.8	  26.33	   27.9	  25.79
198	1209	A	  3	H	  1	    87.5	      18.575	  58.01	   -.40	   7.10	  6.4 Y  5.7/1.0	  24.53	  25.97	  23.48
198	1209	A	  3	H	  1	    90.0	      18.600	  58.24	   -.26	   6.86	   5.8 Y  5.7/.9	  24.78	  26.21	  23.85
198	1209	A	  3	H	  1	    92.5	      18.625	  57.57	   -.53	   7.81	  6.7 Y  5.6/1.1	  24.07	  25.51	  22.63
198	1209	A	  3	H	  1	    95.0	      18.650	  56.65	  -1.38	   7.53	  9.7 Y  5.5/1.0	  22.98	  24.56	  21.89
198	1209	A	  3	H	  1	    97.5	      18.675	  55.40	  -1.08	   8.46	  8.4 Y  5.4/1.2	  21.87	  23.31	  20.21
198	1209	A	  3	H	  1	   100.0	      18.700	  58.60	   -.24	   8.69	  5.6 Y  5.7/1.2	  25.15	  26.59	  23.14
198	1209	A	  3	H	  1	   102.5	      18.725	  56.85	   -.28	   9.18	  5.8 Y  5.5/1.3	  23.42	  24.77	  21.17
198	1209	A	  3	H	  1	   105.0	      18.750	  57.56	   -.53	   9.84	  6.4 Y  5.6/1.3	  24.05	   25.5	  21.48
198	1209	A	  3	H	  1	   107.5	      18.775	  57.03	   -.92	   8.55	  7.9 Y  5.6/1.2	  23.45	  24.96	  21.69
198	1209	A	  3	H	  1	   110.0	      18.800	  55.91	    .07	   8.38	  4.8 Y  5.5/1.2	  22.59	  23.82	  20.72
198	1209	A	  3	H	  1	   112.5	      18.825	  58.76	   -.37	   9.91	  5.9 Y  5.7/1.3	  25.28	  26.76	   22.6
198	1209	A	  3	H	  1	   115.0	      18.850	  61.54	   -.23	   8.29	  5.6 Y  6.0/1.1	  28.25	  29.86	  26.45
198	1209	A	  3	H	  1	   117.5	      18.875	  61.15	    .02	   7.33	  4.8 Y  6.0/1.0	   27.9	  29.42	  26.64
198	1209	A	  3	H	  1	   120.0	      18.900	  57.47	    .19	   6.79	   4.6 Y  5.6/.9	  24.13	  25.41	  23.11
198	1209	A	  3	H	  1	   122.5	      18.925	  55.46	    .10	   5.91	   4.9 Y  5.4/.8	  22.19	  23.38	  21.65
198	1209	A	  3	H	  1	   125.0	      18.950	  58.07	    .31	   6.16	   4.2 Y  5.7/.8	  24.76	  26.04	   24.1
198	1209	A	  3	H	  1	   127.5	      18.975	  56.36	    .18	   5.06	   4.5 Y  5.5/.7	  23.05	  24.27	  23.01
198	1209	A	  3	H	  1	   130.0	      19.000	  66.41	    .15	   6.18	   4.3 Y  6.5/.8	  34.03	  35.85	  33.68
198	1209	A	  3	H	  1	   132.5	      19.025	  55.70	    .31	   6.33	   4.2 Y  5.4/.9	  22.45	  23.61	  21.64
198	1209	A	  3	H	  1	   135.0	      19.050	  71.25	   -.05	   6.25	   4.8 Y  7.0/.8	  40.32	  42.54	  40.21
198	1209	A	  3	H	  1	   137.5	      19.075	  70.99	   -.24	   5.16	   6.0 Y  7.0/.7	   39.9	  42.17	  40.75
198	1209	A	  3	H	  1	   140.0	      19.100	  70.37	   -.81	   5.72	   8.5 Y  6.9/.7	  38.87	  41.27	  39.39
198	1209	A	  3	H	  1	   142.5	      19.125	  69.04	   -.36	   6.18	   6.2 Y  6.8/.8	  37.24	   39.4	  37.16
198	1209	A	  3	H	  1	   145.0	      19.150	  68.80	   -.03	   5.54	   4.8 Y  6.7/.7	  37.02	  39.06	  37.34
198	1209	A	  3	H	  1	   147.5	      19.175	  63.69	   -.41	   5.39	   6.7 Y  6.2/.7	  30.63	  32.42	  30.86
198	1209	A	  3	H	  2	     2.5	      19.225	  65.35	    .00	   5.65	   4.7 Y  6.4/.7	   32.7	  34.49	  32.73
198	1209	A	  3	H	  2	     5.0	      19.250	  62.89	   -.30	   6.64	   5.7 Y  6.1/.9	  29.74	  31.45	  29.05
198	1209	A	  3	H	  2	     7.5	      19.275	  64.00	   -.41	   7.06	   6.0 Y  6.3/.9	  30.98	  32.79	  30.06
198	1209	A	  3	H	  2	    10.0	      19.300	  63.17	   -.47	   6.92	   6.3 Y  6.2/.9	  30.01	  31.79	  29.19
198	1209	A	  3	H	  2	    12.5	      19.325	  62.23	   -.60	   8.46	  6.4 Y  6.1/1.1	  28.92	  30.67	  27.11
198	1209	A	  3	H	  2	    15.0	      19.350	  61.87	   -.63	   9.07	  6.4 Y  6.0/1.2	  28.52	  30.25	  26.33
198	1209	A	  3	H	  2	    17.5	      19.375	  62.78	   -.51	   8.65	  6.2 Y  6.1/1.1	  29.56	  31.33	   27.6
198	1209	A	  3	H	  2	    20.0	      19.400	  66.18	   -.32	   7.99	  5.6 Y  6.5/1.0	  33.62	  35.56	  32.06
198	1209	A	  3	H	  2	    22.5	      19.425	  67.83	    .19	   5.67	   3.7 Y  6.6/.8	  35.84	  37.75	  35.93
198	1209	A	  3	H	  2	    25.0	      19.450	  68.46	    .34	   5.85	   3.2 Y  6.7/.8	  36.69	  38.59	  36.63
198	1209	A	  3	H	  2	    27.5	      19.475	  70.41	    .31	   6.12	   3.4 Y  6.9/.8	  39.28	  41.33	  39.11
198	1209	A	  3	H	  2	    30.0	      19.500	  69.53	    .20	   6.36	   3.9 Y  6.8/.8	  38.06	  40.09	  37.69
198	1209	A	  3	H	  2	    32.5	      19.525	  67.13	    .16	   6.84	   4.3 Y  6.6/.9	  34.94	   36.8	  34.11
198	1209	A	  3	H	  2	    35.0	      19.550	  65.85	    .00	   7.06	   4.7 Y  6.4/.9	   33.3	  35.12	  32.32
198	1209	A	  3	H	  2	    37.5	      19.575	  61.56	    .28	   6.56	   4.2 Y  6.0/.9	  28.41	  29.89	  27.59
198	1209	A	  3	H	  2	    40.0	      19.600	  64.78	    .26	   7.84	  4.1 Y  6.3/1.0	  32.09	  33.77	  30.46
198	1209	A	  3	H	  2	    42.5	      19.625	  66.76	    .06	   6.42	   4.5 Y  6.5/.8	  34.45	  36.32	  33.95
198	1209	A	  3	H	  2	    45.0	      19.650	  75.71	    .07	   6.08	   4.3 Y  7.4/.8	  46.87	  49.41	  47.15
198	1209	A	  3	H	  2	    47.5	      19.675	  76.17	    .11	   6.00	   4.1 Y  7.5/.8	  47.58	  50.15	  47.96
198	1209	A	  3	H	  2	    50.0	      19.700	  72.77	    .05	   6.90	   4.4 Y  7.1/.9	   42.5	  44.81	  41.88
198	1209	A	  3	H	  2	    52.5	      19.725	  71.77	   -.13	   6.20	   5.3 Y  7.0/.8	  41.02	  43.32	  41.01
198	1209	A	  3	H	  2	    55.0	      19.750	  70.53	   -.21	   5.98	   5.8 Y  6.9/.8	  39.28	  41.51	  39.41
198	1209	A	  3	H	  2	    57.5	      19.775	  68.05	   -.83	   6.23	   8.6 Y  6.7/.8	  35.81	  38.04	  35.78
198	1209	A	  3	H	  2	    60.0	      19.800	  66.61	   -.06	   6.42	   5.2 Y  6.5/.8	  34.22	  36.12	  33.75
198	1209	A	  3	H	  2	    62.5	      19.825	  62.43	    .08	   6.90	   4.9 Y  6.1/.9	  29.32	  30.91	  28.35
