Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
208	1267	B	 17	H	 CC	     7.5	     155.335	  58.84	   7.34	  22.06	  9.6 YR 5.8/3.6	  27.24	  26.86	  16.42
208	1267	B	 17	H	 CC	    10.0	     155.360	  60.49	   7.59	  23.41	  9.7 YR 6.0/3.9	   29.1	  28.67	  17.12
208	1267	B	 17	H	 CC	    12.5	     155.385	  59.70	   7.61	  23.56	  9.7 YR 5.9/3.9	  28.23	  27.79	  16.41
208	1267	B	 17	H	 CC	    15.0	     155.410	  61.02	   7.56	  23.48	  9.7 YR 6.0/3.9	  29.69	  29.27	  17.52
208	1267	B	 17	H	 CC	    17.5	     155.435	  59.18	   7.86	  24.20	  9.7 YR 5.8/4.0	  27.73	  27.23	  15.72
208	1267	B	 17	H	 CC	    20.0	     155.460	  60.94	   7.56	  22.94	  9.6 YR 6.0/3.8	  29.59	  29.17	  17.71
208	1267	B	 18	H	  1	     2.5	     155.125	  56.82	   6.13	  18.39	  9.7 YR 5.6/3.0	  24.85	  24.74	  16.51
208	1267	B	 18	H	  1	     5.0	     155.150	  60.03	   6.50	  22.64	  0.2 Y  5.9/3.6	  28.31	  28.15	  17.11
208	1267	B	 18	H	  1	     7.5	     155.175	  45.25	   7.20	  16.90	  8.9 YR 4.4/2.8	  15.13	  14.72	   9.36
208	1267	B	 18	H	  1	    10.0	     155.200	  48.55	   6.09	  14.59	  8.9 YR 4.8/2.5	  17.43	  17.23	  12.14
208	1267	B	 18	H	  1	    12.5	     155.225	  53.35	   7.22	  21.28	  9.7 YR 5.2/3.5	  21.76	  21.36	  12.74
208	1267	B	 18	H	  1	    15.0	     155.250	  58.01	   7.09	  24.08	  0.2 Y  5.7/3.9	   26.3	  25.97	  14.89
208	1267	B	 18	H	  1	    17.5	     155.275	  57.97	   7.21	  23.78	  0.1 Y  5.7/3.8	  26.29	  25.93	  14.99
208	1267	B	 18	H	  1	    20.0	     155.300	  58.82	   7.33	  23.54	  9.9 YR 5.8/3.8	  27.21	  26.83	  15.73
208	1267	B	 18	H	  1	    22.5	     155.325	  58.93	   7.41	  23.68	  9.9 YR 5.8/3.9	  27.35	  26.95	  15.75
208	1267	B	 18	H	  1	    25.0	     155.350	  57.54	   7.62	  24.18	  9.9 YR 5.7/3.9	  25.94	  25.48	   14.5
208	1267	B	 18	H	  1	    27.5	     155.375	  60.96	   6.99	  23.03	  9.9 YR 6.0/3.7	  29.48	  29.21	  17.69
208	1267	B	 18	H	  1	    30.0	     155.400	  61.93	   6.96	  23.27	 10.0 YR 6.1/3.8	  30.56	  30.32	  18.39
208	1267	B	 18	H	  1	    32.5	     155.425	  58.69	   6.61	  23.44	  0.4 Y  5.8/3.7	  26.89	  26.69	  15.68
208	1267	B	 18	H	  1	    35.0	     155.450	  60.75	   6.23	  20.74	 10.0 YR 6.0/3.4	  29.04	  28.97	  18.64
208	1267	B	 18	H	  1	    37.5	     155.475	  62.80	   6.62	  22.68	 10.0 YR 6.2/3.7	  31.49	  31.35	  19.45
208	1267	B	 18	H	  1	    40.0	     155.500	  61.90	   6.46	  23.04	  0.2 Y  6.1/3.7	   30.4	  30.28	  18.48
208	1267	B	 18	H	  1	    42.5	     155.525	  61.00	   7.22	  23.67	  9.9 YR 6.0/3.9	  29.58	  29.25	  17.42
208	1267	B	 18	H	  1	    45.0	     155.550	  57.46	   7.00	  20.86	  9.6 YR 5.7/3.4	   25.7	  25.39	  15.88
208	1267	B	 18	H	  1	    47.5	     155.575	  41.92	   6.74	  16.09	  9.2 YR 4.1/2.6	  12.78	  12.45	   7.89
208	1267	B	 18	H	  1	    50.0	     155.600	  55.93	   7.03	  20.25	  9.5 YR 5.5/3.4	  24.17	  23.84	  14.99
208	1267	B	 18	H	  1	    52.5	     155.625	  57.99	   7.53	  22.71	  9.7 YR 5.7/3.7	  26.39	  25.95	  15.47
208	1267	B	 18	H	  1	    55.0	     155.650	  59.19	   7.32	  22.50	  9.7 YR 5.8/3.7	  27.61	  27.23	   16.5
208	1267	B	 18	H	  1	    57.5	     155.675	  59.35	   7.13	  23.43	 10.0 YR 5.8/3.8	  27.73	   27.4	  16.19
208	1267	B	 18	H	  1	    60.0	     155.700	  60.17	   6.62	  22.80	  0.2 Y  5.9/3.7	   28.5	  28.31	  17.15
208	1267	B	 18	H	  1	    62.5	     155.725	  62.69	   6.47	  22.33	  0.1 Y  6.2/3.6	  31.32	  31.21	  19.53
208	1267	B	 18	H	  1	    65.0	     155.750	  49.40	   8.18	  23.37	  9.7 YR 4.9/3.8	  18.51	  17.92	   9.58
208	1267	B	 18	H	  1	    67.5	     155.775	  54.61	   7.82	  25.07	  0.1 Y  5.4/4.0	  23.07	  22.55	  12.12
208	1267	B	 18	H	  1	    70.0	     155.800	  53.89	   7.55	  25.17	  0.3 Y  5.3/4.0	  22.34	  21.87	  11.62
208	1267	B	 18	H	  1	    72.5	     155.825	  52.58	   6.84	  24.42	  0.7 Y  5.2/3.8	  20.98	  20.66	  11.07
208	1267	B	 18	H	  1	    75.0	     155.850	  57.81	   6.15	  19.18	  9.8 YR 5.7/3.1	  25.87	  25.76	  16.94
208	1267	B	 18	H	  1	    77.5	     155.875	  58.70	   7.43	  23.03	  9.8 YR 5.8/3.8	  27.11	   26.7	  15.87
208	1267	B	 18	H	  1	    80.0	     155.900	  56.18	   7.88	  23.40	  9.6 YR 5.5/3.9	  24.61	  24.09	  13.84
208	1267	B	 18	H	  1	    82.5	     155.925	  55.29	   7.75	  24.66	 10.0 YR 5.4/4.0	  23.71	  23.21	  12.72
208	1267	B	 18	H	  1	    85.0	     155.950	  57.21	   7.09	  22.68	  9.9 YR 5.6/3.7	  25.47	  25.13	  14.89
208	1267	B	 18	H	  1	    87.5	     155.975	  57.24	   7.13	  24.50	  0.3 Y  5.6/3.9	  25.51	  25.17	  14.14
208	1267	B	 18	H	  1	    90.0	     156.000	  57.94	   6.04	  18.77	  9.8 YR 5.7/3.1	  25.98	   25.9	  17.24
208	1267	B	 18	H	  1	    92.5	     156.025	  57.67	   6.70	  21.33	  9.9 YR 5.7/3.5	  25.85	  25.61	  15.83
208	1267	B	 18	H	  1	    95.0	     156.050	  58.53	   6.93	  21.60	  9.8 YR 5.8/3.5	   26.8	  26.52	  16.38
208	1267	B	 18	H	  1	    97.5	     156.075	  58.54	   7.38	  23.36	  9.8 YR 5.8/3.8	  26.93	  26.53	   15.6
208	1267	B	 18	H	  1	   100.0	     156.100	  60.51	   6.74	  21.68	  9.8 YR 6.0/3.5	   28.9	  28.69	  17.97
208	1267	B	 18	H	  1	   102.5	     156.125	  59.36	   6.80	  21.07	  9.7 YR 5.8/3.5	  27.66	  27.42	  17.31
208	1267	B	 18	H	  1	   105.0	     156.150	  57.11	   7.53	  24.04	  9.9 YR 5.6/3.9	  25.48	  25.04	  14.25
208	1267	B	 18	H	  1	   107.5	     156.175	  55.60	   7.24	  23.07	 10.0 YR 5.5/3.7	   23.9	  23.52	  13.57
208	1267	B	 18	H	  1	   110.0	     156.200	  57.09	   7.13	  24.99	  0.5 Y  5.6/4.0	  25.36	  25.01	  13.83
208	1267	B	 18	H	  1	   112.5	     156.225	  58.55	   7.02	  22.77	 10.0 YR 5.8/3.7	  26.85	  26.54	  15.87
208	1267	B	 18	H	  1	   115.0	     156.250	  58.40	   7.03	  22.36	  9.9 YR 5.7/3.6	  26.69	  26.38	  15.93
208	1267	B	 18	H	  1	   117.5	     156.275	  59.50	   6.56	  21.86	 10.0 YR 5.9/3.5	  27.75	  27.57	  17.04
208	1267	B	 18	H	  1	   120.0	     156.300	  59.05	   7.16	  23.14	  9.9 YR 5.8/3.8	  27.41	  27.08	  16.09
208	1267	B	 18	H	  1	   122.5	     156.325	  58.79	   7.28	  24.05	 10.0 YR 5.8/3.9	  27.17	   26.8	  15.48
208	1267	B	 18	H	  1	   125.0	     156.350	  59.79	   7.10	  23.67	 10.0 YR 5.9/3.8	   28.2	  27.89	  16.43
208	1267	B	 18	H	  1	   127.5	     156.375	  61.96	   6.50	  22.75	  0.2 Y  6.1/3.6	  30.47	  30.35	  18.67
208	1267	B	 18	H	  1	   130.0	     156.400	  61.39	   6.62	  23.05	  0.1 Y  6.0/3.7	  29.86	  29.69	  18.04
208	1267	B	 18	H	  1	   132.5	     156.425	  60.93	   7.00	  23.76	 10.0 YR 6.0/3.8	  29.44	  29.17	  17.32
208	1267	B	 18	H	  1	   135.0	     156.450	  61.52	   6.79	  23.24	  0.1 Y  6.1/3.7	  30.04	  29.84	  18.05
208	1267	B	 18	H	  1	   137.5	     156.475	  62.50	   6.53	  21.47	  9.8 YR 6.2/3.5	  31.11	  30.99	  19.81
208	1267	B	 18	H	  1	   140.0	     156.500	  59.87	   7.14	  23.46	  9.9 YR 5.9/3.8	   28.3	  27.98	  16.59
208	1267	B	 18	H	  1	   142.5	     156.525	  62.17	   6.69	  22.50	 10.0 YR 6.1/3.6	  30.77	   30.6	  18.99
208	1267	B	 18	H	  1	   145.0	     156.550	  64.00	   6.88	  22.83	  9.9 YR 6.3/3.7	  32.99	  32.79	  20.45
208	1267	B	 18	H	  2	     2.5	     156.625	  54.78	   6.62	  20.47	  9.9 YR 5.4/3.3	  22.97	  22.72	  14.05
208	1267	B	 18	H	  2	     5.0	     156.650	  56.43	   7.72	  24.05	  9.9 YR 5.6/3.9	  24.83	  24.34	  13.75
208	1267	B	 18	H	  2	     7.5	     156.675	  47.79	   7.89	  21.85	  9.7 YR 4.7/3.6	  17.16	  16.63	   9.18
208	1267	B	 18	H	  2	    10.0	     156.700	  58.55	   6.78	  20.94	  9.8 YR 5.8/3.4	  26.79	  26.54	  16.71
208	1267	B	 18	H	  2	    12.5	     156.725	  59.02	   6.77	  22.96	  0.1 Y  5.8/3.7	  27.29	  27.05	  16.15
208	1267	B	 18	H	  2	    15.0	     156.750	  59.28	   6.82	  23.40	  0.2 Y  5.8/3.8	  27.58	  27.33	  16.16
208	1267	B	 18	H	  2	    17.5	     156.775	  59.03	   6.90	  23.23	  0.1 Y  5.8/3.7	  27.32	  27.05	  16.03
208	1267	B	 18	H	  2	    20.0	     156.800	  58.74	   6.83	  23.50	  0.2 Y  5.8/3.8	     27	  26.75	  15.69
208	1267	B	 18	H	  2	    22.5	     156.825	  60.93	   6.70	  23.08	  0.1 Y  6.0/3.7	  29.36	  29.17	  17.64
208	1267	B	 18	H	  2	    25.0	     156.850	  59.20	   6.88	  23.44	  0.2 Y  5.8/3.8	  27.51	  27.24	  16.08
208	1267	B	 18	H	  2	    27.5	     156.875	  61.17	   6.50	  22.76	  0.2 Y  6.0/3.7	  29.58	  29.44	     18
208	1267	B	 18	H	  2	    30.0	     156.900	  63.29	   6.20	  21.92	  0.2 Y  6.2/3.5	  31.95	  31.94	  20.29
208	1267	B	 18	H	  2	    32.5	     156.925	  64.61	   6.10	  21.90	  0.2 Y  6.4/3.5	  33.51	  33.55	  21.53
208	1267	B	 18	H	  2	    35.0	     156.950	  62.77	   6.42	  22.14	  0.1 Y  6.2/3.6	   31.4	  31.31	   19.7
208	1267	B	 18	H	  2	    37.5	     156.975	  57.95	   7.17	  23.14	  9.9 YR 5.7/3.8	  26.26	  25.91	  15.25
208	1267	B	 18	H	  2	    40.0	     157.000	  55.67	   7.11	  21.24	  9.7 YR 5.5/3.5	  23.93	  23.58	  14.37
208	1267	B	 18	H	  2	    42.5	     157.025	  50.57	   7.77	  22.62	  9.8 YR 5.0/3.7	  19.41	   18.9	   10.5
208	1267	B	 18	H	  2	    45.0	     157.050	  46.02	   8.15	  18.45	  8.7 YR 4.5/3.2	  15.85	  15.28	   9.29
208	1267	B	 18	H	  2	    47.5	     157.075	  46.78	   8.12	  19.05	  8.8 YR 4.6/3.2	  16.42	  15.85	   9.52
208	1267	B	 18	H	  2	    50.0	     157.100	  49.68	   7.67	  17.70	  8.6 YR 4.9/3.1	  18.65	  18.15	   11.7
208	1267	B	 18	H	  2	    52.5	     157.125	  47.14	   8.53	  21.57	  9.2 YR 4.6/3.6	  16.77	  16.12	   8.92
208	1267	B	 18	H	  2	    55.0	     157.150	  55.73	   7.34	  21.56	  9.6 YR 5.5/3.6	  24.05	  23.64	  14.28
208	1267	B	 18	H	  2	    57.5	     157.175	  57.65	   7.06	  20.62	  9.5 YR 5.7/3.4	  25.92	   25.6	  16.15
208	1267	B	 18	H	  2	    60.0	     157.200	  56.36	   7.67	  23.19	  9.7 YR 5.5/3.8	  24.75	  24.27	  14.05
208	1267	B	 18	H	  2	    62.5	     157.225	  55.59	   7.93	  23.23	  9.6 YR 5.5/3.8	  24.05	  23.51	   13.5
208	1267	B	 18	H	  2	    65.0	     157.250	  55.05	   7.85	  24.01	  9.8 YR 5.4/3.9	   23.5	  22.98	  12.82
208	1267	B	 18	H	  2	    67.5	     157.275	  56.36	   6.99	  22.69	  0.1 Y  5.5/3.7	  24.59	  24.27	  14.26
208	1267	B	 18	H	  2	    70.0	     157.300	  52.86	   8.11	  22.76	  9.5 YR 5.2/3.8	   21.5	  20.92	  11.86
208	1267	B	 18	H	  2	    72.5	     157.325	  50.85	   8.62	  24.15	  9.6 YR 5.0/4.0	  19.82	  19.14	  10.14
208	1267	B	 18	H	  2	    75.0	     157.350	  51.62	   8.43	  24.24	  9.6 YR 5.1/4.0	  20.46	  19.81	  10.57
208	1267	B	 18	H	  2	    77.5	     157.375	  56.08	   7.76	  23.77	  9.8 YR 5.5/3.9	  24.49	  23.99	  13.62
208	1267	B	 18	H	  2	    80.0	     157.400	  58.45	   7.42	  23.26	  9.8 YR 5.8/3.8	  26.84	  26.44	  15.58
208	1267	B	 18	H	  2	    82.5	     157.425	  56.34	   8.07	  24.39	  9.7 YR 5.5/4.0	  24.82	  24.25	  13.55
208	1267	B	 18	H	  2	    85.0	     157.450	  56.48	   7.97	  24.13	  9.7 YR 5.6/4.0	  24.94	  24.39	  13.75
208	1267	B	 18	H	  2	    87.5	     157.475	  57.53	   7.53	  23.88	  9.9 YR 5.7/3.9	   25.9	  25.46	  14.61
208	1267	B	 18	H	  2	    90.0	     157.500	  59.34	   7.15	  23.78	 10.0 YR 5.8/3.8	  27.72	  27.39	  16.03
208	1267	B	 18	H	  2	    92.5	     157.525	  60.06	   6.75	  22.50	 10.0 YR 5.9/3.6	  28.41	  28.19	   17.2
208	1267	B	 18	H	  2	    95.0	     157.550	  60.24	   6.76	  22.97	  0.1 Y  5.9/3.7	   28.6	  28.38	  17.12
208	1267	B	 18	H	  2	    97.5	     157.575	  61.53	   6.89	  23.06	 10.0 YR 6.1/3.7	   30.1	  29.86	  18.16
208	1267	B	 18	H	  2	   100.0	     157.600	  58.26	   7.14	  23.72	  0.1 Y  5.7/3.8	  26.58	  26.24	  15.23
208	1267	B	 18	H	  2	   102.5	     157.625	  56.48	   7.63	  23.81	  9.9 YR 5.6/3.9	  24.86	   24.4	  13.89
208	1267	B	 18	H	  2	   105.0	     157.650	  58.75	   7.12	  23.46	 10.0 YR 5.8/3.8	  27.08	  26.76	  15.71
208	1267	B	 18	H	  2	   107.5	     157.675	  60.64	   6.58	  22.74	  0.2 Y  6.0/3.7	     29	  28.84	  17.57
208	1267	B	 18	H	  2	   110.0	     157.700	  61.82	   6.55	  23.08	  0.2 Y  6.1/3.7	  30.33	   30.2	  18.39
208	1267	B	 18	H	  2	   112.5	     157.725	  61.02	   6.50	  23.84	  0.4 Y  6.0/3.8	   29.4	  29.27	  17.35
208	1267	B	 18	H	  2	   115.0	     157.750	  60.96	   6.46	  24.62	  0.6 Y  6.0/3.9	  29.33	   29.2	  16.93
208	1267	B	 18	H	  2	   117.5	     157.775	  62.33	   6.31	  25.98	  1.0 Y  6.1/4.1	  30.85	  30.79	  17.41
208	1267	B	 18	H	  2	   120.0	     157.800	  60.98	   6.60	  26.16	  0.8 Y  6.0/4.1	  29.38	  29.22	  16.23
208	1267	B	 18	H	  2	   122.5	     157.825	  60.86	   6.31	  24.73	  0.7 Y  6.0/3.9	  29.19	  29.09	   16.8
208	1267	B	 18	H	  2	   125.0	     157.850	  61.94	   6.12	  22.73	  0.5 Y  6.1/3.6	  30.35	  30.33	  18.67
208	1267	B	 18	H	  2	   127.5	     157.875	  65.78	   5.74	  21.17	  0.3 Y  6.5/3.4	  34.87	  35.04	  23.09
208	1267	B	 18	H	  2	   130.0	     157.900	  64.80	   6.16	  22.36	  0.2 Y  6.4/3.6	  33.77	  33.79	  21.46
208	1267	B	 18	H	  2	   132.5	     157.925	  62.15	   6.33	  22.69	  0.3 Y  6.1/3.6	  30.66	  30.58	  18.87
208	1267	B	 18	H	  2	   135.0	     157.950	  60.70	   6.45	  22.93	  0.3 Y  6.0/3.7	  29.04	   28.9	  17.52
208	1267	B	 18	H	  2	   137.5	     157.975	  59.27	   6.33	  22.88	  0.4 Y  5.8/3.6	  27.44	  27.32	  16.38
208	1267	B	 18	H	  2	   140.0	     158.000	  57.66	   7.59	  23.85	  9.9 YR 5.7/3.9	  26.05	   25.6	  14.72
208	1267	B	 18	H	  2	   142.5	     158.025	  51.99	   8.40	  24.60	  9.7 YR 5.1/4.0	  20.78	  20.13	  10.66
208	1267	B	 18	H	  2	   145.0	     158.050	  48.30	   8.88	  24.70	  9.6 YR 4.8/4.0	  17.75	  17.03	   8.58
208	1267	B	 18	H	  2	   147.5	     158.075	  53.48	   8.31	  25.05	  9.8 YR 5.3/4.1	  22.12	  21.49	  11.41
208	1267	B	 18	H	  3	     2.5	     158.125	  52.23	   5.90	  19.10	  0.3 Y  5.1/3.1	  20.47	  20.35	  12.83
208	1267	B	 18	H	  3	     5.0	     158.150	  58.72	   6.69	  24.66	  0.6 Y  5.8/3.9	  26.95	  26.73	  15.16
208	1267	B	 18	H	  3	     7.5	     158.175	  58.66	   6.38	  20.99	 10.0 YR 5.8/3.4	  26.81	  26.66	  16.77
208	1267	B	 18	H	  3	    10.0	     158.200	  61.69	   5.80	  19.91	  0.1 Y  6.1/3.2	  29.98	  30.04	  19.89
208	1267	B	 18	H	  3	    12.5	     158.225	  61.33	   6.62	  21.96	  9.9 YR 6.0/3.6	  29.79	  29.62	  18.53
208	1267	B	 18	H	  3	    15.0	     158.250	  59.72	   7.17	  22.56	  9.8 YR 5.9/3.7	  28.14	  27.81	   16.9
208	1267	B	 18	H	  3	    17.5	     158.275	  61.28	   6.90	  23.62	  0.1 Y  6.0/3.8	  29.81	  29.57	  17.67
208	1267	B	 18	H	  3	    20.0	     158.300	  60.41	   5.91	  20.04	  0.1 Y  5.9/3.2	  28.58	  28.58	  18.69
208	1267	B	 18	H	  3	    22.5	     158.325	  63.53	   6.32	  22.24	  0.1 Y  6.3/3.6	  32.27	  32.22	  20.34
208	1267	B	 18	H	  3	    25.0	     158.350	  59.28	   7.37	  23.91	  9.9 YR 5.8/3.9	  27.71	  27.33	  15.92
208	1267	B	 18	H	  3	    27.5	     158.375	  58.19	   7.67	  24.68	  9.9 YR 5.7/4.0	  26.62	  26.16	  14.76
208	1267	B	 18	H	  3	    30.0	     158.400	  57.95	   7.79	  24.42	  9.8 YR 5.7/4.0	   26.4	   25.9	  14.69
208	1267	B	 18	H	  3	    32.5	     158.425	  52.21	   8.39	  24.14	  9.6 YR 5.1/4.0	  20.97	  20.33	  10.95
208	1267	B	 18	H	  3	    35.0	     158.450	  49.21	   8.79	  24.16	  9.5 YR 4.8/4.0	  18.47	  17.77	   9.23
208	1267	B	 18	H	  3	    37.5	     158.475	  53.18	   8.09	  23.68	  9.7 YR 5.2/3.9	  21.79	  21.21	  11.72
208	1267	B	 18	H	  3	    40.0	     158.500	  56.24	   7.46	  22.75	  9.8 YR 5.5/3.7	  24.58	  24.15	  14.15
208	1267	B	 18	H	  3	    42.5	     158.525	  58.18	   6.67	  23.17	  0.3 Y  5.7/3.7	  26.38	  26.15	  15.41
208	1267	B	 18	H	  3	    45.0	     158.550	  62.38	   6.77	  21.13	  9.6 YR 6.1/3.5	  31.03	  30.84	  19.88
208	1267	B	 18	H	  3	    47.5	     158.575	  57.47	   7.99	  24.59	  9.7 YR 5.7/4.0	  25.96	  25.41	  14.27
208	1267	B	 18	H	  3	    50.0	     158.600	  54.58	   8.52	  25.09	  9.7 YR 5.4/4.1	   23.2	  22.53	  12.09
208	1267	B	 18	H	  3	    52.5	     158.625	  55.59	   8.20	  24.61	  9.7 YR 5.5/4.0	   24.1	   23.5	  12.94
208	1267	B	 18	H	  3	    55.0	     158.650	  56.98	   7.87	  24.08	  9.7 YR 5.6/3.9	  25.42	   24.9	  14.13
208	1267	B	 18	H	  3	    57.5	     158.675	  59.02	   7.38	  23.48	  9.9 YR 5.8/3.8	  27.43	  27.04	  15.91
208	1267	B	 18	H	  3	    60.0	     158.700	  59.38	   7.23	  23.08	  9.8 YR 5.8/3.8	  27.79	  27.44	  16.39
208	1267	B	 18	H	  3	    62.5	     158.725	  60.35	   6.85	  22.47	  9.9 YR 5.9/3.6	  28.75	  28.51	  17.45
208	1267	B	 18	H	  3	    65.0	     158.750	  60.30	   6.70	  22.16	 10.0 YR 5.9/3.6	  28.66	  28.46	  17.56
208	1267	B	 18	H	  3	    67.5	     158.775	  59.89	   6.82	  22.77	 10.0 YR 5.9/3.7	  28.24	     28	  16.93
208	1267	B	 18	H	  3	    70.0	     158.800	  59.22	   7.05	  23.72	  0.1 Y  5.8/3.8	  27.57	  27.27	  15.97
208	1267	B	 18	H	  3	    72.5	     158.825	  59.98	   6.99	  23.36	 10.0 YR 5.9/3.8	  28.38	   28.1	  16.73
208	1267	B	 18	H	  3	    75.0	     158.850	  59.84	   7.06	  23.78	  0.1 Y  5.9/3.8	  28.24	  27.94	  16.42
208	1267	B	 18	H	  3	    77.5	     158.875	  59.47	   7.26	  23.59	  9.9 YR 5.9/3.8	   27.9	  27.54	  16.22
208	1267	B	 18	H	  3	    80.0	     158.900	  60.56	   6.35	  21.69	  0.1 Y  6.0/3.5	  28.86	  28.75	  18.01
208	1267	B	 18	H	  3	    82.5	     158.925	  60.16	   6.75	  23.16	  0.1 Y  5.9/3.7	  28.52	   28.3	  16.97
208	1267	B	 18	H	  3	    85.0	     158.950	  58.77	   6.43	  22.80	  0.3 Y  5.8/3.6	  26.94	  26.78	  16.03
208	1267	B	 18	H	  3	    87.5	     158.975	  58.41	   6.70	  23.49	  0.3 Y  5.8/3.8	  26.62	  26.39	  15.44
208	1267	B	 18	H	  3	    90.0	     159.000	  57.53	   6.89	  22.34	 10.0 YR 5.7/3.6	  25.75	  25.47	  15.28
208	1267	B	 18	H	  3	    92.5	     159.025	  57.55	   5.99	  18.24	  9.8 YR 5.7/3.0	  25.55	  25.48	  17.16
208	1267	B	 18	H	  3	    95.0	     159.050	  58.73	   6.44	  20.31	  9.8 YR 5.8/3.3	   26.9	  26.74	  17.15
208	1267	B	 18	H	  3	    97.5	     159.075	  59.84	   6.43	  21.61	  0.1 Y  5.9/3.5	  28.09	  27.95	  17.44
208	1267	B	 18	H	  3	   100.0	     159.100	  62.46	   5.56	  20.62	  0.3 Y  6.1/3.3	   30.8	  30.94	  20.22
208	1267	B	 18	H	  3	   102.5	     159.125	  61.16	   6.31	  22.81	  0.3 Y  6.0/3.6	  29.52	  29.43	  17.97
208	1267	B	 18	H	  3	   105.0	     159.150	  64.55	   5.77	  21.66	  0.4 Y  6.4/3.4	  33.35	  33.48	  21.61
208	1267	B	 18	H	  3	   107.5	     159.175	  68.39	   4.25	  17.74	  0.6 Y  6.7/2.7	   37.8	  38.51	  27.98
208	1267	B	 18	H	  3	   110.0	     159.200	  63.03	   5.92	  23.15	  0.6 Y  6.2/3.6	  31.57	  31.62	  19.41
208	1267	B	 18	H	  3	   112.5	     159.225	  59.51	   6.64	  23.37	  0.3 Y  5.9/3.7	  27.78	  27.58	  16.35
208	1267	B	 18	H	  3	   115.0	     159.250	  59.54	   6.95	  23.40	  0.1 Y  5.9/3.8	  27.89	  27.61	  16.36
208	1267	B	 18	H	  3	   117.5	     159.275	  60.46	   6.73	  23.64	  0.2 Y  6.0/3.8	  28.84	  28.63	  16.99
208	1267	B	 18	H	  3	   120.0	     159.300	  59.92	   6.88	  23.86	  0.2 Y  5.9/3.8	  28.29	  28.04	  16.45
208	1267	B	 18	H	  3	   122.5	     159.325	  59.70	   6.72	  24.49	  0.5 Y  5.9/3.9	  28.01	  27.79	  15.99
208	1267	B	 18	H	  3	   125.0	     159.350	  60.61	   6.45	  25.26	  0.8 Y  6.0/4.0	  28.93	   28.8	  16.35
208	1267	B	 18	H	  3	   127.5	     159.375	  63.20	   5.15	  21.41	  0.9 Y  6.2/3.3	  31.55	  31.82	  20.48
208	1267	B	 18	H	  3	   130.0	     159.400	  64.83	   5.54	  21.26	  0.5 Y  6.4/3.3	  33.63	  33.83	   22.1
208	1267	B	 18	H	  3	   132.5	     159.425	  64.54	   5.88	  21.82	  0.3 Y  6.4/3.5	  33.37	  33.47	  21.51
208	1267	B	 18	H	  3	   135.0	     159.450	  63.44	   5.84	  21.34	  0.3 Y  6.2/3.4	  32.03	  32.12	  20.74
208	1267	B	 18	H	  3	   137.5	     159.475	  62.71	   5.83	  21.75	  0.4 Y  6.2/3.4	  31.17	  31.24	  19.86
208	1267	B	 18	H	  3	   140.0	     159.500	  64.66	   6.06	  22.50	  0.3 Y  6.4/3.6	  33.57	  33.62	  21.25
208	1267	B	 18	H	  3	   142.5	     159.525	  65.22	   5.65	  21.40	  0.4 Y  6.4/3.4	  34.14	  34.32	   22.4
208	1267	B	 18	H	  3	   145.0	     159.550	  64.48	   5.95	  21.88	  0.3 Y  6.4/3.5	  33.31	  33.39	  21.42
208	1267	B	 18	H	  3	   147.5	     159.575	  63.63	   6.23	  21.91	  0.1 Y  6.3/3.5	  32.36	  32.34	   20.6
208	1267	B	 18	H	  4	     2.5	     159.625	  53.63	   5.58	  19.71	  0.6 Y  5.3/3.1	  21.67	  21.63	  13.56
208	1267	B	 18	H	  4	     5.0	     159.650	  65.37	   5.54	  21.79	  0.6 Y  6.4/3.4	   34.3	  34.52	  22.33
208	1267	B	 18	H	  4	     7.5	     159.675	  64.73	   5.99	  22.98	  0.5 Y  6.4/3.6	  33.63	   33.7	  21.05
208	1267	B	 18	H	  4	    10.0	     159.700	  63.96	   5.93	  22.95	  0.6 Y  6.3/3.6	  32.68	  32.76	  20.36
208	1267	B	 18	H	  4	    12.5	     159.725	  63.91	   5.86	  22.94	  0.6 Y  6.3/3.6	  32.59	  32.68	  20.31
208	1267	B	 18	H	  4	    15.0	     159.750	  62.29	   6.45	  23.39	  0.4 Y  6.1/3.7	  30.85	  30.74	  18.64
208	1267	B	 18	H	  4	    17.5	     159.775	  58.09	   7.25	  24.22	  0.2 Y  5.7/3.9	  26.42	  26.06	  14.89
208	1267	B	 18	H	  4	    20.0	     159.800	  58.19	   6.96	  23.71	  0.2 Y  5.7/3.8	  26.46	  26.16	  15.18
208	1267	B	 18	H	  4	    22.5	     159.825	  63.52	   5.41	  21.54	  0.7 Y  6.3/3.4	     32	  32.21	   20.7
208	1267	B	 18	H	  4	    25.0	     159.850	  66.72	   4.78	  21.00	  1.0 Y  6.6/3.2	  35.78	  36.26	  24.13
208	1267	B	 18	H	  4	    27.5	     159.875	  66.67	   5.09	  21.28	  0.8 Y  6.6/3.3	  35.81	   36.2	  23.92
208	1267	B	 18	H	  4	    30.0	     159.900	  64.58	   5.88	  22.04	  0.4 Y  6.4/3.5	  33.42	  33.52	  21.42
208	1267	B	 18	H	  4	    32.5	     159.925	  60.23	   6.86	  22.59	  9.9 YR 5.9/3.7	  28.63	  28.38	   17.3
208	1267	B	 18	H	  4	    35.0	     159.950	  60.48	   6.70	  23.49	  0.2 Y  6.0/3.8	  28.86	  28.66	  17.08
