Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
208	1267	A	 18	H	  2	    40.0	     162.800	  63.41	   6.67	  22.78	 10.0 YR 6.2/3.7	  32.22	  32.08	  19.94
208	1267	A	 18	H	  2	    42.5	     162.825	  64.17	   5.76	  21.83	  0.4 Y  6.3/3.4	  32.88	     33	  21.15
208	1267	A	 18	H	  2	    45.0	     162.850	  63.08	   5.81	  21.25	  0.3 Y  6.2/3.4	  31.59	  31.68	  20.45
208	1267	A	 18	H	  2	    47.5	     162.875	  60.34	   6.84	  24.27	  0.3 Y  5.9/3.9	  28.74	   28.5	  16.59
208	1267	A	 18	H	  2	    50.0	     162.900	  56.85	   7.26	  23.39	 10.0 YR 5.6/3.8	  25.15	  24.77	  14.33
208	1267	A	 18	H	  2	    52.5	     162.925	  50.86	   7.87	  23.21	  9.9 YR 5.0/3.8	  19.68	  19.14	  10.47
208	1267	A	 18	H	  2	    55.0	     162.950	  51.47	   6.24	  15.27	  9.0 YR 5.0/2.6	  19.88	  19.68	  13.85
208	1267	A	 18	H	  2	    57.5	     162.975	  56.78	   6.70	  19.74	  9.6 YR 5.6/3.3	  24.94	   24.7	  15.86
208	1267	A	 18	H	  2	    60.0	     163.000	  61.45	   6.02	  20.72	  0.1 Y  6.0/3.3	  29.77	  29.77	  19.26
208	1267	A	 18	H	  2	    62.5	     163.025	  57.84	   7.14	  23.60	  0.1 Y  5.7/3.8	  26.14	   25.8	  14.97
208	1267	A	 18	H	  2	    65.0	     163.050	  58.84	   7.04	  23.69	  0.1 Y  5.8/3.8	  27.17	  26.86	  15.69
208	1267	A	 18	H	  2	    67.5	     163.075	  62.16	   6.57	  23.14	  0.2 Y  6.1/3.7	  30.73	  30.59	  18.66
208	1267	A	 18	H	  2	    70.0	     163.100	  62.65	   6.36	  22.44	  0.2 Y  6.2/3.6	  31.24	  31.17	  19.43
208	1267	A	 18	H	  2	    72.5	     163.125	  64.66	   6.06	  21.77	  0.2 Y  6.4/3.5	  33.57	  33.62	  21.65
208	1267	A	 18	H	  2	    75.0	     163.150	  66.06	   5.59	  20.99	  0.3 Y  6.5/3.3	  35.17	   35.4	  23.47
208	1267	A	 18	H	  2	    77.5	     163.175	  63.45	   6.04	  22.35	  0.3 Y  6.3/3.5	   32.1	  32.13	  20.21
208	1267	A	 18	H	  2	    80.0	     163.200	  64.05	   5.69	  21.60	  0.4 Y  6.3/3.4	  32.72	  32.86	  21.16
208	1267	A	 18	H	  2	    82.5	     163.225	  62.23	   6.03	  22.02	  0.3 Y  6.1/3.5	  30.66	  30.67	  19.28
208	1267	A	 18	H	  2	    85.0	     163.250	  63.45	   5.87	  21.46	  0.3 Y  6.2/3.4	  32.05	  32.13	  20.68
208	1267	A	 18	H	  2	    87.5	     163.275	  64.28	   4.28	  17.33	  0.6 Y  6.3/2.7	  32.61	  33.15	  23.82
208	1267	A	 18	H	  2	    90.0	     163.300	  61.09	   5.89	  21.51	  0.4 Y  6.0/3.4	  29.33	  29.35	  18.55
208	1267	A	 18	H	  2	    92.5	     163.325	  58.99	   7.08	  23.83	  0.1 Y  5.8/3.8	  27.33	  27.01	  15.74
208	1267	A	 18	H	  2	    95.0	     163.350	  56.28	   7.09	  22.42	 10.0 YR 5.5/3.6	  24.54	  24.19	  14.32
208	1267	A	 18	H	  2	    97.5	     163.375	  55.73	   6.56	  18.10	  9.4 YR 5.5/3.0	  23.87	  23.64	  15.78
208	1267	A	 18	H	  2	   100.0	     163.400	  49.21	   8.01	  23.39	  9.9 YR 4.8/3.8	  18.32	  17.76	   9.47
208	1267	A	 18	H	  2	   102.5	     163.425	  51.62	   7.50	  22.73	  9.9 YR 5.1/3.7	  20.27	  19.81	  11.09
208	1267	A	 18	H	  2	   105.0	     163.450	  58.52	   5.59	  18.29	 10.0 YR 5.7/3.0	  26.47	  26.51	  17.95
208	1267	A	 18	H	  2	   107.5	     163.475	  62.90	   6.17	  21.53	  0.1 Y  6.2/3.5	  31.49	  31.47	  20.14
208	1267	A	 18	H	  2	   110.0	     163.500	  62.29	   6.13	  22.00	  0.2 Y  6.1/3.5	  30.76	  30.74	  19.35
208	1267	A	 18	H	  2	   112.5	     163.525	  60.71	   6.31	  22.68	  0.3 Y  6.0/3.6	  29.01	  28.92	  17.65
208	1267	A	 18	H	  2	   115.0	     163.550	  60.30	   6.75	  22.81	  0.1 Y  5.9/3.7	  28.67	  28.46	  17.25
208	1267	A	 18	H	  2	   117.5	     163.575	  62.64	   6.22	  22.27	  0.2 Y  6.2/3.6	  31.19	  31.16	  19.52
208	1267	A	 18	H	  2	   120.0	     163.600	  62.49	   6.38	  22.46	  0.2 Y  6.2/3.6	  31.06	  30.98	  19.29
208	1267	A	 18	H	  2	   122.5	     163.625	  63.18	   6.05	  21.54	  0.2 Y  6.2/3.4	  31.78	   31.8	  20.39
208	1267	A	 18	H	  2	   125.0	     163.650	  60.44	   6.77	  23.06	  0.1 Y  6.0/3.7	  28.83	  28.61	  17.24
208	1267	A	 18	H	  2	   127.5	     163.675	  60.37	   6.68	  23.37	  0.2 Y  5.9/3.7	  28.73	  28.53	  17.04
208	1267	A	 18	H	  2	   130.0	     163.700	  57.47	   7.21	  22.01	  9.8 YR 5.7/3.6	  25.76	   25.4	  15.38
208	1267	A	 18	H	  2	   132.5	     163.725	  50.31	   7.86	  24.30	  0.1 Y  5.0/3.9	  19.21	  18.68	   9.79
208	1267	A	 18	H	  2	   135.0	     163.750	  49.50	   6.86	  15.54	  8.6 YR 4.9/2.7	  18.34	     18	  12.39
208	1267	A	 18	H	  2	   137.5	     163.775	  55.15	   6.26	  15.94	  9.0 YR 5.4/2.7	  23.24	  23.07	  16.31
208	1267	A	 18	H	  2	   140.0	     163.800	  47.89	   6.23	  13.56	  8.4 YR 4.7/2.4	  16.94	   16.7	  12.09
208	1267	A	 18	H	  2	   142.5	     163.825	  48.68	   7.55	  19.56	  9.3 YR 4.8/3.3	   17.8	  17.33	  10.43
208	1267	A	 18	H	  2	   145.0	     163.850	  59.14	   6.44	  19.10	  9.5 YR 5.8/3.2	  27.33	  27.18	  18.07
208	1267	A	 18	H	  2	   147.5	     163.875	  59.58	   6.81	  22.45	 10.0 YR 5.9/3.6	   27.9	  27.66	  16.83
208	1267	A	 18	H	  3	     2.5	     163.925	  60.04	   6.39	  20.61	  9.9 YR 5.9/3.3	   28.3	  28.17	   18.1
208	1267	A	 18	H	  3	     5.0	     163.950	  59.23	   7.00	  23.35	 10.0 YR 5.8/3.8	  27.57	  27.27	  16.14
208	1267	A	 18	H	  3	     7.5	     163.975	  60.06	   6.85	  23.28	  0.1 Y  5.9/3.8	  28.44	  28.19	  16.83
208	1267	A	 18	H	  3	    10.0	     164.000	  62.10	   6.40	  22.24	  0.1 Y  6.1/3.6	  30.61	  30.52	  19.06
208	1267	A	 18	H	  3	    12.5	     164.025	  61.92	   6.38	  22.51	  0.2 Y  6.1/3.6	   30.4	  30.31	  18.76
208	1267	A	 18	H	  3	    15.0	     164.050	  58.09	   7.04	  23.17	 10.0 YR 5.7/3.7	  26.37	  26.06	  15.34
208	1267	A	 18	H	  3	    17.5	     164.075	  54.30	   7.58	  22.70	  9.8 YR 5.3/3.7	  22.72	  22.25	  12.82
208	1267	A	 18	H	  3	    20.0	     164.100	  51.57	   7.07	  18.34	  9.2 YR 5.1/3.1	  20.13	  19.76	  12.68
208	1267	A	 18	H	  3	    22.5	     164.125	  57.00	   6.56	  20.08	  9.8 YR 5.6/3.3	  25.13	  24.92	  15.87
208	1267	A	 18	H	  3	    25.0	     164.150	  59.13	   6.19	  19.28	  9.8 YR 5.8/3.1	  27.26	  27.17	  17.98
208	1267	A	 18	H	  3	    27.5	     164.175	  60.33	   5.20	  19.02	  0.4 Y  5.9/3.0	  28.31	  28.49	  19.14
208	1267	A	 18	H	  3	    30.0	     164.200	  58.77	   6.44	  22.50	  0.3 Y  5.8/3.6	  26.93	  26.77	  16.16
208	1267	A	 18	H	  3	    32.5	     164.225	  62.19	   6.10	  22.42	  0.3 Y  6.1/3.6	  30.64	  30.62	  19.05
208	1267	A	 18	H	  3	    35.0	     164.250	  62.21	   6.22	  22.71	  0.3 Y  6.1/3.6	  30.69	  30.64	  18.91
208	1267	A	 18	H	  3	    37.5	     164.275	  61.34	   6.33	  22.64	  0.3 Y  6.0/3.6	  29.73	  29.64	   18.2
208	1267	A	 18	H	  3	    40.0	     164.300	  60.94	   6.46	  23.05	  0.3 Y  6.0/3.7	  29.32	  29.18	  17.67
208	1267	A	 18	H	  3	    42.5	     164.325	  61.04	   6.44	  22.73	  0.2 Y  6.0/3.6	  29.41	  29.29	   17.9
208	1267	A	 18	H	  3	    45.0	     164.350	  61.07	   6.62	  23.12	  0.2 Y  6.0/3.7	  29.49	  29.32	  17.73
208	1267	A	 18	H	  3	    47.5	     164.375	  57.12	   6.89	  22.95	  0.1 Y  5.6/3.7	  25.34	  25.05	  14.71
208	1267	A	 18	H	  3	    50.0	     164.400	  53.81	   6.38	  20.10	 10.0 YR 5.3/3.2	  22.01	   21.8	  13.52
208	1267	A	 18	H	  3	    52.5	     164.425	  64.17	   5.86	  21.53	  0.3 Y  6.3/3.4	  32.91	  33.01	  21.32
208	1267	A	 18	H	  3	    55.0	     164.450	  64.14	   5.77	  21.80	  0.4 Y  6.3/3.4	  32.85	  32.98	  21.14
208	1267	A	 18	H	  3	    57.5	     164.475	  63.99	   5.96	  22.00	  0.3 Y  6.3/3.5	  32.72	  32.79	  20.89
208	1267	A	 18	H	  3	    60.0	     164.500	  61.07	   6.25	  22.50	  0.3 Y  6.0/3.6	   29.4	  29.33	  18.04
208	1267	A	 18	H	  3	    62.5	     164.525	  60.50	   6.62	  23.12	  0.2 Y  6.0/3.7	  28.86	  28.68	  17.27
208	1267	A	 18	H	  3	    65.0	     164.550	  61.06	   6.50	  22.93	  0.2 Y  6.0/3.7	  29.45	  29.32	  17.82
208	1267	A	 18	H	  3	    67.5	     164.575	  61.76	   5.98	  22.21	  0.4 Y  6.1/3.5	  30.12	  30.13	  18.78
208	1267	A	 18	H	  3	    70.0	     164.600	  61.20	   5.85	  18.54	  9.7 YR 6.0/3.0	  29.44	  29.47	  20.17
208	1267	A	 18	H	  3	    72.5	     164.625	  55.73	   4.69	  16.46	  0.4 Y  5.5/2.6	  23.45	  23.64	  16.53
208	1267	A	 18	H	  3	    75.0	     164.650	  64.03	   5.17	  19.98	  0.5 Y  6.3/3.1	  32.55	  32.83	  22.04
208	1267	A	 18	H	  3	    77.5	     164.675	  66.98	   5.04	  21.04	  0.7 Y  6.6/3.3	  36.19	   36.6	  24.38
208	1267	A	 18	H	  3	    80.0	     164.700	  66.38	   4.92	  20.57	  0.7 Y  6.5/3.2	  35.39	  35.82	  24.05
208	1267	A	 18	H	  3	    82.5	     164.725	  65.68	   5.16	  20.60	  0.6 Y  6.5/3.2	  34.57	  34.91	  23.31
208	1267	A	 18	H	  3	    85.0	     164.750	  64.63	   5.44	  21.00	  0.5 Y  6.4/3.3	  33.35	  33.58	  22.05
208	1267	A	 18	H	  3	    87.5	     164.775	  60.94	   5.93	  21.62	  0.4 Y  6.0/3.4	  29.18	  29.18	  18.36
208	1267	A	 18	H	  3	    90.0	     164.800	  62.73	   6.29	  22.70	  0.2 Y  6.2/3.6	  31.32	  31.26	  19.37
208	1267	A	 18	H	  3	    92.5	     164.825	  64.80	   5.63	  21.56	  0.4 Y  6.4/3.4	  33.61	  33.79	   21.9
208	1267	A	 18	H	  3	    95.0	     164.850	  64.51	   5.58	  21.35	  0.5 Y  6.4/3.4	  33.25	  33.44	  21.74
208	1267	A	 18	H	  3	    97.5	     164.875	  63.01	   5.88	  22.54	  0.5 Y  6.2/3.6	  31.53	  31.59	  19.71
208	1267	A	 18	H	  3	   100.0	     164.900	  59.71	   6.22	  23.71	  0.7 Y  5.9/3.7	  27.89	   27.8	  16.35
208	1267	A	 18	H	  3	   102.5	     164.925	  57.85	   6.16	  22.07	  0.5 Y  5.7/3.5	   25.9	   25.8	  15.64
208	1267	A	 18	H	  3	   105.0	     164.950	  54.75	   6.30	  22.10	  0.5 Y  5.4/3.5	  22.87	  22.69	  13.37
208	1267	A	 18	H	  3	   107.5	     164.975	  59.16	   6.88	  22.74	  0.1 Y  5.8/3.7	  27.47	   27.2	  16.37
208	1267	A	 18	H	  3	   110.0	     165.000	  58.05	   7.18	  23.89	  0.1 Y  5.7/3.9	  26.37	  26.02	     15
208	1267	A	 18	H	  3	   112.5	     165.025	  55.95	   7.31	  24.34	  0.2 Y  5.5/3.9	  24.26	  23.87	   13.3
208	1267	A	 18	H	  3	   115.0	     165.050	  58.71	   7.06	  24.32	  0.3 Y  5.8/3.9	  27.02	  26.71	   15.3
208	1267	A	 18	H	  3	   117.5	     165.075	  60.17	   7.05	  23.96	  0.1 Y  5.9/3.9	  28.61	  28.32	   16.6
208	1267	A	 18	H	  3	   120.0	     165.100	  56.94	   7.46	  23.70	  9.9 YR 5.6/3.9	  25.29	  24.86	  14.26
208	1267	A	 18	H	  3	   122.5	     165.125	  58.53	   6.84	  24.00	  0.3 Y  5.8/3.8	  26.78	  26.52	  15.31
208	1267	A	 18	H	  3	   125.0	     165.150	  66.48	   5.77	  21.18	  0.2 Y  6.6/3.4	  35.76	  35.94	  23.78
208	1267	A	 18	H	  3	   127.5	     165.175	  64.79	   5.96	  22.32	  0.4 Y  6.4/3.5	   33.7	  33.78	  21.47
208	1267	A	 18	H	  3	   130.0	     165.200	  66.36	   5.42	  21.41	  0.5 Y  6.5/3.3	  35.51	  35.79	  23.53
208	1267	A	 18	H	  3	   132.5	     165.225	  64.88	   5.37	  20.92	  0.5 Y  6.4/3.3	  33.65	   33.9	  22.35
208	1267	A	 18	H	  3	   135.0	     165.250	  64.17	   6.10	  22.21	  0.3 Y  6.3/3.5	  32.97	     33	  20.94
208	1267	A	 18	H	  3	   137.5	     165.275	  62.07	   6.48	  22.60	  0.1 Y  6.1/3.6	   30.6	  30.48	  18.85
208	1267	A	 18	H	  3	   140.0	     165.300	  62.33	   6.48	  23.03	  0.2 Y  6.1/3.7	   30.9	  30.79	  18.86
208	1267	A	 18	H	  3	   142.5	     165.325	  61.70	   6.72	  23.65	  0.3 Y  6.1/3.8	  30.24	  30.05	  18.01
208	1267	A	 18	H	  3	   145.0	     165.350	  59.15	   7.16	  23.87	  0.1 Y  5.8/3.9	  27.52	  27.19	  15.84
208	1267	A	 18	H	  3	   147.5	     165.375	  57.34	   6.66	  19.22	  9.5 YR 5.6/3.2	  25.51	  25.28	  16.54
208	1267	A	 18	H	  4	     2.5	     165.425	  48.07	   6.95	  15.17	  8.5 YR 4.7/2.7	  17.21	  16.85	  11.61
208	1267	A	 18	H	  4	     5.0	     165.450	  51.73	   6.85	  15.64	  8.5 YR 5.1/2.8	  20.23	  19.91	  13.88
208	1267	A	 18	H	  4	     7.5	     165.475	  55.44	   6.71	  19.52	  9.6 YR 5.4/3.2	  23.62	  23.35	  14.93
208	1267	A	 18	H	  4	    10.0	     165.500	  59.41	   6.28	  20.76	 10.0 YR 5.8/3.4	  27.58	  27.47	  17.49
208	1267	A	 18	H	  4	    12.5	     165.525	  61.48	   6.34	  21.77	  0.1 Y  6.1/3.5	  29.89	   29.8	  18.76
208	1267	A	 18	H	  4	    15.0	     165.550	  58.05	   7.07	  24.08	  0.2 Y  5.7/3.9	  26.33	  26.01	  14.91
208	1267	A	 18	H	  4	    17.5	     165.575	  58.86	   6.91	  22.24	  9.9 YR 5.8/3.6	  27.15	  26.88	  16.36
208	1267	A	 18	H	  4	    20.0	     165.600	  63.50	   5.87	  21.30	  0.3 Y  6.3/3.4	  32.11	  32.19	  20.81
208	1267	A	 18	H	  4	    22.5	     165.625	  63.87	   6.09	  22.31	  0.3 Y  6.3/3.5	  32.61	  32.64	  20.61
208	1267	A	 18	H	  4	    25.0	     165.650	  64.96	   5.73	  21.74	  0.4 Y  6.4/3.4	  33.84	  33.99	  21.96
208	1267	A	 18	H	  4	    27.5	     165.675	  65.37	   5.51	  21.46	  0.5 Y  6.4/3.4	  34.28	  34.51	  22.51
208	1267	A	 18	H	  4	    30.0	     165.700	  63.68	   6.25	  22.48	  0.2 Y  6.3/3.6	  32.43	  32.41	  20.35
208	1267	A	 18	H	  4	    32.5	     165.725	  58.00	   7.20	  23.91	  0.1 Y  5.7/3.9	  26.32	  25.96	  14.95
208	1267	A	 18	H	  4	    35.0	     165.750	  56.58	   7.49	  24.65	  0.1 Y  5.6/4.0	  24.92	  24.49	  13.61
208	1267	A	 18	H	  4	    37.5	     165.775	  55.87	   7.49	  24.45	  0.1 Y  5.5/3.9	  24.22	  23.78	   13.2
208	1267	A	 18	H	  4	    40.0	     165.800	  55.33	   7.33	  23.15	 10.0 YR 5.4/3.8	  23.66	  23.25	  13.35
208	1267	A	 18	H	  4	    42.5	     165.825	  59.53	   6.92	  23.72	  0.2 Y  5.9/3.8	  27.87	   27.6	   16.2
208	1267	A	 18	H	  4	    45.0	     165.850	  61.09	   6.55	  23.56	  0.3 Y  6.0/3.8	   29.5	  29.35	  17.54
208	1267	A	 18	H	  4	    47.5	     165.875	  60.00	   6.90	  24.08	  0.3 Y  5.9/3.9	  28.38	  28.12	  16.42
208	1267	A	 18	H	  4	    50.0	     165.900	  53.80	   7.47	  24.80	  0.3 Y  5.3/4.0	  22.23	  21.79	   11.7
208	1267	A	 18	H	  4	    52.5	     165.925	  58.58	   7.04	  22.01	  9.8 YR 5.8/3.6	  26.88	  26.57	  16.24
208	1267	A	 18	H	  4	    55.0	     165.950	  58.40	   6.98	  23.64	  0.2 Y  5.8/3.8	  26.68	  26.38	  15.37
208	1267	A	 18	H	  4	    57.5	     165.975	  61.18	   6.43	  23.16	  0.3 Y  6.0/3.7	  29.58	  29.45	  17.81
208	1267	A	 18	H	  4	    60.0	     166.000	  62.40	   6.27	  23.09	  0.4 Y  6.1/3.7	  30.92	  30.87	  18.89
208	1267	A	 18	H	  4	    62.5	     166.025	  62.16	   6.49	  23.59	  0.4 Y  6.1/3.8	  30.71	  30.59	  18.43
208	1267	A	 18	H	  4	    65.0	     166.050	  59.36	   6.92	  24.22	  0.3 Y  5.8/3.9	  27.69	  27.42	  15.84
208	1267	A	 18	H	  4	    67.5	     166.075	  57.98	   7.03	  23.74	  0.2 Y  5.7/3.8	  26.26	  25.94	  15.01
208	1267	A	 18	H	  4	    70.0	     166.100	  55.10	   7.55	  23.96	 10.0 YR 5.4/3.9	  23.48	  23.02	  12.87
208	1267	A	 18	H	  4	    72.5	     166.125	  53.86	   6.89	  18.16	  9.2 YR 5.3/3.1	  22.16	  21.85	  14.36
208	1267	A	 18	H	  4	    75.0	     166.150	  49.29	   8.19	  21.71	  9.4 YR 4.8/3.6	  18.42	  17.83	  10.06
208	1267	A	 18	H	  4	    77.5	     166.175	  52.84	   7.27	  19.75	  9.4 YR 5.2/3.3	  21.31	   20.9	  12.99
208	1267	A	 18	H	  4	    80.0	     166.200	  59.04	   6.63	  20.54	  9.8 YR 5.8/3.4	  27.27	  27.07	   17.3
208	1267	A	 18	H	  4	    82.5	     166.225	  55.69	   7.11	  23.31	  0.1 Y  5.5/3.8	  23.96	   23.6	  13.53
208	1267	A	 18	H	  4	    85.0	     166.250	  55.48	   7.23	  23.77	  0.2 Y  5.5/3.8	  23.78	   23.4	   13.2
208	1267	A	 18	H	  4	    87.5	     166.275	  57.58	   6.80	  22.37	  0.1 Y  5.7/3.6	  25.79	  25.52	  15.31
208	1267	A	 18	H	  4	    90.0	     166.300	  57.63	   6.69	  23.25	  0.3 Y  5.7/3.7	  25.81	  25.57	  14.96
208	1267	A	 18	H	  4	    92.5	     166.325	  61.80	   6.18	  22.64	  0.4 Y  6.1/3.6	  30.21	  30.17	   18.6
208	1267	A	 18	H	  4	    95.0	     166.350	  60.24	   6.18	  22.54	  0.4 Y  5.9/3.6	  28.46	  28.39	  17.33
208	1267	A	 18	H	  4	    97.5	     166.375	  62.74	   5.98	  22.26	  0.4 Y  6.2/3.5	  31.24	  31.27	  19.61
208	1267	A	 18	H	  4	   100.0	     166.400	  62.73	   5.98	  22.32	  0.4 Y  6.2/3.5	  31.23	  31.26	  19.57
208	1267	A	 18	H	  4	   102.5	     166.425	  64.32	   5.75	  21.87	  0.4 Y  6.3/3.4	  33.06	   33.2	  21.27
208	1267	A	 18	H	  4	   105.0	     166.450	  61.04	   6.32	  23.51	  0.5 Y  6.0/3.7	  29.38	  29.29	  17.52
208	1267	A	 18	H	  4	   107.5	     166.475	  58.81	   7.12	  24.17	  0.2 Y  5.8/3.9	  27.15	  26.82	  15.44
208	1267	A	 18	H	  4	   110.0	     166.500	  56.39	   7.34	  23.81	 10.0 YR 5.6/3.8	   24.7	   24.3	  13.82
208	1267	A	 18	H	  4	   112.5	     166.525	  55.07	   7.49	  24.11	  0.1 Y  5.4/3.9	  23.44	  22.99	  12.79
208	1267	A	 18	H	  4	   115.0	     166.550	  57.31	   6.86	  23.95	  0.4 Y  5.6/3.8	  25.52	  25.24	  14.42
208	1267	A	 18	H	  4	   117.5	     166.575	  59.81	   6.61	  23.37	  0.3 Y  5.9/3.7	   28.1	  27.91	  16.59
208	1267	A	 18	H	  4	   120.0	     166.600	  54.66	   7.34	  24.02	  0.2 Y  5.4/3.9	  23.01	   22.6	  12.55
208	1267	A	 18	H	  4	   122.5	     166.625	  53.10	   7.24	  21.36	  9.8 YR 5.2/3.5	  21.53	  21.14	  12.54
208	1267	A	 18	H	  4	   125.0	     166.650	  55.42	   7.06	  22.08	  9.9 YR 5.5/3.6	  23.68	  23.33	  13.84
208	1267	A	 18	H	  4	   127.5	     166.675	  60.78	   6.42	  23.34	  0.4 Y  6.0/3.7	  29.12	     29	  17.39
208	1267	A	 18	H	  4	   130.0	     166.700	  64.73	   5.73	  22.88	  0.7 Y  6.4/3.6	  33.56	   33.7	   21.1
208	1267	A	 18	H	  4	   132.5	     166.725	  64.77	   5.90	  22.82	  0.6 Y  6.4/3.6	  33.65	  33.75	  21.17
208	1267	A	 18	H	  4	   135.0	     166.750	  63.48	   5.91	  22.72	  0.6 Y  6.3/3.6	   32.1	  32.17	  20.04
208	1267	A	 18	H	  4	   137.5	     166.775	  58.46	   6.06	  20.86	  0.3 Y  5.7/3.3	  26.52	  26.45	  16.67
208	1267	A	 18	H	  4	   140.0	     166.800	  61.72	   6.07	  22.13	  0.4 Y  6.1/3.5	  30.09	  30.08	  18.78
208	1267	A	 18	H	  4	   142.5	     166.825	  65.37	   4.71	  18.16	  0.5 Y  6.4/2.8	  34.05	  34.51	  24.44
208	1267	A	 18	H	  4	   145.0	     166.850	  66.80	   5.37	  22.76	  0.9 Y  6.6/3.5	  36.05	  36.36	  23.18
208	1267	A	 18	H	  4	   147.5	     166.875	  66.41	   5.20	  22.84	  1.0 Y  6.6/3.5	  35.51	  35.85	  22.74
208	1267	A	 18	H	  5	     2.5	     166.925	  63.47	   5.14	  19.27	  0.4 Y  6.2/3.0	  31.87	  32.15	   21.9
208	1267	A	 18	H	  5	     5.0	     166.950	  56.34	   4.51	  15.12	  0.2 Y  5.5/2.4	     24	  24.25	  17.66
208	1267	A	 18	H	  5	     7.5	     166.975	  56.99	   5.71	  17.12	  9.7 YR 5.6/2.8	  24.93	  24.91	  17.25
208	1267	A	 18	H	  5	    10.0	     167.000	  50.06	   4.76	  12.78	  9.5 YR 4.9/2.1	   18.4	  18.47	  13.87
208	1267	A	 18	H	  5	    12.5	     167.025	  51.40	   4.79	  13.71	  9.7 YR 5.0/2.3	  19.53	  19.61	  14.44
208	1267	A	 18	H	  5	    15.0	     167.050	  53.58	   4.61	  14.70	  0.1 Y  5.2/2.4	  21.41	  21.58	  15.64
208	1267	A	 18	H	  5	    17.5	     167.075	  58.20	   5.08	  16.88	  0.1 Y  5.7/2.7	  26.01	  26.17	  18.37
208	1267	A	 18	H	  5	    20.0	     167.100	  53.72	   5.57	  19.51	  0.6 Y  5.3/3.1	  21.75	  21.71	   13.7
208	1267	A	 18	H	  5	    22.5	     167.125	  56.26	   5.20	  19.58	  0.7 Y  5.5/3.1	  24.08	  24.17	  15.53
208	1267	A	 18	H	  5	    25.0	     167.150	  59.48	   5.76	  21.46	  0.5 Y  5.8/3.4	  27.53	  27.54	  17.21
208	1267	A	 18	H	  5	    27.5	     167.175	  59.65	   5.84	  21.66	  0.5 Y  5.9/3.4	  27.74	  27.74	  17.27
208	1267	A	 18	H	  5	    30.0	     167.200	  60.18	   6.14	  22.16	  0.4 Y  5.9/3.5	  28.39	  28.33	  17.47
208	1267	A	 18	H	  5	    32.5	     167.225	  62.01	   5.65	  21.48	  0.5 Y  6.1/3.4	  30.31	  30.41	  19.37
208	1267	A	 18	H	  5	    35.0	     167.250	  61.92	   6.15	  22.80	  0.4 Y  6.1/3.6	  30.34	   30.3	  18.61
208	1267	A	 18	H	  5	    37.5	     167.275	  61.45	   6.31	  22.34	  0.2 Y  6.0/3.6	  29.84	  29.76	  18.44
208	1267	A	 18	H	  5	    40.0	     167.300	  61.41	   5.81	  21.64	  0.4 Y  6.0/3.4	  29.67	  29.72	  18.76
208	1267	A	 18	H	  5	    42.5	     167.325	  63.97	   5.82	  21.30	  0.3 Y  6.3/3.4	  32.65	  32.76	  21.25
208	1267	A	 18	H	  5	    45.0	     167.350	  62.45	   5.92	  21.84	  0.4 Y  6.1/3.5	  30.89	  30.93	  19.57
208	1267	A	 18	H	  5	    47.5	     167.375	  62.17	   5.84	  21.98	  0.5 Y  6.1/3.5	  30.55	   30.6	  19.26
208	1267	A	 18	H	  5	    50.0	     167.400	  60.75	   5.82	  22.33	  0.6 Y  6.0/3.5	  28.93	  28.96	  17.85
208	1267	A	 18	H	  5	    52.5	     167.425	  62.71	   5.55	  20.27	  0.3 Y  6.2/3.2	  31.09	  31.23	  20.63
208	1267	A	 18	H	  5	    55.0	     167.450	  60.41	   5.89	  21.23	  0.3 Y  5.9/3.4	  28.57	  28.58	  18.11
208	1267	A	 18	H	  5	    57.5	     167.475	  60.81	   5.89	  21.75	  0.4 Y  6.0/3.5	  29.01	  29.03	  18.19
208	1267	A	 18	H	  5	    60.0	     167.500	  63.44	   5.34	  20.65	  0.5 Y  6.2/3.2	   31.9	  32.12	  21.11
208	1267	A	 18	H	  5	    62.5	     167.525	  64.77	   5.34	  21.14	  0.6 Y  6.4/3.3	   33.5	  33.76	  22.11
208	1267	A	 18	H	  5	    65.0	     167.550	  64.49	   5.31	  21.27	  0.6 Y  6.4/3.3	  33.15	  33.41	  21.77
208	1267	A	 18	H	  5	    67.5	     167.575	  64.75	   5.14	  20.93	  0.7 Y  6.4/3.3	  33.42	  33.73	  22.21
208	1267	A	 18	H	  5	    70.0	     167.600	  64.87	   5.13	  21.24	  0.8 Y  6.4/3.3	  33.56	  33.88	  22.15
208	1267	A	 18	H	  5	    72.5	     167.625	  65.60	   5.23	  21.50	  0.7 Y  6.5/3.3	  34.49	   34.8	  22.71
208	1267	A	 18	H	  5	    75.0	     167.650	  62.52	   5.81	  22.44	  0.6 Y  6.2/3.5	  30.94	  31.01	  19.33
208	1267	A	 18	H	  5	    77.5	     167.675	  61.60	   6.08	  22.04	  0.3 Y  6.1/3.5	  29.96	  29.94	  18.72
208	1267	A	 18	H	  5	    80.0	     167.700	  64.07	   5.59	  21.94	  0.6 Y  6.3/3.4	  32.72	  32.89	     21
208	1267	A	 18	H	  5	    82.5	     167.725	  62.57	   5.40	  22.47	  0.9 Y  6.2/3.5	  30.89	  31.07	  19.35
208	1267	A	 18	H	  5	    85.0	     167.750	  63.45	   5.50	  21.41	  0.6 Y  6.2/3.4	  31.96	  32.13	  20.71
