Leg	Site	H	Cor	T	   Sc	LL(m)	CL(m)	Top(mbsf)	Comment
208	1267	B	 22	H	    2	 1.50	 1.50	   194.60
208	1267	B	 22	H	    3	 1.50	 1.50	   196.10
208	1267	B	 22	H	    4	 1.50	 1.50	   197.60
208	1267	B	 22	H	    5	 1.50	 1.50	   199.10
208	1267	B	 22	H	    6	 1.50	 1.50	   200.60
208	1267	B	 22	H	    7	 0.75	 0.75	   202.10
208	1267	B	 22	H	CC(7)	 0.21	 0.21	   202.85
208	1267	B	 23	H	    1	 1.50	 1.50	   202.60
208	1267	B	 23	H	    2	 0.60	 0.60	   204.10	0/0
208	1267	B	 23	H	    3	 1.50	 1.50	   204.70
208	1267	B	 23	H	    4	 1.50	 1.50	   206.20
208	1267	B	 23	H	    5	 1.50	 1.50	   207.70
208	1267	B	 23	H	    6	 1.50	 1.50	   209.20
208	1267	B	 23	H	    7	 1.05	 1.05	   210.70
208	1267	B	 23	H	   CC	 0.63	 0.63	   211.75
208	1267	B	 24	H	    1	 1.50	 1.50	   212.10
208	1267	B	 24	H	    2	 1.50	 1.50	   213.60
208	1267	B	 24	H	    3	 1.50	 1.50	   215.10
208	1267	B	 24	H	    4	 1.50	 1.50	   216.60
208	1267	B	 24	H	    5	 1.50	 1.50	   218.10
208	1267	B	 24	H	    6	 1.50	 1.50	   219.60
208	1267	B	 24	H	    7	 0.80	 0.80	   221.10
208	1267	B	 24	H	CC(7)	 0.25	 0.25	   221.90
208	1267	B	 25	H	    1	 1.50	 1.50	   221.60
208	1267	B	 25	H	    2	 1.50	 1.50	   223.10
208	1267	B	 25	H	    3	 1.50	 1.50	   224.60
208	1267	B	 25	H	    4	 1.50	 1.50	   226.10
208	1267	B	 25	H	    5	 1.50	 1.50	   227.60
208	1267	B	 25	H	    6	 1.50	 1.50	   229.10
208	1267	B	 25	H	    7	 0.64	 0.64	   230.60
208	1267	B	 25	H	CC(7)	 0.28	 0.28	   231.24
208	1267	B	 26	X	    1	 1.50	 1.50	   231.10
208	1267	B	 26	X	    2	 1.50	 1.50	   232.60
208	1267	B	 26	X	    3	 1.50	 1.50	   234.10
208	1267	B	 26	X	    4	 0.79	 0.79	   235.60
208	1267	B	 26	X	CC(4)	 0.26	 0.26	   236.39
208	1267	B	 27	X	    1	 1.50	 1.50	   234.40
208	1267	B	 27	X	    2	 1.50	 1.50	   235.90
208	1267	B	 27	X	    3	 1.50	 1.50	   237.40
208	1267	B	 27	X	    4	 1.50	 1.50	   238.90
208	1267	B	 27	X	    5	 1.50	 1.50	   240.40
208	1267	B	 27	X	    6	 0.69	 0.69	   241.90
208	1267	B	 27	X	CC(6)	 0.38	 0.38	   242.59
208	1267	B	 28	X	    1	 1.50	 1.50	   244.00
208	1267	B	 28	X	    2	 1.50	 1.50	   245.50
208	1267	B	 28	X	    3	 1.50	 1.50	   247.00
208	1267	B	 28	X	    4	 1.50	 1.50	   248.50
208	1267	B	 28	X	    5	 1.50	 1.50	   250.00
208	1267	B	 28	X	    6	 1.08	 1.08	   251.50
208	1267	B	 28	X	CC(6)	 0.22	 0.22	   252.58
208	1267	B	 29	X	    1	 1.50	 1.50	   253.60
208	1267	B	 29	X	    2	 1.50	 1.50	   255.10
208	1267	B	 29	X	    3	 1.50	 1.50	   256.60
208	1267	B	 29	X	    4	 1.50	 1.50	   258.10
208	1267	B	 29	X	    5	 1.50	 1.50	   259.60
208	1267	B	 29	X	    6	 0.93	 0.93	   261.10
208	1267	B	 29	X	CC(6)	 0.10	 0.10	   262.03
208	1267	B	 30	X	    1	 1.50	 1.50	   263.30
208	1267	B	 30	X	    2	 1.50	 1.50	   264.80
208	1267	B	 30	X	    3	 1.50	 1.50	   266.30
208	1267	B	 30	X	    4	 1.50	 1.50	   267.80
208	1267	B	 30	X	    5	 1.50	 1.50	   269.30
208	1267	B	 30	X	    6	 1.50	 1.50	   270.80
208	1267	B	 30	X	    7	 0.51	 0.51	   272.30
208	1267	B	 30	X	CC(7)	 0.36	 0.36	   272.81
208	1267	B	 31	X	    1	 1.50	 1.50	   272.90
208	1267	B	 31	X	    2	 1.50	 1.50	   274.40
208	1267	B	 31	X	    3	 1.50	 1.50	   275.90
208	1267	B	 31	X	    4	 1.50	 1.50	   277.40
208	1267	B	 31	X	    5	 1.25	 1.25	   278.90
208	1267	B	 31	X	   CC	 0.50	 0.50	   280.15
208	1267	B	 32	X	    1	 1.50	 1.50	   281.00
208	1267	B	 32	X	    2	 1.50	 1.50	   282.50
208	1267	B	 32	X	    3	 1.10	 1.10	   284.00
208	1267	B	 32	X	    4	 1.50	 1.50	   285.10
208	1267	B	 32	X	    5	 1.50	 1.50	   286.60
208	1267	B	 32	X	    6	 1.50	 1.50	   288.10
208	1267	B	 32	X	    7	 0.75	 0.75	   289.60
208	1267	B	 32	X	CC(7)	 0.38	 0.38	   290.35
208	1267	B	 33	X	    1	 1.50	 1.50	   290.60
208	1267	B	 33	X	    2	 1.50	 1.50	   292.10
208	1267	B	 33	X	    3	 1.50	 1.50	   293.60
208	1267	B	 33	X	    4	 1.50	 1.50	   295.10
208	1267	B	 33	X	    5	 1.50	 1.50	   296.60
208	1267	B	 33	X	    6	 1.50	 1.50	   298.10
208	1267	B	 33	X	    7	 0.46	 0.46	   299.60
208	1267	B	 33	X	CC(7)	 0.42	 0.42	   300.06
208	1267	B	 34	X	    1	 1.50	 1.50	   300.20
208	1267	B	 34	X	    2	 1.50	 1.50	   301.70
208	1267	B	 34	X	    3	 1.50	 1.50	   303.20
208	1267	B	 34	X	    4	 1.50	 1.50	   304.70
208	1267	B	 34	X	    5	 1.50	 1.50	   306.20
208	1267	B	 34	X	    6	 1.50	 1.50	   307.70
208	1267	B	 34	X	    7	 0.45	 0.45	   309.20
208	1267	B	 34	X	CC(7)	 0.35	 0.35	   309.65	0/0
208	1267	B	 35	X	    1	 1.50	 1.50	   309.80
208	1267	B	 35	X	    2	 1.50	 1.50	   311.30
208	1267	B	 35	X	    3	 1.50	 1.50	   312.80
208	1267	B	 35	X	    4	 1.50	 1.50	   314.30
208	1267	B	 35	X	    5	 1.50	 1.50	   315.80
208	1267	B	 35	X	    6	 1.50	 1.50	   317.30
208	1267	B	 35	X	    7	 0.49	 0.49	   318.80
208	1267	B	 35	X	CC(7)	 0.35	 0.35	   319.29
208	1267	B	 36	X	    1	 1.50	 1.50	   319.40
208	1267	B	 36	X	    2	 1.50	 1.50	   320.90
208	1267	B	 36	X	    3	 1.50	 1.50	   322.40
208	1267	B	 36	X	    4	 1.50	 1.50	   323.90
208	1267	B	 36	X	    5	 1.50	 1.50	   325.40
208	1267	B	 36	X	    6	 1.50	 1.50	   326.90
208	1267	B	 36	X	    7	 0.43	 0.43	   328.40
208	1267	B	 36	X	CC(7)	 0.44	 0.44	   328.83
