Depth_m,FMI_ohm-m
2098.26272477903,49.45612875
2098.29320329168,48.009775
2098.32368180433,38.24393875
2098.35416031698,11.65449875
2098.38463882963,11.92065375
2098.41511734227,17.31967
2098.44559585492,26.91535875
2098.47607436757,22.6961625
2098.50655288022,42.69012375
2098.53703139287,30.9651575
2098.56750990552,27.04835
2098.59798841817,24.27951625
2098.62846693081,18.47380875
2098.65894544346,29.30796875
2098.68942395611,52.6304175
2098.71990246876,56.66150125
2098.75038098141,49.79801625
2098.78085949406,34.66465375
2098.81133800671,26.900775
2098.84181651935,17.2734575
2098.872295032,48.41541625
2098.90277354465,51.58792625
2098.9332520573,60.7303775
2098.96373056995,63.62828375
2098.9942090826,62.448575
2099.02468759525,55.43919125
2099.05516610789,18.9831775
2099.08564462054,62.17364875
2099.11612313319,56.5905775
2099.14660164584,55.95456375
2099.17708015849,59.24032625
2099.20755867114,45.0860075
2099.23803718379,64.4386225
2099.26851569643,65.04974875
2099.29899420908,60.34417
2099.32947272173,59.65443375
2099.35995123438,65.29119
2099.39042974703,55.48146125
2099.42090825968,42.9853375
2099.45138677233,39.21832
2099.48186528497,44.19759875
2099.51234379762,34.2225825
2099.54282231027,37.02076875
2099.57330082292,60.93077125
2099.60377933557,62.6273975
2099.63425784822,61.23761
2099.66473636087,44.38438375
2099.69521487351,46.7752975
2099.72569338616,55.99525
2099.75617189881,38.84276875
2099.78665041146,22.3035075
2099.81712892411,52.36753125
2099.84760743676,68.0754025
2099.87808594941,67.38246875
2099.90856446205,65.86252625
2099.9390429747,39.717615
2099.96952148735,47.61633125
2100,38.9508325
2100.03047851265,47.06957125
2100.0609570253,58.9434975
2100.09143553795,41.48653875
2100.12191405059,9.20688875
2100.15239256324,11.87290375
2100.18287107589,50.3374025
2100.21334958854,67.5533425
2100.24382810119,67.198885
2100.27430661384,66.52404875
2100.30478512649,62.16195375
2100.33526363913,53.19526125
2100.36574215178,68.00504
2100.39622066443,66.75702125
2100.42669917708,48.170555
2100.45717768973,44.0765275
2100.48765620238,64.56759125
2100.51813471503,70.12166375
2100.54861322767,69.78746625
2100.57909174032,70.58644375
2100.60957025297,66.25308125
2100.64004876562,72.00026
2100.67052727827,70.61030375
2100.70100579092,67.79958875
2100.73148430357,36.68272625
2100.76196281621,72.58767125
2100.79244132886,73.2784625
2100.82291984151,74.33708875
2100.85339835416,74.47293375
2100.88387686681,74.56428875
2100.91435537946,74.8690825
2100.94483389211,74.4911525
2100.97531240475,71.15204875
2101.0057909174,64.23384375
2101.03626943005,16.86028125
2101.0667479427,32.519685
2101.09722645535,69.5518375
2101.127704968,73.2389875
2101.15818348065,73.37575875
2101.18866199329,73.6698675
2101.21914050594,69.78078
2101.24961901859,69.1550175
2101.28009753124,60.84768875
2101.31057604389,72.66164125
2101.34105455654,51.9860725
2101.37153306919,65.219465
2101.40201158184,71.50209625
2101.43249009448,74.35341375
2101.46296860713,72.04987625
2101.49344711978,64.85691875
2101.52392563243,30.32416
2101.55440414508,71.19672
2101.58488265773,70.84221875
2101.61536117038,72.21977625
2101.64583968302,71.33434125
2101.67631819567,69.1633575
2101.70679670832,43.4000825
2101.73727522097,65.47654125
2101.76775373362,69.79160625
2101.79823224627,70.1859475
2101.82871075892,71.48179375
2101.85918927156,67.1275525
2101.88966778421,37.03694375
2101.92014629686,34.88122125
2101.95062480951,69.74516125
2101.98110332216,72.2311
2102.01158183481,72.407835
2102.04206034746,69.35912
2102.0725388601,59.84420125
2102.10301737275,55.92961375
2102.1334958854,59.35792125
2102.16397439805,67.368885
2102.1944529107,70.88565625
2102.22493142335,73.43732
2102.255409936,74.00859125
2102.28588844864,71.7170075
2102.31636696129,46.0158175
2102.34684547394,68.13393875
2102.37732398659,54.07143
2102.40780249924,23.90402625
2102.43828101189,24.237505
2102.46875952454,47.06077875
2102.49923803718,27.479905
2102.52971654983,16.84242
2102.56019506248,13.4910725
2102.59067357513,47.10801125
2102.62115208778,56.1306275
2102.65163060043,47.82289875
2102.68210911308,20.94854125
2102.71258762572,53.99343875
2102.74306613837,27.35507375
2102.77354465102,46.6628975
2102.80402316367,53.4327375
2102.83450167632,45.38766
2102.86498018897,44.12198875
2102.89545870162,39.38372
2102.92593721426,18.4093975
2102.95641572691,27.25204
2102.98689423956,16.0411325
2103.01737275221,20.46663
2103.04785126486,31.5818775
2103.07832977751,51.17119375
2103.10880829016,52.66031375
2103.1392868028,54.41714875
2103.16976531545,66.26609125
2103.2002438281,60.14127625
2103.23072234075,66.1994425
2103.2612008534,63.45939875
2103.29167936605,34.3088775
2103.3221578787,9.00482375
2103.35263639134,24.95534125
2103.38311490399,46.35597375
2103.41359341664,15.58889125
2103.44407192929,42.92684125
2103.47455044194,52.68629625
2103.50502895459,13.9131525
2103.53550746724,28.47150625
2103.56598597988,55.90392875
2103.59646449253,32.4480825
2103.62694300518,16.99995375
2103.65742151783,16.27591
2103.68790003048,24.3728775
2103.71837854313,39.50895375
2103.74885705578,40.5334475
2103.77933556842,47.40898
2103.80981408107,26.88027125
2103.84029259372,16.3921475
2103.87077110637,12.1421975
2103.90124961902,18.843755
2103.93172813167,7.25592625
2103.96220664432,21.99054125
2103.99268515696,32.29053375
2104.02316366961,32.98159625
2104.05364218226,22.04363
2104.08412069491,10.21173375
2104.11459920756,16.44909875
2104.14507772021,13.64909375
2104.17555623286,22.26996625
2104.2060347455,15.51369
2104.23651325815,16.042345
2104.2669917708,18.63346375
2104.29747028345,19.52218125
2104.3279487961,13.9163125
2104.35842730875,10.38627375
2104.3889058214,7.31234375
2104.41938433404,14.94550875
2104.44986284669,21.74288875
2104.48034135934,15.22602375
2104.51081987199,16.490575
2104.54129838464,13.2284175
2104.57177689729,13.94265875
2104.60225540994,17.28404125
2104.63273392258,20.37165375
2104.66321243523,21.8035525
2104.69369094788,19.00898
2104.72416946053,24.43354
2104.75464797318,21.6540125
2104.78512648583,29.506225
2104.81560499848,26.51121125
2104.84608351112,19.573635
2104.87656202377,12.4954375
2104.90704053642,18.58818125
2104.93751904907,21.07979125
2104.96799756172,26.63287625
2104.99847607437,18.298625
2105.02895458702,15.1984875
2105.05943309966,17.3146725
2105.08991161231,18.39623
2105.12039012496,13.89149875
2105.15086863761,28.5757525
2105.18134715026,31.3582175
2105.21182566291,37.2319225
2105.24230417556,29.13903625
2105.2727826882,29.1924225
2105.30326120085,21.459195
2105.3337397135,14.5859775
2105.36421822615,12.7597625
2105.3946967388,11.6576875
2105.42517525145,25.02264875
2105.4556537641,35.73126875
2105.48613227675,21.6990075
2105.51661078939,45.02985125
2105.54708930204,44.39164
2105.57756781469,35.856785
2105.60804632734,16.17410875
2105.63852483999,19.2122725
2105.66900335264,38.18993375
2105.69948186528,40.89345875
2105.72996037793,39.0251
2105.76043889058,24.36032625
2105.79091740323,25.5374475
2105.82139591588,24.86238375
2105.85187442853,25.71165625
2105.88235294118,17.9020675
2105.91283145382,15.76893375
2105.94330996647,21.739195
2105.97378847912,44.81067875
2106.00426699177,39.70902625
2106.03474550442,36.93352375
2106.06522401707,25.5208175
2106.09570252972,22.58979625
2106.12618104237,21.797685
2106.15665955501,22.75949625
2106.18713806766,21.28947875
2106.21761658031,26.10539125
2106.24809509296,7.73651125
2106.27857360561,13.209555
2106.30905211826,18.21249
2106.33953063091,25.50696
2106.37000914355,29.96421875
2106.4004876562,33.29388125
2106.43096616885,38.5792725
2106.4614446815,34.1511925
2106.49192319415,22.1347925
2106.5224017068,19.48931375
2106.55288021945,18.48042625
2106.58335873209,22.36265625
2106.61383724474,19.64218875
2106.64431575739,20.76214
2106.67479427004,23.58754625
2106.70527278269,21.0154975
2106.73575129534,27.02461625
2106.76622980799,24.4369025
2106.79670832063,26.713985
2106.82718683328,18.3211875
2106.85766534593,18.54752875
2106.88814385858,22.2426
2106.91862237123,22.577515
2106.94910088388,15.76106875
2106.97957939653,14.4874675
2107.01005790917,17.26845625
2107.04053642182,18.88834375
2107.07101493447,18.14564625
2107.10149344712,19.39688625
2107.13197195977,16.66268125
2107.16245047242,10.11138125
2107.19292898507,5.686085
2107.22340749771,14.5107525
2107.25388601036,18.16983875
2107.28436452301,16.93522875
2107.31484303566,18.320745
2107.34532154831,18.4543575
2107.37580006096,19.82199
2107.40627857361,24.48063625
2107.43675708625,23.60598625
2107.4672355989,23.240755
2107.49771411155,19.58883
2107.5281926242,21.15064875
2107.55867113685,17.1972925
2107.5891496495,15.74985875
2107.61962816215,14.4866025
2107.65010667479,7.81947
2107.68058518744,12.97510625
2107.71106370009,16.5900475
2107.74154221274,17.5871675
2107.77202072539,17.57672
2107.80249923804,22.34140375
2107.83297775069,20.58244
2107.86345626333,19.90094875
2107.89393477598,18.08577
2107.92441328863,18.9760475
2107.95489180128,20.97681
2107.98537031393,20.18011125
2108.01584882658,19.1309225
2108.04632733923,18.842005
2108.07680585187,16.52596
2108.10728436452,19.39327375
2108.13776287717,19.08167375
2108.16824138982,18.02124625
2108.19871990247,15.7734775
2108.22919841512,18.1993425
2108.25967692777,18.19186875
2108.29015544041,17.52645875
2108.32063395306,17.43011875
2108.35111246571,15.58865
2108.38159097836,15.566855
2108.41206949101,15.55126375
2108.44254800366,15.852645
2108.47302651631,14.82763875
2108.50350502895,18.02922375
2108.5339835416,18.7568
2108.56446205425,16.74927375
2108.5949405669,14.94079875
2108.62541907955,15.9970625
2108.6558975922,20.75590625
2108.68637610485,14.5070325
2108.71685461749,14.228815
2108.74733313014,12.51444125
2108.77781164279,9.2144775
2108.80829015544,16.078685
2108.83876866809,17.53803375
2108.86924718074,22.94771125
2108.89972569339,24.13294
2108.93020420603,24.600505
2108.96068271868,21.69438
2108.99116123133,18.167825
2109.02163974398,15.19537875
2109.05211825663,14.561525
2109.08259676928,12.63127625
2109.11307528193,13.4135075
2109.14355379458,11.95893875
2109.17403230722,12.99089625
2109.20451081987,15.71999
2109.23498933252,17.19515625
2109.26546784517,16.32171375
2109.29594635782,16.08849
2109.32642487047,18.97629875
2109.35690338312,14.8967075
2109.38738189576,17.04726375
2109.41786040841,18.15463125
2109.44833892106,17.46896625
2109.47881743371,15.45992625
2109.50929594636,16.8200625
2109.53977445901,11.974825
2109.57025297166,12.80742625
2109.6007314843,15.5294725
2109.63120999695,15.3218925
2109.6616885096,15.31334125
2109.69216702225,13.69296625
2109.7226455349,11.88918375
2109.75312404755,10.61045375
2109.7836025602,12.93155875
2109.81408107284,15.90149875
2109.84455958549,12.676105
2109.87503809814,10.71271
2109.90551661079,16.68728375
2109.93599512344,15.2155675
2109.96647363609,12.77194875
2109.99695214874,11.71436875
2110.02743066138,10.6053575
2110.05790917403,10.6167625
2110.08838768668,11.78488625
2110.11886619933,12.6732125
2110.14934471198,12.94869
2110.17982322463,11.89958125
2110.21030173728,11.62407125
2110.24078024992,11.41395
2110.27125876257,11.65046375
2110.30173727522,14.44605125
2110.33221578787,14.5832825
2110.36269430052,13.52214625
2110.39317281317,13.835945
2110.42365132582,12.92598
2110.45412983846,11.9937325
2110.48460835111,10.097005
2110.51508686376,10.13640625
2110.54556537641,10.41504875
2110.57604388906,9.66125125
2110.60652240171,8.70636875
2110.63700091436,9.61133875
2110.667479427,11.93233
2110.69795793965,11.0391075
2110.7284364523,12.04847
2110.75891496495,12.03172875
2110.7893934776,11.78988125
2110.81987199025,10.3998975
2110.8503505029,9.94755125
2110.88082901554,12.2060525
2110.91130752819,12.645145
2110.94178604084,14.23515
2110.97226455349,16.8002125
2111.00274306614,16.1191425
2111.03322157879,15.11243375
2111.06370009144,17.5431475
2111.09417860408,15.7721025
2111.12465711673,14.95963
2111.15513562938,15.21466375
2111.18561414203,18.14621
2111.21609265468,13.1168025
2111.24657116733,15.10478375
2111.27704967998,13.68718
2111.30752819262,12.93082375
2111.33800670527,14.89849
2111.36848521792,12.9595475
2111.39896373057,14.713855
2111.42944224322,15.021275
2111.45992075587,11.109115
2111.49039926852,13.2897425
2111.52087778116,12.01461
2111.55135629381,11.2932775
2111.58183480646,13.7203775
2111.61231331911,16.42643375
2111.64279183176,19.8364275
2111.67327034441,14.18912875
2111.70374885706,9.406485
2111.7342273697,10.0289175
2111.76470588235,10.4025475
2111.795184395,5.99089125
2111.82566290765,9.01062125
2111.8561414203,13.14107375
2111.88661993295,12.4435275
2111.9170984456,10.62567125
2111.94757695824,12.068145
2111.97805547089,16.736755
2112.00853398354,15.70838875
2112.03901249619,6.44075875
2112.06949100884,9.2669225
2112.09996952149,12.8883725
2112.13044803414,8.943525
2112.16092654678,10.17923375
2112.19140505943,15.398025
2112.22188357208,14.841745
2112.25236208473,14.61225
2112.28284059738,17.1953675
2112.31331911003,21.28353125
2112.34379762268,16.65507
2112.37427613532,14.31378125
2112.40475464797,14.17685
2112.43523316062,13.06986875
2112.46571167327,13.54335125
2112.49619018592,14.96718875
2112.52666869857,22.09588
2112.55714721122,19.35037875
2112.58762572386,17.21235125
2112.61810423651,16.56189875
2112.64858274916,24.02939625
2112.67906126181,26.3374925
2112.70953977446,33.44998
2112.74001828711,26.51325
2112.77049679976,24.30436
2112.8009753124,12.27235125
2112.83145382505,6.70236125
2112.8619323377,6.1277775
2112.89241085035,11.8343025
2112.922889363,13.071915
2112.95336787565,16.166565
2112.9838463883,19.84746875
2113.01432490094,18.05272375
2113.04480341359,18.30502625
2113.07528192624,13.13268125
2113.10576043889,29.0243675
2113.13623895154,29.8836475
2113.16671746419,24.632385
2113.19719597684,16.3538075
2113.22767448949,12.48968125
2113.25815300213,7.929255
2113.28863151478,15.32203
2113.31911002743,18.00510875
2113.34958854008,17.949005
2113.38006705273,17.098575
2113.41054556538,19.2841775
2113.44102407803,21.35062
2113.47150259067,16.80609875
2113.50198110332,6.91289875
2113.53245961597,15.4220475
2113.56293812862,15.52599375
2113.59341664127,21.81545625
2113.62389515392,21.88070625
2113.65437366657,21.921765
2113.68485217921,26.29941625
2113.71533069186,17.7041825
2113.74580920451,13.99067
2113.77628771716,17.98417125
2113.80676622981,25.33339875
2113.83724474246,20.18284875
2113.86772325511,16.44537125
2113.89820176775,13.86456625
2113.9286802804,13.85812125
2113.95915879305,15.6992075
2113.9896373057,14.45947875
2114.02011581835,14.7864175
2114.050594331,18.6845525
2114.08107284365,17.27191
2114.11155135629,27.8744525
2114.14202986894,18.34470375
2114.17250838159,30.3053925
2114.20298689424,29.03075
2114.23346540689,28.06308
2114.26394391954,34.94610875
2114.29442243219,30.28148875
2114.32490094483,26.9904725
2114.35537945748,15.53401625
2114.38585797013,20.76491
2114.41633648278,15.91510875
2114.44681499543,13.8548725
2114.47729350808,11.98792125
2114.50777202073,16.14733
2114.53825053337,14.64622375
2114.56872904602,15.81365625
2114.59920755867,5.72522375
2114.62968607132,14.12696625
2114.66016458397,17.7257275
2114.69064309662,21.45772875
2114.72112160927,24.29349625
2114.75160012191,27.34851875
2114.78207863456,28.21214625
2114.81255714721,20.0759725
2114.84303565986,14.610945
2114.87351417251,14.4911375
2114.90399268516,16.36091375
2114.93447119781,17.91173125
2114.96494971045,24.6339275
2114.9954282231,24.1225225
2115.02590673575,25.28927125
2115.0563852484,22.39418375
2115.08686376105,29.528085
2115.1173422737,29.6046175
2115.14782078635,23.20575875
2115.17829929899,12.09410875
2115.20877781164,14.69569875
2115.23925632429,8.2710925
2115.26973483694,13.13888
2115.30021334959,14.37273375
2115.33069186224,15.9426175
2115.36117037489,15.90197875
2115.39164888753,12.18394
2115.42212740018,14.33586875
2115.45260591283,4.17411625
2115.48308442548,6.74127125
2115.51356293813,16.44240875
2115.54404145078,16.46015625
2115.57451996343,17.0537975
2115.60499847607,12.726505
2115.63547698872,17.8266675
2115.66595550137,13.49022125
2115.69643401402,14.28360875
2115.72691252667,10.03223125
2115.75739103932,17.636165
2115.78786955197,16.33439125
2115.81834806461,19.298635
2115.84882657726,19.91822625
2115.87930508991,18.43373875
2115.90978360256,20.2924025
2115.94026211521,16.20313875
2115.97074062786,20.75843625
2116.00121914051,16.84818625
2116.03169765315,18.99888625
2116.0621761658,3.5440925
2116.09265467845,4.44531
2116.1231331911,9.76300625
2116.15361170375,13.64355625
2116.1840902164,16.52819
2116.21456872905,8.7169575
2116.24504724169,14.02094125
2116.27552575434,14.5376
2116.30600426699,15.45987875
2116.33648277964,14.23802125
2116.36696129229,12.31576
2116.39743980494,12.7226375
2116.42791831759,12.46925625
2116.45839683023,11.1349475
2116.48887534288,8.3149575
2116.51935385553,9.62947125
2116.54983236818,12.887815
2116.58031088083,14.64169875
2116.61078939348,22.4954025
2116.64126790613,15.23571875
2116.67174641877,15.7387775
2116.70222493142,19.34708625
2116.73270344407,16.28453875
2116.76318195672,20.21481625
2116.79366046937,21.0756725
2116.82413898202,17.17619
2116.85461749467,14.15940625
2116.88509600731,12.84658125
2116.91557451996,11.08917
2116.94605303261,8.16198625
2116.97653154526,11.01427625
2117.00701005791,13.6302575
2117.03748857056,14.736265
2117.06796708321,16.21237375
2117.09844559585,19.5884375
2117.1289241085,35.02148
2117.15940262115,39.89234375
2117.1898811338,39.27987375
2117.22035964645,30.8917175
2117.2508381591,21.18204875
2117.28131667175,20.81502875
2117.31179518439,27.4838625
2117.34227369704,26.604005
2117.37275220969,23.2415275
2117.40323072234,24.8017925
2117.43370923499,28.8713725
2117.46418774764,39.9212225
2117.49466626029,42.62074375
2117.52514477294,37.85044625
2117.55562328558,38.194745
2117.58610179823,33.47451625
2117.61658031088,19.859445
2117.64705882353,12.17700375
2117.67753733618,11.9468125
2117.70801584883,21.4093775
2117.73849436148,36.19818375
2117.76897287412,35.449005
2117.79945138677,30.13055
2117.82992989942,22.503745
2117.86040841207,30.5362425
2117.89088692472,38.53988
2117.92136543737,20.74870875
2117.95184395002,36.93043875
2117.98232246266,44.33663375
2118.01280097531,49.4680425
2118.04327948796,57.54815125
2118.07375800061,57.5397475
2118.10423651326,55.65061125
2118.13471502591,52.71079625
2118.16519353856,41.93180875
2118.1956720512,33.102205
2118.22615056385,50.10563125
2118.2566290765,46.3096825
2118.28710758915,42.08842
2118.3175861018,23.001625
2118.34806461445,37.0059875
2118.3785431271,45.57428
2118.40902163974,45.27794
2118.43950015239,31.51664625
2118.46997866504,50.85689375
2118.50045717769,47.31126
2118.53093569034,50.99662375
2118.56141420299,52.7851125
2118.59189271564,50.27074125
2118.62237122828,54.15485375
2118.65284974093,55.8971175
2118.68332825358,52.592945
2118.71380676623,52.89667875
2118.74428527888,31.5209425
2118.77476379153,40.18828
2118.80524230418,16.38267125
2118.83572081682,18.422185
2118.86619932947,42.30538875
2118.89667784212,57.52406625
2118.92715635477,56.7678075
2118.95763486742,56.4174675
2118.98811338007,55.03458625
2119.01859189272,50.44998125
2119.04907040536,42.5982175
2119.07954891801,16.46694
2119.11002743066,21.87397375
2119.14050594331,15.55302625
2119.17098445596,6.950005
2119.20146296861,13.767545
2119.23194148126,15.5718125
2119.2624199939,33.133605
2119.29289850655,33.59798125
2119.3233770192,14.7209825
2119.35385553185,21.19787625
2119.3843340445,58.2492875
2119.41481255715,59.4174
2119.4452910698,58.15353
2119.47576958244,51.84528875
2119.50624809509,37.19223625
2119.53672660774,57.0955675
2119.56720512039,58.6075125
2119.59768363304,57.95222875
2119.62816214569,45.81708
2119.65864065834,18.7183375
2119.68911917098,44.2625325
2119.71959768363,61.48818625
2119.75007619628,59.1951925
2119.78055470893,36.5751225
2119.81103322158,52.44921625
2119.84151173423,60.6398075
2119.87199024688,60.5400725
2119.90246875952,63.159205
2119.93294727217,58.61429625
2119.96342578482,19.83812625
2119.99390429747,50.58663125
2120.02438281012,61.05544875
2120.05486132277,54.57747125
2120.08533983542,43.80176
2120.11581834806,50.2886
2120.14629686071,46.91034625
2120.17677537336,51.5742725
2120.20725388601,19.26745125
2120.23773239866,16.1350675
2120.26821091131,36.70054625
2120.29868942396,42.52838625
2120.32916793661,57.5274275
2120.35964644925,56.33871625
2120.3901249619,60.2430075
2120.42060347455,63.3643425
2120.4510819872,53.5548675
2120.48156049985,62.2422075
2120.5120390125,61.097145
2120.54251752515,61.329895
2120.57299603779,53.58661125
2120.60347455044,40.208825
2120.63395306309,46.57585375
2120.66443157574,44.4862
2120.69491008839,24.582725
2120.72538860104,39.66300375
2120.75586711369,53.87980875
2120.78634562633,65.06367625
2120.81682413898,63.2530025
2120.84730265163,64.30162
2120.87778116428,61.62623875
2120.90825967693,52.49817875
2120.93873818958,20.86461125
2120.96921670223,62.90943
2120.99969521487,65.76904125
2121.03017372752,53.54233
2121.06065224017,31.23378375
2121.09113075282,60.79662625
2121.12160926547,66.3917325
2121.15208777812,64.89669125
2121.18256629077,63.74388
2121.21304480341,61.05049375
2121.24352331606,43.23776375
2121.27400182871,35.81397875
2121.30448034136,56.62183125
2121.33495885401,56.89951625
2121.36543736666,47.60478875
2121.39591587931,48.26805
2121.42639439195,47.009105
2121.4568729046,38.71739125
2121.48735141725,47.13249
2121.5178299299,52.69801625
2121.54830844255,57.082275
2121.5787869552,59.9189575
2121.60926546785,59.07666875
2121.63974398049,59.1827
2121.67022249314,32.01685125
2121.70070100579,18.46345375
2121.73117951844,25.70153125
2121.76165803109,31.76080875
2121.79213654374,49.7893875
2121.82261505639,44.64045
2121.85309356903,45.620445
2121.88357208168,26.8646475
2121.91405059433,15.0708975
2121.94452910698,48.01706625
2121.97500761963,53.04199125
2122.00548613228,45.1511325
2122.03596464493,25.5027625
2122.06644315757,53.22456625
2122.09692167022,56.2592225
2122.12740018287,54.8642225
2122.15787869552,43.51886125
2122.18835720817,27.088885
2122.21883572082,53.09421
2122.24931423347,41.49256375
2122.27979274611,36.47676
2122.31027125876,22.1399125
2122.34074977141,48.761595
2122.37122828406,52.77652375
2122.40170679671,35.04059
2122.43218530936,29.56841625
2122.46266382201,43.02553125
2122.49314233465,51.2508
2122.5236208473,56.0975375
2122.55409935995,52.74015875
2122.5845778726,49.73962375
2122.61505638525,45.65433875
2122.6455348979,41.7958075
2122.67601341055,17.07315
2122.70649192319,15.77493625
2122.73697043584,37.67987
2122.76744894849,47.9825825
2122.79792746114,39.50603875
2122.82840597379,35.66086
2122.85888448644,25.2326725
2122.88936299909,38.85415875
2122.91984151173,35.7685
2122.95032002438,39.4462575
2122.98079853703,32.82583875
2123.01127704968,42.63062125
2123.04175556233,55.66426875
2123.07223407498,63.30048125
2123.10271258763,45.99352375
2123.13319110027,53.42935
2123.16366961292,65.64782875
2123.19414812557,66.48116875
2123.22462663822,55.55712375
2123.25510515087,25.3518225
2123.28558366352,54.11494125
2123.31606217617,45.0708425
2123.34654068881,40.49654
2123.37701920146,44.710965
2123.40749771411,35.98340375
2123.43797622676,40.0696925
2123.46845473941,56.7041075
2123.49893325206,46.47810375
2123.52941176471,26.67491375
2123.55989027735,29.87680875
2123.59036879,44.256555
2123.62084730265,45.31993375
2123.6513258153,46.62512875
2123.68180432795,30.09607125
2123.7122828406,61.77891125
2123.74276135325,41.93664125
2123.77323986589,35.209655
2123.80371837854,48.3464475
2123.83419689119,53.7462025
2123.86467540384,52.25919625
2123.89515391649,60.22434875
2123.92563242914,34.96985625
2123.95611094179,65.1778475
2123.98658945443,69.17613875
2124.01706796708,64.38506375
2124.04754647973,61.68100625
2124.07802499238,42.73665875
2124.10850350503,33.51366
2124.13898201768,50.15709875
2124.16946053033,51.9104125
2124.19993904297,27.068925
2124.23041755562,51.34166375
2124.26089606827,53.3548
2124.29137458092,48.71486125
2124.32185309357,31.1527925
2124.35233160622,23.02744125
2124.38281011887,16.46353875
2124.41328863151,22.84008375
2124.44376714416,15.65924875
2124.47424565681,21.99127625
2124.50472416946,16.76981125
2124.53520268211,33.5365975
2124.56568119476,35.20124375
2124.59615970741,40.5201325
2124.62663822005,47.35328
2124.6571167327,40.77915875
2124.68759524535,24.0365925
2124.718073758,9.20185375
2124.74855227065,10.78476875
2124.7790307833,20.35317625
2124.80950929595,34.39218
2124.83998780859,39.75425375
2124.87046632124,45.694405
2124.90094483389,45.67466625
2124.93142334654,23.54394625
2124.96190185919,31.32429875
2124.99238037184,20.40123
2125.02285888449,30.4850975
2125.05333739714,18.65004875
2125.08381590978,33.49540625
2125.11429442243,33.74668125
2125.14477293508,19.10418875
2125.17525144773,52.42528875
2125.20572996038,57.17026375
2125.23620847303,59.2386275
2125.26668698568,58.72723125
2125.29716549832,59.15493
2125.32764401097,53.071395
2125.35812252362,30.40946
2125.38860103627,17.44594
2125.41907954892,46.365275
2125.44955806157,50.07203875
2125.48003657422,49.11338125
2125.51051508686,47.939025
2125.54099359951,49.45619375
2125.57147211216,48.82367875
2125.60195062481,41.45208875
2125.63242913746,13.073295
2125.66290765011,14.02007375
2125.69338616276,42.94646875
2125.7238646754,43.18024125
2125.75434318805,54.146475
2125.7848217007,53.13310375
2125.81530021335,54.29924625
2125.845778726,53.1115275
2125.87625723865,45.44953875
2125.9067357513,45.01779875
2125.93721426394,31.86844
2125.96769277659,28.81716125
2125.99817128924,26.01757
2126.02864980189,54.27048375
2126.05912831454,46.48766375
2126.08960682719,13.80247
2126.12008533984,36.3534
2126.15056385248,37.09238125
2126.18104236513,17.75868375
2126.21152087778,18.7244775
2126.24199939043,10.54497375
2126.27247790308,23.89959125
2126.30295641573,13.32989625
2126.33343492838,32.06622375
2126.36391344102,16.9282375
2126.39439195367,30.8868925
2126.42487046632,37.4327425
2126.45534897897,46.28719125
2126.48582749162,49.96746375
2126.51630600427,56.83345
2126.54678451692,20.5489675
2126.57726302956,42.53265875
2126.60774154221,36.10032625
2126.63822005486,15.69767625
2126.66869856751,35.05135375
2126.69917708016,36.88783625
2126.72965559281,40.762455
2126.76013410546,44.4005275
2126.7906126181,44.868235
2126.82109113075,50.82681875
2126.8515696434,47.84199125
2126.88204815605,39.8593325
2126.9125266687,39.50872625
2126.94300518135,25.3923275
2126.973483694,30.78254375
2127.00396220664,26.07336
2127.03444071929,13.30235
2127.06491923194,8.5162775
2127.09539774459,11.44199375
2127.12587625724,22.41373875
2127.15635476989,14.94213
2127.18683328254,14.9431325
2127.21731179518,14.94004375
2127.24779030783,14.209925
2127.27826882048,14.456385
2127.30874733313,15.8918475
2127.33922584578,7.8566075
2127.36970435843,23.483335
2127.40018287108,24.58475375
2127.43066138372,11.73224
2127.46113989637,16.43725125
2127.49161840902,20.720645
2127.52209692167,22.54666875
2127.55257543432,21.77581125
2127.58305394697,23.63889625
2127.61353245962,26.367375
2127.64401097226,25.15212375
2127.67448948491,28.62062875
2127.70496799756,32.3595175
2127.73544651021,28.09710875
2127.76592502286,19.19846125
2127.79640353551,16.675655
2127.82688204816,16.62721
2127.8573605608,15.7080475
2127.88783907345,16.6157975
2127.9183175861,23.1734425
2127.94879609875,26.85518625
2127.9792746114,31.14330875
2128.00975312405,25.48104375
2128.0402316367,35.3211825
2128.07071014934,38.45791625
2128.10118866199,37.97332875
2128.13166717464,19.67268625
2128.16214568729,17.7772875
2128.19262419994,11.21899125
2128.22310271259,30.27347875
2128.25358122524,32.30190625
2128.28405973788,22.6372325
2128.31453825053,28.9666
2128.34501676318,31.29665125
2128.37549527583,32.0347925
2128.40597378848,29.434375
2128.43645230113,19.93938875
2128.46693081378,24.97666125
2128.49740932643,26.8696825
2128.52788783907,21.40695375
2128.55836635172,15.78028625
2128.58884486437,14.234485
2128.61932337702,14.1838925
2128.64980188967,15.075165
2128.68028040232,23.57444625
2128.71075891497,34.108945
2128.74123742761,28.842235
2128.77171594026,25.37366625
2128.80219445291,34.6700125
2128.83267296556,35.2295075
2128.86315147821,31.21253375
2128.89362999086,23.42681375
2128.92410850351,15.29946625
2128.95458701615,14.8096825
2128.9850655288,11.9362025
2129.01554404145,15.73461375
2129.0460225541,20.671035
2129.07650106675,30.17965
2129.1069795794,35.50618875
2129.13745809205,38.34165125
2129.16793660469,30.63653625
2129.19841511734,22.39860375
2129.22889362999,34.14079875
