Depth,Floating Long Eccentricity, Anchoring to D.b.ash,Anchoring to D.e. ash,Anchoring to C.v. ash,Anchoring to S.d. ash,Anchoring to S.p. ash (nominal age model)
2141.633648,6379.07691137616,88894.9990887671,88797.0100247059,88656.8052543182,88914.9909225,88836.4889509091
2141.664127,6381.82002137616,88897.7421987671,88799.7531347059,88659.5483643182,88917.7340325,88839.2320609091
2141.694605,6384.56304137617,88900.4852187671,88802.4961547059,88662.2913843182,88920.4770525,88841.9750809091
2141.725084,6387.30615137617,88903.2283287671,88805.2392647059,88665.0344943182,88923.2201625,88844.7181909091
2141.755562,6390.04917137614,88905.9713487671,88807.9822847059,88667.7775143181,88925.9631825,88847.4612109091
2141.786041,6392.79228137614,88908.7144587671,88810.7253947059,88670.5206243182,88928.7062925,88850.2043209091
2141.816519,6395.53530137615,88911.4574787671,88813.4684147059,88673.2636443182,88931.4493125,88852.9473409091
2141.846998,6398.27841137615,88914.2005887671,88816.2115247059,88676.0067543182,88934.1924225,88855.6904509091
2141.877476,6401.02143137617,88916.9436087671,88818.9545447059,88678.7497743182,88936.9354425,88858.4334709091
2141.907955,6403.76454137617,88919.6867187671,88821.6976547059,88681.4928843182,88939.6785525,88861.1765809091
2141.938433,6406.50756137614,88922.4297387671,88824.4406747059,88684.2359043181,88942.4215725,88863.9196009091
2141.968912,6409.25067137614,88925.1728487671,88827.1837847059,88686.9790143182,88945.1646825,88866.6627109091
2141.99939,6411.99369137615,88927.9158687671,88829.9268047059,88689.7220343182,88947.9077025,88869.4057309091
2142.029869,6414.73680137615,88930.6589787671,88832.6699147059,88692.4651443182,88950.6508125,88872.1488409091
2142.060347,6417.47982137616,88933.4019987671,88835.4129347059,88695.2081643182,88953.3938325,88874.8918609091
2142.090826,6420.22293137617,88936.1451087671,88838.1560447059,88697.9512743182,88956.1369425,88877.6349709091
2142.121304,6422.96595137614,88938.8881287671,88840.8990647059,88700.6942943181,88958.8799625,88880.3779909091
2142.151783,6425.70906137614,88941.6312387671,88843.6421747059,88703.4374043182,88961.6230725,88883.1211009091
2142.182262,6428.45532922849,88944.3775066195,88846.3884425582,88706.1836721705,88964.3693403524,88885.8673687615
2142.21274,6431.2167587587,88947.1389361497,88849.1498720884,88708.9451017007,88967.1307698826,88888.6287982917
2142.243219,6433.97827889293,88949.9004562839,88851.9113922227,88711.706621835,88969.8922900168,88891.3903184259
2142.273697,6436.73970842314,88952.6618858141,88854.6728217529,88714.4680513652,88972.653719547,88894.1517479561
2142.304176,6439.50122855737,88955.4234059483,88857.4343418871,88717.2295714994,88975.4152396812,88896.9132680903
2142.334654,6442.26265808754,88958.1848354785,88860.1957714173,88719.9910010296,88978.1766692114,88899.6746976205
2142.365133,6445.02417822177,88960.9463556127,88862.9572915515,88722.7525211638,88980.9381893456,88902.4362177547
2142.395611,6447.78560775199,88963.707785143,88865.7187210817,88725.513950694,88983.6996188758,88905.1976472849
2142.42609,6450.54712788622,88966.4693052772,88868.4802412159,88728.2754708282,88986.4611390101,88907.9591674192
2142.456568,6453.30855741643,88969.2307348074,88871.2416707462,88731.0369003584,88989.2225685403,88910.7205969494
2142.487047,6456.07007755066,88971.9922549416,88874.0031908804,88733.7984204927,88991.9840886745,88913.4821170836
2142.517525,6458.83150708087,88974.7536844718,88876.7646204106,88736.5598500229,88994.7455182047,88916.2435466138
2142.548004,6461.5930272151,88977.5152046061,88879.5261405448,88739.3213701571,88997.507038339,88919.0050667481
2142.578482,6464.35445674527,88980.2766341362,88882.287570075,88742.0827996873,89000.2684678691,88921.7664962782
2142.608961,6467.1159768795,88983.0381542705,88885.0490902092,88744.8443198215,89003.0299880034,88924.5280164125
2142.639439,6469.87740640971,88985.7995838007,88887.8105197394,88747.6057493517,89005.7914175336,88927.2894459427
2142.669918,6472.63892654394,88988.5611039349,88890.5720398737,88750.367269486,89008.5529376678,88930.0509660769
2142.700396,6475.40035607416,88991.3225334651,88893.3334694039,88753.1286990162,89011.314367198,88932.8123956071
2142.730875,6478.16187620839,88994.0840535994,88896.0949895381,88755.8902191504,89014.0758873322,88935.5739157413
2142.761353,6480.92330573856,88996.8454831295,88898.8564190683,88758.6516486806,89016.8373168624,88938.3353452715
2142.791832,6483.68482587279,88999.6070032638,88901.6179392025,88761.4131688148,89019.5988369967,88941.0968654058
2142.82231,6486.446255403,89002.368432794,88904.3793687327,88764.174598345,89022.3602665269,88943.858294936
2142.852789,6489.20777553723,89005.1299529282,88907.140888867,88766.9361184793,89025.1217866611,88946.6198150702
2142.883267,6491.96920506744,89007.8913824584,88909.9023183972,88769.6975480095,89027.8832161913,88949.3812446004
2142.913746,6494.73072520167,89010.6529025926,88912.6638385314,88772.4590681437,89030.6447363255,88952.1427647346
2142.944224,6497.49215473184,89013.4143321228,88915.4252680616,88775.2204976739,89033.4061658557,88954.9041942648
2142.974703,6500.25367486607,89016.175852257,88918.1867881958,88777.9820178081,89036.1676859899,88957.665714399
2143.005181,6503.01510439629,89018.9372817873,88920.948217726,88780.7434473383,89038.9291155201,88960.4271439292
2143.03566,6505.77662453051,89021.6988019215,88923.7097378602,88783.5049674725,89041.6906356544,88963.1886640635
2143.066138,6508.53805406073,89024.4602314517,88926.4711673905,88786.2663970027,89044.4520651846,88965.9500935937
2143.096617,6511.29957419496,89027.2217515859,88929.2326875247,88789.027917137,89047.2135853188,88968.7116137279
2143.127095,6514.06100372513,89029.9831811161,88931.9941170549,88791.7893466672,89049.975014849,88971.4730432581
2143.157574,6516.82252385936,89032.7447012503,88934.7556371891,88794.5508668014,89052.7365349832,88974.2345633923
2143.188052,6519.58395338957,89035.5061307805,88937.5170667193,88797.3122963316,89055.4979645134,88976.9959929225
2143.218531,6522.3454735238,89038.2676509148,88940.2785868535,88800.0738164658,89058.2594846477,88979.7575130568
2143.249009,6525.10690305401,89041.029080445,88943.0400163837,88802.835245996,89061.0209141779,88982.518942587
2143.279488,6527.86842318824,89043.7906005792,88945.801536518,88805.5967661303,89063.7824343121,88985.2804627212
2143.309966,6530.62985271841,89046.5520301094,88948.5629660481,88808.3581956604,89066.5438638423,88988.0418922514
2143.340445,6533.39137285264,89049.3135502436,88951.3244861824,88811.1197157947,89069.3053839765,88990.8034123856
2143.370923,6536.15280238286,89052.0749797738,88954.0859157126,88813.8811453249,89072.0668135067,88993.5648419158
2143.401402,6538.91432251709,89054.8364999081,88956.8474358468,88816.6426654591,89074.828333641,88996.3263620501
2143.431881,6541.67584265132,89057.5980200423,88959.608955981,88819.4041855933,89077.5898537752,88999.0878821843
2143.462359,6544.43727218153,89060.3594495725,88962.3703855113,88822.1656151236,89080.3512833054,89001.8493117145
2143.492838,6547.19879231576,89063.1209697067,88965.1319056455,88824.9271352578,89083.1128034396,89004.6108318487
2143.523316,6549.96022184593,89065.8823992369,88967.8933351757,88827.6885647879,89085.8742329698,89007.3722613789
2143.553795,6552.72174198016,89068.6439193711,88970.6548553099,88830.4500849222,89088.635753104,89010.1337815131
2143.584273,6555.48317151037,89071.4053489013,88973.4162848401,88833.2115144524,89091.3971826342,89012.8952110433
2143.614752,6558.2446916446,89074.1668690356,88976.1778049743,88835.9730345866,89094.1587027685,89015.6567311776
2143.64523,6561.00612117481,89076.9282985658,88978.9392345045,88838.7344641168,89096.9201322987,89018.4181607078
2143.675709,6563.76764130904,89079.6898187,88981.7007546388,88841.4959842511,89099.6816524329,89021.179680842
2143.706187,6566.52907083922,89082.4512482302,88984.462184169,88844.2574137812,89102.4430819631,89023.9411103722
2143.736666,6569.29059097344,89085.2127683644,88987.2237043032,88847.0189339155,89105.2046020973,89026.7026305064
2143.767144,6572.05202050366,89087.9741978946,88989.9851338334,88849.7803634457,89107.9660316275,89029.4640600366
2143.797623,6574.81354063789,89090.7357180289,88992.7466539676,88852.5418835799,89110.7275517617,89032.2255801709
2143.828101,6577.5749701681,89093.4971475591,88995.5080834978,88855.3033131101,89113.488981292,89034.9870097011
2143.85858,6580.33649030233,89096.2586676933,88998.2696036321,88858.0648332443,89116.2505014262,89037.7485298353
2143.889058,6583.09791983254,89099.0200972235,89001.0310331623,88860.8262627746,89119.0119309564,89040.5099593655
2143.919537,6585.85943996677,89101.7816173577,89003.7925532965,88863.5877829088,89121.7734510906,89043.2714794997
2143.950015,6588.62086949694,89104.5430468879,89006.5539828267,88866.349212439,89124.5348806208,89046.0329090299
2143.980494,6591.38238963117,89107.3045670221,89009.3155029609,88869.1107325732,89127.296400755,89048.7944291641
2144.010972,6594.14381916139,89110.0659965524,89012.0769324911,88871.8721621034,89130.0578302852,89051.5558586944
2144.041451,6596.90533929561,89112.8275166866,89014.8384526254,88874.6336822376,89132.8193504195,89054.3173788286
2144.071929,6599.66676882583,89115.5889462168,89017.5998821556,88877.3951117678,89135.5807799497,89057.0788083588
2144.102408,6602.42828896006,89118.350466351,89020.3614022898,88880.1566319021,89138.3423000839,89059.840328493
2144.132886,6605.18971849023,89121.1118958812,89023.12283182,88882.9180614322,89141.1037296141,89062.6017580232
2144.163365,6607.95123862446,89123.8734160154,89025.8843519542,88885.6795815665,89143.8652497483,89065.3632781574
2144.193843,6610.71266815467,89126.6348455456,89028.6457814844,88888.4410110967,89146.6266792785,89068.1247076876
2144.224322,6613.4741882889,89129.3963656799,89031.4073016186,88891.2025312309,89149.3881994128,89070.8862278219
2144.2548,6616.23561781911,89132.1577952101,89034.1687311488,88893.9639607611,89152.149628943,89073.6476573521
2144.285279,6618.99713795334,89134.9193153443,89036.9302512831,88896.7254808954,89154.9111490772,89076.4091774863
2144.315757,6621.75856748351,89137.6807448745,89039.6916808132,88899.4869104255,89157.6725786074,89079.1706070165
2144.346236,6624.52008761774,89140.4422650087,89042.4532009475,88902.2484305598,89160.4340987416,89081.9321271507
2144.376714,6627.28151714796,89143.2036945389,89045.2146304777,88905.00986009,89163.1955282718,89084.6935566809
2144.407193,6630.04303728219,89145.9652146732,89047.9761506119,88907.7713802242,89165.957048406,89087.4550768152
2144.437671,6632.8044668124,89148.7266442034,89050.7375801421,88910.5328097544,89168.7184779363,89090.2165063454
2144.46815,6635.56598694663,89151.4881643376,89053.4991002764,88913.2943298886,89171.4799980705,89092.9780264796
2144.498628,6638.3274164768,89154.2495938678,89056.2605298065,88916.0557594188,89174.2414276007,89095.7394560098
2144.529107,6641.08893661103,89157.011114002,89059.0220499408,88918.817279553,89177.0029477349,89098.500976144
2144.559585,6643.85036614124,89159.7725435322,89061.783479471,88921.5787090833,89179.7643772651,89101.2624056742
2144.590064,6646.61188627547,89162.5340636664,89064.5449996052,88924.3402292175,89182.5258973993,89104.0239258084
2144.620543,6649.3734064097,89165.2955838007,89067.3065197394,88927.1017493517,89185.2874175336,89106.7854459427
2144.651021,6652.13483593991,89168.0570133309,89070.0679492696,88929.8631788819,89188.0488470638,89109.5468754729
2144.6815,6654.89635607414,89170.8185334651,89072.8294694039,88932.6246990162,89190.810367198,89112.3083956071
2144.711978,6657.65778560431,89173.5799629953,89075.590898934,88935.3861285463,89193.5717967282,89115.0698251373
2144.742457,6660.41930573854,89176.3414831295,89078.3524190683,88938.1476486806,89196.3333168624,89117.8313452715
2144.772935,6663.18073526876,89179.1029126597,89081.1138485985,88940.9090782108,89199.0947463926,89120.5927748017
2144.803414,6665.94225540299,89181.864432794,89083.8753687327,88943.670598345,89201.8562665268,89123.354294936
2144.833892,6668.7036849332,89184.6258623242,89086.6367982629,88946.4320278752,89204.6176960571,89126.1157244662
2144.864371,6671.46520506743,89187.3873824584,89089.3983183972,88949.1935480094,89207.3792161913,89128.8772446004
2144.894849,6674.2266345976,89190.1488119886,89092.1597479273,88951.9549775396,89210.1406457215,89131.6386741306
2144.925328,6676.98815473183,89192.9103321228,89094.9212680616,88954.7164976738,89212.9021658557,89134.4001942648
2144.955806,6679.74958426204,89195.671761653,89097.6826975918,88957.4779272041,89215.6635953859,89137.161623795
2144.986285,6682.51110439627,89198.4332817872,89100.444217726,88960.2394473383,89218.4251155201,89139.9231439292
2145.016763,6685.27253392648,89201.1947113175,89103.2056472562,88963.0008768685,89221.1865450503,89142.6845734595
2145.047242,6688.03405406071,89203.9562314517,89105.9671673904,88965.7623970027,89223.9480651846,89145.4460935937
2145.07772,6690.79548359093,89206.7176609819,89108.7285969207,88968.5238265329,89226.7094947148,89148.2075231239
2145.108199,6693.55700372511,89209.4791811161,89111.4901170548,88971.2853466671,89229.471014849,89150.9690432581
2145.138677,6696.31843325533,89212.2406106463,89114.2515465851,88974.0467761973,89232.2324443792,89153.7304727883
2145.169156,6699.07995338956,89215.0021307805,89117.0130667193,88976.8082963316,89234.9939645134,89156.4919929225
2145.199634,6701.84138291977,89217.7635603107,89119.7744962495,88979.5697258618,89237.7553940436,89159.2534224527
2145.230113,6704.602903054,89220.525080445,89122.5360163837,88982.331245996,89240.5169141779,89162.014942587
2145.260591,6707.36433258421,89223.2865099752,89125.2974459139,88985.0926755262,89243.2783437081,89164.7763721172
2145.29107,6710.12585271844,89226.0480301094,89128.0589660482,88987.8541956605,89246.0398638423,89167.5378922514
2145.321548,6712.88728224861,89228.8094596396,89130.8203955783,88990.6156251906,89248.8012933725,89170.2993217816
2145.352027,6715.64880238284,89231.5709797738,89133.5819157126,88993.3771453249,89251.5628135067,89173.0608419158
2145.382505,6718.41023191306,89234.332409304,89136.3433452428,88996.1385748551,89254.3242430369,89175.822271446
2145.412984,6721.17175204729,89237.0939294383,89139.104865377,88998.9000949893,89257.0857631711,89178.5837915803
2145.443462,6723.9331815775,89239.8553589685,89141.8662949072,89001.6615245195,89259.8471927014,89181.3452211105
2145.473941,6726.69470171173,89242.6168791027,89144.6278150415,89004.4230446537,89262.6087128356,89184.1067412447
2145.504419,6729.4561312419,89245.3783086329,89147.3892445716,89007.1844741839,89265.3701423658,89186.8681707749
2145.534898,6732.21765137613,89248.1398287671,89150.1507647059,89009.9459943181,89268.1316625,89189.6296909091
2145.565376,6734.97908090634,89250.9012582973,89152.9121942361,89012.7074238484,89270.8930920302,89192.3911204393
2145.595855,6737.74060104057,89253.6627784315,89155.6737143703,89015.4689439826,89273.6546121644,89195.1526405735
2145.626333,6740.50203057078,89256.4242079618,89158.4351439005,89018.2303735128,89276.4160416946,89197.9140701038
2145.656812,6743.26355070501,89259.185728096,89161.1966640347,89020.991893647,89279.1775618289,89200.675590238
2145.68729,6746.02498023518,89261.9471576262,89163.9580935649,89023.7533231772,89281.938991359,89203.4370197681
2145.717769,6748.78650036941,89264.7086777604,89166.7196136991,89026.5148433114,89284.7005114933,89206.1985399024
2145.748247,6751.54792989963,89267.4701072906,89169.4810432294,89029.2762728416,89287.4619410235,89208.9599694326
2145.778726,6754.30945003386,89270.2316274248,89172.2425633636,89032.0377929759,89290.2234611577,89211.7214895668
2145.809205,6757.07097016809,89272.9931475591,89175.0040834978,89034.7993131101,89292.9849812919,89214.483009701
2145.839683,6759.8323996983,89275.7545770893,89177.765513028,89037.5607426403,89295.7464108222,89217.2444392313
2145.870162,6762.59391983253,89278.5160972235,89180.5270331623,89040.3222627745,89298.5079309564,89220.0059593655
2145.90064,6765.3553493627,89281.2775267537,89183.2884626924,89043.0836923047,89301.2693604866,89222.7673888957
2145.931119,6768.11686949693,89284.0390468879,89186.0499828267,89045.8452124389,89304.0308806208,89225.5289090299
2145.961597,6770.87829902714,89286.8004764181,89188.8114123569,89048.6066419692,89306.792310151,89228.2903385601
2145.992076,6773.63981916137,89289.5619965524,89191.5729324911,89051.3681621034,89309.5538302852,89231.0518586943
2146.022554,6776.40124869158,89292.3234260826,89194.3343620213,89054.1295916336,89312.3152598154,89233.8132882245
2146.053033,6779.16276882581,89295.0849462168,89197.0958821555,89056.8911117678,89315.0767799497,89236.5748083588
2146.083511,6781.92419835599,89297.846375747,89199.8573116857,89059.652541298,89317.8382094798,89239.3362378889
2146.11399,6784.68571849021,89300.6078958812,89202.6188318199,89062.4140614322,89320.5997296141,89242.0977580232
2146.144468,6787.44714802043,89303.3693254114,89205.3802613502,89065.1754909624,89323.3611591443,89244.8591875534
2146.174947,6790.20866815466,89306.1308455456,89208.1417814844,89067.9370110967,89326.1226792785,89247.6207076876
2146.205425,6792.97009768487,89308.8922750759,89210.9032110146,89070.6984406269,89328.8841088087,89250.3821372178
2146.235904,6795.7316178191,89311.6537952101,89213.6647311488,89073.4599607611,89331.645628943,89253.1436573521
2146.266382,6798.49304734927,89314.4152247403,89216.426160679,89076.2213902913,89334.4070584731,89255.9050868822
2146.296861,6801.2545674835,89317.1767448745,89219.1876808132,89078.9829104255,89337.1685786074,89258.6666070165
2146.327339,6804.01599701371,89319.9381744047,89221.9491103434,89081.7443399557,89339.9300081376,89261.4280365467
2146.357818,6806.77751714794,89322.6996945389,89224.7106304777,89084.50586009,89342.6915282718,89264.1895566809
2146.388296,6809.53894667816,89325.4611240691,89227.4720600079,89087.2672896202,89345.452957802,89266.9509862111
2146.418775,6812.30046681238,89328.2226442034,89230.2335801421,89090.0288097544,89348.2144779362,89269.7125063453
2146.449253,6815.0618963426,89330.9840737336,89232.9950096723,89092.7902392846,89350.9759074665,89272.4739358756
2146.479732,6817.82341647679,89333.7455938678,89235.7565298065,89095.5517594188,89353.7374276006,89275.2354560097
2146.51021,6820.584846007,89336.507023398,89238.5179593367,89098.313188949,89356.4988571309,89277.99688554
2146.540689,6823.34636614123,89339.2685435322,89241.279479471,89101.0747090832,89359.2603772651,89280.7584056742
2146.571167,6826.10779567144,89342.0299730624,89244.0409090012,89103.8361386135,89362.0218067953,89283.5198352044
2146.601646,6828.86931580567,89344.7914931967,89246.8024291354,89106.5976587477,89364.7833269295,89286.2813553386
2146.632124,6831.63074533588,89347.5529227269,89249.5638586656,89109.3590882779,89367.5447564597,89289.0427848688
2146.662603,6834.25547864888,89350.1776560399,89252.1885919786,89111.9838215909,89370.1694897727,89291.6675181818
2146.693081,6836.74913319431,89352.6713105853,89254.682246524,89114.4774761363,89372.6631443182,89294.1611727273
2146.72356,6839.24286955794,89355.1650469489,89257.1759828877,89116.9712125,89375.1568806818,89296.6549090909
2146.754038,6841.73652410341,89357.6587014944,89259.6696374331,89119.4648670454,89377.6505352273,89299.1485636364
2146.784517,6844.23026046705,89360.152437858,89262.1633737968,89121.9586034091,89380.1442715909,89301.6423
2146.814995,6846.72391501251,89362.6460924035,89264.6570283422,89124.4522579545,89382.6379261364,89304.1359545455
2146.845474,6849.21765137615,89365.1398287671,89267.1507647059,89126.9459943182,89385.1316625,89306.6296909091
2146.875952,6851.71130592158,89367.6334833126,89269.6444192513,89129.4396488636,89387.6253170454,89309.1233454545
2146.906431,6854.20504228522,89370.1272196762,89272.1381556149,89131.9333852272,89390.1190534091,89311.6170818182
2146.936909,6856.69869683068,89372.6208742217,89274.6318101604,89134.4270397727,89392.6127079545,89314.1107363636
2146.967388,6859.19243319432,89375.1146105853,89277.1255465241,89136.9207761363,89395.1064443182,89316.6044727273
2146.997867,6861.68616955796,89377.6083469489,89279.6192828877,89139.4145125,89397.6001806818,89319.0982090909
2147.028345,6864.17982410342,89380.1020014944,89282.1129374332,89141.9081670454,89400.0938352273,89321.5918636364
2147.058824,6866.67356046706,89382.595737858,89284.6066737968,89144.4019034091,89402.5875715909,89324.0856
2147.089302,6869.16721501249,89385.0893924035,89287.1003283422,89146.8955579545,89405.0812261363,89326.5792545454
2147.119781,6871.66095137613,89387.5831287671,89289.5940647059,89149.3892943181,89407.5749625,89329.0729909091
2147.150259,6874.15460592159,89390.0767833126,89292.0877192513,89151.8829488636,89410.0686170454,89331.5666454546
2147.180738,6876.64834228523,89392.5705196762,89294.581455615,89154.3766852272,89412.5623534091,89334.0603818182
2147.211216,6879.14199683069,89395.0641742217,89297.0751101604,89156.8703397727,89415.0560079546,89336.5540363637
2147.241695,6881.63573319433,89397.5579105853,89299.5688465241,89159.3640761363,89417.5497443182,89339.0477727273
2147.272173,6884.12938773976,89400.0515651307,89302.0625010695,89161.8577306818,89420.0433988636,89341.5414272727
2147.302652,6886.6231241034,89402.5453014944,89304.5562374331,89164.3514670454,89422.5371352272,89344.0351636364
2147.33313,6889.11677864886,89405.0389560398,89307.0498919786,89166.8451215909,89425.0307897727,89346.5288181818
2147.363609,6891.6105150125,89407.5326924035,89309.5436283422,89169.3388579545,89427.5245261364,89349.0225545455
2147.394087,6894.10416955796,89410.0263469489,89312.0372828877,89171.8325125,89430.0181806818,89351.5162090909
2147.424566,6896.5979059216,89412.5200833126,89314.5310192513,89174.3262488636,89432.5119170455,89354.0099454546
2147.455044,6899.09156046703,89415.013737858,89317.0246737968,89176.8199034091,89435.0055715909,89356.5036
2147.485523,6901.58529683067,89417.5074742216,89319.5184101604,89179.3136397727,89437.4993079545,89358.9973363636
2147.516001,6904.07895137613,89420.0011287671,89322.0120647059,89181.8072943181,89439.9929625,89361.4909909091
2147.54648,6906.57268773977,89422.4948651307,89324.5058010695,89184.3010306818,89442.4866988636,89363.9847272727
2147.576958,6909.06634228524,89424.9885196762,89326.999455615,89186.7946852273,89444.9803534091,89366.4783818182
2147.607437,6911.56007864887,89427.4822560398,89329.4931919786,89189.2884215909,89447.4740897727,89368.9721181818
2147.637915,6914.0537331943,89429.9759105853,89331.986846524,89191.7820761363,89449.9677443182,89371.4657727273
2147.668394,6916.54746955794,89432.4696469489,89334.4805828877,89194.2758125,89452.4614806818,89373.9595090909
2147.698872,6919.0411241034,89434.9633014944,89336.9742374331,89196.7694670454,89454.9551352273,89376.4531636364
2147.729351,6921.53486046704,89437.457037858,89339.4679737968,89199.2632034091,89457.4488715909,89378.9469
2147.759829,6924.02851501251,89439.9506924035,89341.9616283422,89201.7568579545,89459.9425261364,89381.4405545455
2147.790308,6926.52225137614,89442.4444287671,89344.4553647059,89204.2505943182,89462.4362625,89383.9342909091
2147.820786,6929.01590592161,89444.9380833126,89346.9490192513,89206.7442488636,89464.9299170455,89386.4279454546
2147.851265,6931.50964228521,89447.4318196762,89349.4427556149,89209.2379852272,89467.4236534091,89388.9216818182
2147.881743,6934.00329683068,89449.9254742216,89351.9364101604,89211.7316397727,89469.9173079545,89391.4153363636
2147.912222,6936.49703319431,89452.4192105853,89354.430146524,89214.2253761363,89472.4110443182,89393.9090727273
2147.9427,6938.99068773978,89454.9128651308,89356.9238010695,89216.7190306818,89474.9046988636,89396.4027272727
2147.973179,6941.48442410342,89457.4066014944,89359.4175374332,89219.2127670454,89477.3984352273,89398.8964636364
2148.003657,6943.97807864888,89459.9002560399,89361.9111919786,89221.7064215909,89479.8920897727,89401.3901181819
2148.034136,6946.47181501252,89462.3939924035,89364.4049283423,89224.2001579545,89482.3858261364,89403.8838545455
2148.064614,6948.96546955795,89464.8876469489,89366.8985828877,89226.6938125,89484.8794806818,89406.3775090909
2148.095093,6951.45920592158,89467.3813833126,89369.3923192513,89229.1875488636,89487.3732170454,89408.8712454545
2148.125571,6953.95286046705,89469.875037858,89371.8859737968,89231.6812034091,89489.8668715909,89411.3649
2148.15605,6956.44659683069,89472.3687742217,89374.3797101604,89234.1749397727,89492.3606079545,89413.8586363637
2148.186528,6958.94025137615,89474.8624287671,89376.8733647059,89236.6685943182,89494.8542625,89416.3522909091
2148.217007,6961.43398773979,89477.3561651308,89379.3671010695,89239.1623306818,89497.3479988637,89418.8460272728
2148.247486,6963.92772410343,89479.8499014944,89381.8608374332,89241.6560670454,89499.8417352273,89421.3397636364
2148.277964,6966.42137864886,89482.3435560398,89384.3544919786,89244.1497215909,89502.3353897727,89423.8334181818
2148.308443,6968.91511501249,89484.8372924035,89386.8482283422,89246.6434579545,89504.8291261363,89426.3271545455
2148.338921,6971.40876955796,89487.3309469489,89389.3418828877,89249.1371125,89507.3227806818,89428.8208090909
2148.3694,6973.9025059216,89489.8246833126,89391.8356192513,89251.6308488636,89509.8165170455,89431.3145454546
2148.399878,6976.39616046706,89492.318337858,89394.3292737968,89254.1245034091,89512.3101715909,89433.8082
2148.430357,6978.8898968307,89494.8120742217,89396.8230101604,89256.6182397727,89514.8039079546,89436.3019363637
2148.460835,6981.38355137613,89497.3057287671,89399.3166647059,89259.1118943182,89517.2975625,89438.7955909091
2148.491314,6983.87728773977,89499.7994651307,89401.8104010695,89261.6056306818,89519.7912988636,89441.2893272727
2148.521792,6986.37094228523,89502.2931196762,89404.304055615,89264.0992852272,89522.2849534091,89443.7829818182
2148.552271,6988.86467864887,89504.7868560398,89406.7977919786,89266.5930215909,89524.7786897727,89446.2767181818
2148.582749,6991.35833319433,89507.2805105853,89409.2914465241,89269.0866761363,89527.2723443182,89448.7703727273
2148.613228,6993.85206955797,89509.7742469489,89411.7851828877,89271.5804125,89529.7660806818,89451.2641090909
2148.643706,6996.3457241034,89512.2679014944,89414.2788374331,89274.0740670454,89532.2597352273,89453.7577636364
2148.674185,6998.83946046704,89514.761637858,89416.7725737968,89276.5678034091,89534.7534715909,89456.2515
2148.704663,7001.3331150125,89517.2552924035,89419.2662283422,89279.0614579545,89537.2471261364,89458.7451545455
2148.735142,7003.82685137614,89519.7490287671,89421.7599647059,89281.5551943181,89539.7408625,89461.2388909091
2148.76562,7006.32050592161,89522.2426833126,89424.2536192513,89284.0488488636,89542.2345170455,89463.7325454546
2148.796099,7008.81424228524,89524.7364196762,89426.747355615,89286.5425852273,89544.7282534091,89466.2262818182
2148.826577,7011.30789683067,89527.2300742216,89429.2410101604,89289.0362397727,89547.2219079545,89468.7199363636
2148.857056,7013.80163319431,89529.7238105853,89431.734746524,89291.5299761363,89549.7156443182,89471.2136727273
2148.887534,7016.29528773977,89532.2174651307,89434.2284010695,89294.0236306818,89552.2092988636,89473.7073272727
2148.918013,7018.78902410341,89534.7112014944,89436.7221374331,89296.5173670454,89554.7030352273,89476.2010636364
2148.948491,7021.28267864888,89537.2048560399,89439.2157919786,89299.0110215909,89557.1966897727,89478.6947181818
2148.97897,7023.77641501251,89539.6985924035,89441.7095283422,89301.5047579545,89559.6904261364,89481.1884545455
2149.009448,7026.27006955794,89542.1922469489,89444.2031828877,89303.9984125,89562.1840806818,89483.6821090909
2149.039927,7028.76380592158,89544.6859833125,89446.6969192513,89306.4921488636,89564.6778170454,89486.1758454545
2149.070405,7031.25746046704,89547.179637858,89449.1905737968,89308.9858034091,89567.1714715909,89488.6695
2149.100884,7033.75119683068,89549.6733742217,89451.6843101604,89311.4795397727,89569.6652079545,89491.1632363636
2149.131362,7036.24485137615,89552.1670287671,89454.1779647059,89313.9731943182,89572.1588625,89493.6568909091
2149.161841,7038.73858773979,89554.6607651308,89456.6717010695,89316.4669306818,89574.6525988636,89496.1506272728
2149.192319,7041.23224228525,89557.1544196762,89459.165355615,89318.9605852273,89577.1462534091,89498.6442818182
2149.222798,7043.72597864885,89559.6481560398,89461.6590919786,89321.4543215909,89579.6399897727,89501.1380181818
2149.253276,7046.21963319432,89562.1418105853,89464.1527465241,89323.9479761363,89582.1336443182,89503.6316727273
2149.283755,7048.71336955795,89564.6355469489,89466.6464828877,89326.4417125,89584.6273806818,89506.1254090909
2149.314233,7051.20702410342,89567.1292014944,89469.1401374331,89328.9353670454,89587.1210352273,89508.6190636364
2149.344712,7053.70076046706,89569.622937858,89471.6338737968,89331.4291034091,89589.6147715909,89511.1128
2149.37519,7056.19441501252,89572.1165924035,89474.1275283423,89333.9227579545,89592.1084261364,89513.6064545455
2149.405669,7058.68815137616,89574.6103287671,89476.6212647059,89336.4164943182,89594.6021625,89516.1001909091
2149.436148,7061.18188773976,89577.1040651307,89479.1150010695,89338.9102306818,89597.0958988636,89518.5939272727
2149.466626,7063.67554228523,89579.5977196762,89481.608655615,89341.4038852272,89599.5895534091,89521.0875818182
2149.497105,7066.16927864886,89582.0914560398,89484.1023919786,89343.8976215909,89602.0832897727,89523.5813181818
2149.527583,7068.66293319433,89584.5851105853,89486.5960465241,89346.3912761363,89604.5769443182,89526.0749727273
