Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.,top,to,section,interval,depth_mbsf,depth_rmcd,diff,row,from,bot,section2,interval2,depth_mbsf2,depth_rmcd2,diff2,row2,my_rmcd,on_splice
208,1267,A,21,H,6,30,196.5,16.8,16.84,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.70000000000002,TRUE
208,1267,A,21,H,6,32.5,196.525,19,19.04,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.72500000000002,TRUE
208,1267,A,21,H,6,35,196.55,21,21.04,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.75000000000003,TRUE
208,1267,A,21,H,6,37.5,196.575,24.5,24.55,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.775,TRUE
208,1267,A,21,H,6,40,196.6,32,32.05,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.8,TRUE
208,1267,A,21,H,6,42.5,196.625,29.8,29.85,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.82500000000002,TRUE
208,1267,A,21,H,6,45,196.65,23,23.06,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.85000000000002,TRUE
208,1267,A,21,H,6,47.5,196.675,18,18.06,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.87500000000003,TRUE
208,1267,A,21,H,6,50,196.7,15.5,15.56,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.9,TRUE
208,1267,A,21,H,6,52.5,196.725,15,15.06,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.925,TRUE
208,1267,A,21,H,6,55,196.75,14,14.07,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.95000000000002,TRUE
208,1267,A,21,H,6,57.5,196.775,13.5,13.57,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,218.97500000000002,TRUE
208,1267,A,21,H,6,60,196.8,13,13.07,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.00000000000003,TRUE
208,1267,A,21,H,6,62.5,196.825,13.2,13.28,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.025,TRUE
208,1267,A,21,H,6,65,196.85,12,12.08,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.05,TRUE
208,1267,A,21,H,6,67.5,196.875,11.2,11.28,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.07500000000002,TRUE
208,1267,A,21,H,6,70,196.9,12,12.09,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.10000000000002,TRUE
208,1267,A,21,H,6,72.5,196.925,12.5,12.59,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.12500000000003,TRUE
208,1267,A,21,H,6,75,196.95,13.5,13.59,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.15,TRUE
208,1267,A,21,H,6,77.5,196.975,14.5,14.6,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.175,TRUE
208,1267,A,21,H,6,80,197,16,16.1,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.20000000000002,TRUE
208,1267,A,21,H,6,82.5,197.025,17.2,17.3,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.22500000000002,TRUE
208,1267,A,21,H,6,85,197.05,18,18.1,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.25000000000003,TRUE
208,1267,A,21,H,6,87.5,197.075,19.2,19.31,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.275,TRUE
208,1267,A,21,H,6,90,197.1,22,22.11,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.3,TRUE
208,1267,A,21,H,6,92.5,197.125,23.8,23.91,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.32500000000002,TRUE
208,1267,A,21,H,6,95,197.15,24.5,24.62,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.35000000000002,TRUE
208,1267,A,21,H,6,97.5,197.175,24,24.12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.37500000000003,TRUE
208,1267,A,21,H,6,100,197.2,21,21.12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.4,TRUE
208,1267,A,21,H,6,102.5,197.225,18.8,18.93,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.425,TRUE
208,1267,A,21,H,6,105,197.25,16.2,16.33,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.45000000000002,TRUE
208,1267,A,21,H,6,107.5,197.275,14,14.13,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.47500000000002,TRUE
208,1267,A,21,H,6,110,197.3,13,13.14,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.50000000000003,TRUE
208,1267,A,21,H,6,112.5,197.325,12.5,12.64,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.525,TRUE
208,1267,A,21,H,6,115,197.35,12,12.14,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.55,TRUE
208,1267,A,21,H,6,117.5,197.375,12,12.15,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.57500000000002,TRUE
208,1267,A,21,H,6,120,197.4,11.8,11.95,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.60000000000002,TRUE
208,1267,A,21,H,6,122.5,197.425,12.2,12.35,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.62500000000003,TRUE
208,1267,A,21,H,6,125,197.45,13.2,13.36,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.65,TRUE
208,1267,A,21,H,6,127.5,197.475,14.2,14.36,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.675,TRUE
208,1267,A,21,H,6,130,197.5,14.8,14.96,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.70000000000002,FALSE
208,1267,A,21,H,6,132.5,197.525,15,15.17,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.72500000000002,FALSE
208,1267,A,21,H,6,135,197.55,14.8,14.97,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.75000000000003,FALSE
208,1267,A,21,H,6,137.5,197.575,14,14.17,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.775,FALSE
208,1267,A,21,H,6,140,197.6,13.5,13.68,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.8,FALSE
208,1267,A,21,H,6,142.5,197.625,12.8,12.98,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.82500000000002,FALSE
208,1267,A,21,H,7,5,197.75,13,13,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.95000000000002,FALSE
208,1267,A,21,H,7,7.5,197.775,14,14,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,219.97500000000002,FALSE
208,1267,A,21,H,7,10,197.8,14,14,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.00000000000003,FALSE
208,1267,A,21,H,7,12.5,197.825,14.2,14.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.025,FALSE
208,1267,A,21,H,7,15,197.85,14.2,14.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.05,FALSE
208,1267,A,21,H,7,17.5,197.875,13.2,13.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.07500000000002,FALSE
208,1267,A,21,H,7,20,197.9,13.2,13.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.10000000000002,FALSE
208,1267,A,21,H,7,22.5,197.925,12.5,12.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.12500000000003,FALSE
208,1267,A,21,H,7,25,197.95,12.2,12.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.15,FALSE
208,1267,A,21,H,7,27.5,197.975,12.5,12.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.175,FALSE
208,1267,A,21,H,7,30,198,12,12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.20000000000002,FALSE
208,1267,A,21,H,7,32.5,198.025,12.5,12.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.22500000000002,FALSE
208,1267,A,21,H,7,35,198.05,12.2,12.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.25000000000003,FALSE
208,1267,A,21,H,7,37.5,198.075,12,12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.275,FALSE
208,1267,A,21,H,7,40,198.1,12,12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.3,FALSE
208,1267,A,21,H,7,42.5,198.125,12,12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.32500000000002,FALSE
208,1267,A,21,H,7,45,198.15,12,12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.35000000000002,FALSE
208,1267,A,21,H,7,47.5,198.175,12.8,12.8,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.37500000000003,FALSE
208,1267,A,21,H,7,50,198.2,13,13,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.4,FALSE
208,1267,A,21,H,7,52.5,198.225,12.5,12.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.425,FALSE
208,1267,A,21,H,7,55,198.25,12.5,12.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.45000000000002,FALSE
208,1267,A,21,H,7,57.5,198.275,12,12,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.47500000000002,FALSE
208,1267,A,21,H,7,60,198.3,11.2,11.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.50000000000003,FALSE
208,1267,A,21,H,7,62.5,198.325,10.2,10.2,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.525,FALSE
208,1267,A,21,H,7,65,198.35,10.5,10.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.55,FALSE
208,1267,A,21,H,7,67.5,198.375,10,10,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.57500000000002,FALSE
208,1267,A,21,H,7,70,198.4,10.8,10.8,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.60000000000002,FALSE
208,1267,A,21,H,7,72.5,198.425,10.5,10.5,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.62500000000003,FALSE
208,1267,A,21,H,7,75,198.45,9.8,9.8,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.65,FALSE
208,1267,A,21,H,7,77.5,198.475,9,9,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.675,FALSE
208,1267,A,21,H,7,80,198.5,10,10,1267A-21H-6,1267B-22H-2,6,127.5,197.475,219.675,22.200000000000017,37,1267B-21H-6,1267A-21H-4,4,15,193.35,215.55,22.200000000000017,36,220.70000000000002,FALSE
