proxy,site,sol,date,roll,window,RMSD,depth,age_floating,age_slider,kpg_age,age,value,long_ecc_filter,short_ecc_filter,comb_ecc_filter,ecc_sln
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,69.88275,1852.0687500000001,0,65900,67752.06875,-0.9496991205281711,-0.34093426131582666,-0.11570554878402939,1.6669271258207496,1.7781102254609353
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,70.29875,1862.4687500000002,0,65900,67762.46875,-0.8852138897041996,-0.30829327376550986,0.17630092572860512,0.18929741319087612,1.1890846929431
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,70.71475000000001,1872.86875,0,65900,67772.86875,-0.14976126928086764,-0.26816247203897614,0.4032799561834082,-1.0130002941659875,0.31284573887593736
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,71.13075,1883.2687500000002,0,65900,67783.26875,0.36783274673894795,-0.22168094978466274,0.492902576646171,-1.5992467799678185,-0.805068679201867
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,71.54675,1893.66875,0,65900,67793.66875,0.7522583278790465,-0.1701593465307652,0.4213384660017786,-1.4537800388315023,-1.7967646455234487
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,71.96275,1904.0687500000001,0,65900,67804.06875,-0.05162720717818958,-0.11504312843462626,0.2196104599052337,-0.7156987734196824,-0.8901549649991519
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,72.37875000000001,1914.4687500000002,0,65900,67814.46875,-1.0428467569193147,-0.05787182858937352,-0.039978272607510974,0.28414847041180336,0.10549738043864906
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,72.79475000000001,1924.86875,0,65900,67824.86875,0.053663134597518036,-2.3540072043725171e-4,-0.27130188034637553,1.1507747664705759,0.7701357396626629
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,73.21075,1935.2687500000002,0,65900,67835.26875,-0.10538355296136118,0.056271057011194274,-0.40480816939110414,1.5663351128117713,1.0447644906484985
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,73.62675000000002,1945.6687500000003,0,65900,67845.66875,0.2009109242935594,0.11009288540058774,-0.4095392565964953,1.3924305342916161,0.9683565965333071
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,74.04275,1956.0687500000001,0,65900,67856.06875,0.3189976733096287,0.1597604059474362,-0.2994830947750089,0.6995018782193224,0.6528498068101443
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,74.45875000000001,1966.4687500000002,0,65900,67866.46875,0.30379220575061816,0.20393108752040473,-0.12347377185739675,-0.280321225288108,0.2054089311734798
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,74.87474999999999,1976.86875,0,65900,67876.86875,0.08646113414311454,0.24142806178586068,0.05589518125051906,-1.2514845403035713,-0.2376997057107409
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,75.29075,1987.2687500000002,0,65900,67887.26875,0.5762096568802075,0.27127380940463913,0.18532856127556785,-1.9624279610597894,-0.5356467274924644
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,75.70675,1997.6687500000003,0,65900,67897.66875,0.27753927343323864,0.2927179756092346,0.23713315612668778,-2.281553584722946,-0.5838989669930685
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,76.12275000000001,2008.0687500000004,0,65900,67908.06875,0.13539863022504595,0.30525844509108846,0.21368731662631243,-2.218100954701404,-0.45421948327655104
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,76.53875,2018.46875,0,65900,67918.46875,0.8773343499725014,0.30865500717357425,0.14021423986390896,-1.88856828818303,-0.37105361420415733
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,76.95092901234568,2028.86875,0,65900,67928.86875,0.22679256131149178,0.30293516695123546,0.05054664206576582,-1.450491524412835,-0.4879764733105131
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,77.35665740740741,2039.2687500000002,0,65900,67939.26875,0.09981965742167777,0.28839189946742994,-0.027302349101653793,-1.0352923135644878,-0.8027149045896724
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,77.76238580246914,2049.6687500000003,0,65900,67949.66875,-0.2189585579342541,0.26557339442861544,-0.0798499822067163,-0.7077062528867213,-1.0790681204723758
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,78.16811419753088,2060.0687500000004,0,65900,67960.06875,-0.1528715639511943,0.23526509033370602,-0.10847566825605152,-0.4641735673459435,-0.8634766722498288
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,78.57384259259258,2070.46875,0,65900,67970.46875,-0.12093203453123691,0.19846454099428118,-0.12273165089178145,-0.2638754810556667,-0.2475049352405442
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,78.97957098765431,2080.86875,0,65900,67980.86875,-0.18991798806902127,0.156349886124459,-0.1310093604965391,-0.07205226185171976,0.413343414737208
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,79.38529938271606,2091.26875,0,65900,67991.26875,0.19477570537632327,0.11024290328450419,-0.1337381355917036,0.10848247613019313,0.9779663122760659
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,79.791027777777785,2101.6687500000003,0,65900,68001.66875,0.07224719438824287,0.061567793946912884,-0.12266445724185834,0.23413781578037962,1.3838750613032644
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,80.19675617283951,2112.0687500000004,0,65900,68012.06875,0.410512225403655,0.011806995728479977,-0.08653551428533303,0.24715406396646367,1.5385759376541408
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,80.60248456790123,2122.46875,0,65900,68022.46875,0.13413989798934506,-0.03754458903585131,-0.020180503164475373,0.1180279263272756,1.3765015832371623
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,81.00821296296296,2132.86875,0,65900,68032.86875,-0.5947151887470952,-0.08502550480195914,0.06794071908976768,-0.11919376589499509,0.8201902895197352
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,81.4139413580247,2143.26875,0,65900,68043.26875,1.0197763897625876,-0.12925234427373392,0.15426467634458038,-0.35989749287063755,-0.1166203128244344
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,81.81966975308643,2153.6687500000003,0,65900,68053.66875,0.27712189460273995,-0.1689616304907112,0.2066601731170816,-0.4591644847125147,-1.2046227982024222
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,82.22539814814816,2164.0687500000004,0,65900,68064.06875,0.2799262077656837,-0.20304765735010022,0.19714336466179508,-0.2908007774721685,-1.0546544034062229
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,82.63112654320987,2174.46875,0,65900,68074.46875,-0.04693453471798634,-0.23059509713775184,0.11566358957382421,0.18863103823141691,0.15593998689585772
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,83.0368549382716,2184.86875,0,65900,68084.86875,-0.11807468598720865,-0.2509053538993899,-0.0214062070544999,0.900398750189767,1.2405504143341288
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,83.44258333333335,2195.26875,0,65900,68095.26875,0.0305457531256082,-0.26351584568956643,-0.1729093145623454,1.65130148563256,1.9824967213200184
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,83.84831172839506,2205.6687500000003,0,65900,68105.66875,-0.6136405973953338,-0.26821163016269844,-0.2855861105368343,2.1927206111225552,2.3672622421448413
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,84.2540401234568,2216.0687500000004,0,65900,68116.06875,-0.9128247564823972,-0.2650290389239644,-0.313884877034441,2.3128198265928566,2.4113032639549017
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,84.65976851851852,2226.46875,0,65900,68126.46875,-0.06838145784509375,-0.2542512481400103,-0.23932089281415353,1.9266138716410586,2.1357554739032176
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,85.06549691358025,2236.86875,0,65900,68136.86875,-1.3757043670935167,-0.2363959773079072,-0.08104287019053895,1.1250931841622442,1.551552478944892
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,85.47122530864198,2247.26875,0,65900,68147.26875,0.685802987202651,-0.21219576587385802,0.10791800790150236,0.15769752233368717,0.6518023305734403
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,85.8769537037037,2257.6687500000003,0,65900,68157.66875,0.47511796799160366,-0.18257151986068895,0.2586955567578736,-0.6517617037645126,-0.45431990223166935
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,86.28268209876543,2268.0687500000004,0,65900,68168.06875,0.2362995561649614,-0.14860023959209287,0.31278240208378594,-1.0271081523613115,-1.1612953393883099
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,86.68841049382716,2278.46875,0,65900,68178.46875,-0.17626274549399668,-0.11147802757452902,0.24613857428348312,-0.8521211811805682,-0.40834930062517155
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,87.09413888888889,2288.86875,0,65900,68188.86875,-0.3801863937199101,-0.07247962625444243,0.08094471040079185,-0.2253750189923567,0.6380358456007769
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,87.49986728395062,2299.26875,0,65900,68199.26875,0.3264740244202443,-0.03291584363087084,-0.12086530613481183,0.5697012138617951,1.3777816365433482
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,87.90559567901235,2309.6687500000003,0,65900,68209.66875,-0.12077905070994244,0.0059097130448095125,-0.2808407749847625,1.1727934861634919,1.6861538347081184
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,88.31132407407408,2320.0687500000004,0,65900,68220.06875,-0.07310212254180037,0.04274316103559149,-0.3353030364253417,1.2921463879206347,1.5833528077704115
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,88.71705246913581,2330.46875,0,65900,68230.46875,6.715781909285845e-4,0.0764207230923793,-0.2619513872073001,0.8282230480571846,1.1633555404779912
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,89.12278086419752,2340.86875,0,65900,68240.86875,0.05900099346068202,0.10590564665270774,-0.09028871416885727,-0.07791502847717086,0.5187281695654539
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,89.52850925925925,2351.26875,0,65900,68251.26875,-0.017378516001857816,0.13032046771394815,0.10931253276166499,-1.095605372780863,-0.29359030926973
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,89.934237654321,2361.6687500000003,0,65900,68261.66875,-0.03069238925342635,0.14897359095305024,0.2541397648869333,-1.837438996525325,-1.226802260396666
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,90.33996604938272,2372.0687500000004,0,65900,68272.06875,0.7701764555309539,0.16137935665407,0.2837221242208062,-2.020255335048268,-1.8943785880184265
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,90.74569444444444,2382.46875,0,65900,68282.46875,0.04672680172826787,0.16727099087848854,0.18581435197185503,-1.5861016883811323,-1.0154905314595402
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,91.15142283950617,2392.86875,0,65900,68292.86875,0.18564445500476942,0.16660608018154616,0.002314304800247505,-0.7297894849266727,-0.25079597679589616
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,91.55715123456791,2403.26875,0,65900,68303.26875,0.5265934590774917,0.15956446752256948,-0.18799644527796366,0.18142758384226254,0.1684167747749249
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,91.96287962962964,2413.6687500000003,0,65900,68313.66875,0.3474625721514968,0.14653872299485998,-0.3029576855822344,0.7637994336727422,0.17524763009397873
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,92.36860802469137,2424.0687500000004,0,65900,68324.06875,0.027066941180090898,0.12811759275452855,-0.29253091460330866,0.7823357616173119,-0.21608070898201792
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,92.82485148744294,2434.46875,0,65900,68334.46875,-0.03275605585851808,0.10506306350045261,-0.16081228550372376,0.25332369091476287,-0.8702349461611046
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,93.31957407407408,2444.86875,0,65900,68344.86875,0.2526173847619989,0.0782818900918534,0.03532094655204216,-0.5618671531703265,-1.629922965802794
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,93.82288271604939,2455.26875,0,65900,68355.26875,0.39790186847944775,0.04879261330592961,0.21067840733816184,-1.2705229215679896,-1.6334772466804321
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,94.3261913580247,2465.6687500000003,0,65900,68365.66875,0.7736326835065892,0.0176892373782553,0.2888512704033411,-1.5210681694342985,-0.8660601293949259
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,94.82950000000001,2476.0687500000004,0,65900,68376.06875,0.8865648619268248,-0.013897161797685053,0.23569666921892002,-1.158741135851181,-0.11390804055548089
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,95.3328086419753,2486.46875,0,65900,68386.46875,0.6602110020878182,-0.04483757025782694,0.0743847414342602,-0.2954706087200304,0.5393658104799501
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,95.83611728395061,2496.86875,0,65900,68396.86875,-0.7567644010982931,-0.07404357323285836,-0.12476148159704033,0.7375430110833344,0.9604265780069845
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,96.33942592592592,2507.26875,0,65900,68407.26875,-0.166023617827753,-0.100503993490624,-0.2752294939185839,1.5340450222890136,1.0556781458086117
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,96.84273456790125,2517.6687500000003,0,65900,68417.66875,-1.4275580583972767,-0.12331840805338494,-0.3123866987399369,1.7899989860122922,0.7405290970479869
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,97.34604320987656,2528.0687500000004,0,65900,68428.06875,-1.4259803176109376,-0.141726441665359,-0.22175054107723688,1.4352444697017268,0.09710731630977891
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,97.84935185185184,2538.46875,0,65900,68438.46875,-0.630193184277298,-0.15513189301769298,-0.04491829605062,0.6611783115056651,-0.6146191625195712
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,98.35266049382716,2548.86875,0,65900,68448.86875,0.007097840033980174,-0.1631209380624937,0.13938552394276085,-0.1673723585689162,-0.7792086996280305
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,98.85596913580248,2559.26875,0,65900,68459.26875,0.2539210615008799,-0.16547386688620006,0.250553037686264,-0.6761098105630995,-0.2231929894196707
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,99.3592777777778,2569.6687500000003,0,65900,68469.66875,-2.066860875614683,-0.16217003892351706,0.24179340249486253,-0.6473745327266301,0.46768639092906283
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,99.8625864197531,2580.0687500000004,0,65900,68480.06875,0.09892478983829012,-0.15338597764993855,0.12035889520579653,-0.11427140812572334,1.0387894524247077
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,100.36589506172838,2590.46875,0,65900,68490.46875,-1.1517148892979083,-0.13948676197622545,-0.05657253559652825,0.6584589164060575,1.4855312390346194
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,100.86920370370372,2600.86875,0,65900,68500.86875,-0.36352762753449386,-0.12101109917122466,-0.2082389886464526,1.2969632013422987,1.7760968096668157
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,101.37251234567901,2611.26875,0,65900,68511.26875,-0.5893735606859878,-0.0986506754462347,-0.2668105035434514,1.4881220542624092,1.8429120023622347
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,101.87582098765434,2621.6687500000003,0,65900,68521.66875,-0.8053304394491612,-0.0732245682008741,-0.20761581829300182,1.1201127779127895,1.6086533202627198
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,102.37912962962965,2632.0687500000004,0,65900,68532.06875,0.36871110221594283,-0.04564966212907933,-0.0596398112086368,0.3311500588313176,1.0642133892322514
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,102.88243827160494,2642.46875,0,65900,68542.46875,0.5175130011078637,-0.01690813481233188,0.10814747071020026,-0.5542483459900237,0.3486756496062038
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,103.38574691358025,2652.86875,0,65900,68552.86875,0.803232301530945,0.011986837723740073,0.21821544923753322,-1.1716166046859606,-0.15322605740080583
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,103.88905555555556,2663.26875,0,65900,68563.26875,0.36262768991008937,0.0400259611416106,0.2194154777934158,-1.2792676469896882,-0.10015496730488514
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,104.39236419753088,2673.6687500000003,0,65900,68573.66875,-0.06136963954491603,0.06623809229167232,0.10985077945149539,-0.8648399707665007,0.3125915246156701
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,104.89567283950619,2684.0687500000004,0,65900,68584.06875,0.7517464631891259,0.08972274111442367,-0.062329792886827905,-0.14910960614706711,0.6766648973890541
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,105.39898148148148,2694.46875,0,65900,68594.46875,0.9212527120300558,0.10967972664958499,-0.22031403942619152,0.5134013970042672,0.8642209262946723
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,105.9022901234568,2704.86875,0,65900,68604.86875,0.14354197515998313,0.1254350234702447,-0.2925345548042009,0.7921176804327744,0.9252354803597006
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,106.4055987654321,2715.26875,0,65900,68615.26875,-1.0567749154615507,0.1364619808344385,-0.24413666109385146,0.5267649645009538,0.8760887724613639
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,106.90890740740743,2725.6687500000003,0,65900,68625.66875,-0.7622900895110454,0.1423972685679822,-0.09236478714239194,-0.2010896315949659,0.706308737568135
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,107.41221604938274,2736.0687500000004,0,65900,68636.06875,1.179866326641791,0.14305109473345531,0.10057345679014813,-1.1012808150828646,0.33944551870518525
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,107.91552469135803,2746.46875,0,65900,68646.46875,1.2894533925694887,0.138411443502491,0.25381995726962236,-1.7975029167284489,-0.2359683217326317
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,108.41883333333334,2756.86875,0,65900,68656.86875,-1.0964262059680887,0.12864229002193983,0.3019222693628125,-1.9857790276811653,-0.9073513630662856
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,108.92214197530865,2767.26875,0,65900,68667.26875,-0.39102207223730967,0.1140759550937533,0.22219710269829887,-1.5617653272081569,-1.3410012582382111
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,109.42545061728396,2777.6687500000003,0,65900,68677.66875,-0.32133894337264707,0.09519995903655948,0.04412549776265564,-0.664422368429993,-1.2412340588167927
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,109.92875925925928,2788.0687500000004,0,65900,68688.06875,-1.0344122294555547,0.07263891449598306,-0.1627443267009436,0.38034324360304517,-1.0063812920718715
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,110.43206790123457,2798.46875,0,65900,68698.46875,-0.8712630848332843,0.047132156251534385,-0.31698622947416427,1.1909350448765785,-0.9603832542185118
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,110.93537654320988,2808.86875,0,65900,68708.86875,-0.832754856251908,0.01950793715965759,-0.3578092468725741,1.4814558099790027,-1.0795604359150837
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,111.4386851851852,2819.26875,0,65900,68719.26875,0.010720039874710513,-0.009344880733166765,-0.2687884407080056,1.1722387852035852,-1.2701463846324705
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,111.9419938271605,2829.6687500000003,0,65900,68729.66875,-0.6282023849709428,-0.03850664500066591,-0.0836827334056478,0.4170287163549421,-1.4595592772450772
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,112.32265123456791,2840.0687500000004,0,65900,68740.06875,-0.1465725647120973,-0.06705721637578879,0.12737785151590547,-0.46118358742134,-1.689298251631825
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,112.57430555555555,2850.46875,0,65900,68750.46875,0.18024030966584664,-0.0941057373932505,0.2853281532137977,-1.0977223138393484,-2.0014802391575057
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,112.82595987654321,2860.86875,0,65900,68760.86875,0.077779977327308375,-0.11881888693700547,0.3322231576723997,-1.2259818605298727,-1.7536427718832746
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,113.07761419753086,2871.26875,0,65900,68771.26875,0.0976234411988027,-0.14044671456911673,0.2524066156995861,-0.7758379991734009,-1.2970472042689503
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,113.32926851851852,2881.6687500000003,0,65900,68781.66875,0.5707729289171618,-0.15834525092847282,0.07718751587623901,0.1046731166923704,-0.9569270215338265
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,113.58092283950619,2892.0687500000004,0,65900,68792.06875,0.405748166672873,-0.17199521796653544,-0.12803837259759976,1.1093511603155743,-0.7943925346665026
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,113.83257716049383,2902.46875,0,65900,68802.46875,0.23422678032354738,-0.18101631027950593,-0.28872132876665174,1.8899050524279777,-0.7914366301582892
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,114.0842314814815,2912.86875,0,65900,68812.86875,-0.13072827982553917,-0.18517668066567838,-0.348490278113226,2.183175915725748,-0.7968557321620413
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,114.33588580246915,2923.26875,0,65900,68823.26875,-0.03530045462581308,-0.18439743328051889,-0.2888461218604439,1.9027935861376646,-0.6873713473265167
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,114.5875401234568,2933.6687500000003,0,65900,68833.66875,0.2776913996374517,-0.17875210023568391,-0.134451223247728,1.1637885926583063,-0.5328186265628074
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,114.83919444444446,2944.0687500000004,0,65900,68844.06875,0.3891222767256725,-0.16846124613002306,0.05723207833007305,0.23435679070412962,-0.4643240075317808
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,115.0908487654321,2954.46875,0,65900,68854.46875,0.25691996089402847,-0.15388250404744103,0.21755074439314448,-0.5647326590615307,-0.5050657876280659
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,115.34250308641975,2964.86875,0,65900,68864.86875,0.22290207307816495,-0.13549649074325934,0.2913401514360623,-0.975029369684995,-0.5214935791184281
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,115.59415740740741,2975.26875,0,65900,68875.26875,0.5079016863637454,-0.11388917347652328,0.25581225255969153,-0.8883593357061733,-0.3609532484828632
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,115.84581172839506,2985.6687500000003,0,65900,68885.66875,0.7598219780825411,-0.08973136246075997,0.12726247238874688,-0.3781091820130313,-0.08590743708620581
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,116.09746604938272,2996.0687500000004,0,65900,68896.06875,0.4645235966085949,-0.0637560783640255,-0.046208926650392924,0.3345615549777009,0.13363437781964593
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,116.34912037037037,3006.46875,0,65900,68906.46875,-0.1490239048020432,-0.03673459186420582,-0.20277686796360078,0.9647660705036829,0.20167119634457345
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,116.60077469135803,3016.86875,0,65900,68916.86875,-0.8302873560585351,-0.009451951176726342,-0.2889600163002116,1.2664941464105872,0.168510581075616
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,116.85242901234568,3027.26875,0,65900,68927.26875,-0.38537881754789194,0.017317196018775613,-0.2777964760631144,1.117102210865951,0.15851648540708532
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,117.10408333333335,3037.6687500000003,0,65900,68937.66875,0.22249006275692107,0.04283171645502807,-0.17698598601807825,0.5551177652486146,0.21392779727480263
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,117.355737654321,3048.0687500000004,0,65900,68948.06875,0.7655184101538194,0.0664053327377997,-0.024660840055702724,-0.23951773132437693,0.21595055082506287
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,117.60739197530864,3058.46875,0,65900,68958.46875,0.6179506418525691,0.08742556769578505,0.12512509132323776,-1.0130426328362043,0.05493418046365588
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,117.8590462962963,3068.86875,0,65900,68968.86875,0.7768708194799743,0.1053697687099241,0.22163786840805239,-1.527471102873745,-0.29126340958740093
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,118.11070061728395,3079.26875,0,65900,68979.26875,0.44476688938577735,0.11981780494943149,0.23455435076471706,-1.6401693023812944,-0.6586202464973911
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,118.36235493827161,3089.6687500000003,0,65900,68989.66875,0.5505403221949823,0.1304611557685408,0.16316948674978407,-1.3467333077659682,-0.8022591331370591
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,118.61400925925926,3100.0687500000004,0,65900,69000.06875,0.8183864303696392,0.1371082385971973,0.03505615988386786,-0.7747722876748387,-0.6722531322105284
d13C,Zumaia,ZB18a,2024-03-28,10000000000,taner,1.1796820686112974,118.86566358024692,3110.46875,0,65900,69010.46875,0.8508008542945968,0.1396859547575692,-0.10470213660684324,-0.13380988589114273,-0.5170072597222386
